energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.55927964,2.83750856,-2.83750856,0.00831835,-0.00831835,0.23104664,-0.23104664,0.16585922,-0.16585922,0.64665945,-0.64665946,1.31553137,-1.31553137,1.28495211,-1.28495211,0.00000000,-0.00000000
-4.55327664,2.89883594,-2.89883594,0.00925074,-0.00925074,0.23232376,-0.23232376,0.17190049,-0.17190049,0.66570229,-0.66570229,1.33508277,-1.33508277,1.31825848,-1.31825848,0.00000000,-0.00000000
-4.54727364,2.95209227,-2.95209228,0.01023166,-0.01023166,0.23284932,-0.23284932,0.17831807,-0.17831807,0.68217694,-0.68217694,1.35134465,-1.35134465,1.34790487,-1.34790487,0.00000000,-0.00000000
-4.54127064,2.99695390,-2.99695390,0.01125516,-0.01125516,0.23266478,-0.23266478,0.18518429,-0.18518430,0.69601846,-0.69601846,1.36421786,-1.36421786,1.37364907,-1.37364907,0.00000000,-0.00000000
-4.53526763,3.03329458,-3.03329458,0.01231435,-0.01231435,0.23183200,-0.23183200,0.19258141,-0.19258141,0.70722954,-0.70722954,1.37368402,-1.37368402,1.39533235,-1.39533235,0.00000000,-0.00000000
-4.52926463,3.06120242,-3.06120242,0.01340136,-0.01340136,0.23043239,-0.23043239,0.20059955,-0.20059955,0.71588034,-0.71588034,1.37981605,-1.37981605,1.41288900,-1.41288901,0.00000000,-0.00000000
-4.52326163,3.08098987,-3.08098987,0.01450750,-0.01450750,0.22856539,-0.22856539,0.20933406,-0.20933406,0.72210576,-0.72210576,1.38278588,-1.38278588,1.42635327,-1.42635327,0.00000000,-0.00000000
-4.51725863,3.09319591,-3.09319591,0.01562330,-0.01562330,0.22634601,-0.22634601,0.21888207,-0.21888207,0.72610014,-0.72610014,1.38286886,-1.38286887,1.43586287,-1.43586287,0.00000000,-0.00000000
-4.51125563,3.09857988,-3.09857988,0.01673866,-0.01673866,0.22390168,-0.22390168,0.22933849,-0.22933849,0.72810951,-0.72810951,1.38044427,-1.38044428,1.44165911,-1.44165911,0.00000000,-0.00000000
-4.50525263,3.09810680,-3.09810680,0.01784297,-0.01784297,0.22136842,-0.22136841,0.24079142,-0.24079142,0.72842181,-0.72842181,1.37599172,-1.37599172,1.44408326,-1.44408326,0.00000000,-0.00000000
-4.49924962,3.09292433,-3.09292433,0.01892526,-0.01892526,0.21888636,-0.21888636,0.25331726,-0.25331726,0.72735533,-0.72735533,1.37008327,-1.37008327,1.44356928,-1.44356928,0.00000000,-0.00000000
-4.49324662,3.08433200,-3.08433200,0.01997433,-0.01997433,0.21659506,-0.21659506,0.26697552,-0.26697552,0.72524595,-0.72524595,1.36337133,-1.36337134,1.44063290,-1.44063290,0.00000000,-0.00000000
-4.48724362,3.07374358,-3.07374358,0.02097890,-0.02097890,0.21462848,-0.21462848,0.28180385,-0.28180385,0.72243381,-0.72243381,1.35657262,-1.35657262,1.43585750,-1.43585750,0.00000000,-0.00000000
-4.48124062,3.06264384,-3.06264384,0.02192781,-0.02192781,0.21311007,-0.21311007,0.29781316,-0.29781316,0.71924976,-0.71924976,1.35044843,-1.35044843,1.42987715,-1.42987714,0.00000000,-0.00000000
-4.47523762,3.05254105,-3.05254105,0.02281011,-0.02281011,0.21214803,-0.21214803,0.31498345,-0.31498346,0.71600249,-0.71600249,1.34578195,-1.34578195,1.42335722,-1.42335722,0.00000000,-0.00000000
-4.46923462,3.04491707,-3.04491707,0.02361527,-0.02361527,0.21183112,-0.21183112,0.33326028,-0.33326028,0.71296667,-0.71296667,1.34335332,-1.34335332,1.41697350,-1.41697350,0.00000000,-0.00000000
-4.46323162,3.04117661,-3.04117661,0.02433330,-0.02433330,0.21222491,-0.21222491,0.35255229,-0.35255229,0.71037281,-0.71037281,1.34391303,-1.34391303,1.41139017,-1.41139017,0.00000000,-0.00000000
-4.45722861,3.04259759,-3.04259759,0.02495495,-0.02495495,0.21336905,-0.21336905,0.37272988,-0.37272988,0.70839911,-0.70839911,1.34815495,-1.34815495,1.40723770,-1.40723770,0.00000000,-0.00000000
-4.45122561,3.05028446,-3.05028446,0.02547181,-0.02547181,0.21527526,-0.21527526,0.39362520,-0.39362520,0.70716570,-0.70716570,1.35668960,-1.35668960,1.40509127,-1.40509127,0.00000000,-0.00000000
-4.44522261,3.06512611,-3.06512611,0.02587651,-0.02587651,0.21792649,-0.21792649,0.41503353,-0.41503353,0.70673151,-0.70673151,1.37001892,-1.37001893,1.40545056,-1.40545056,0.00000000,-0.00000000
-4.43921961,3.08776004,-3.08776004,0.02616286,-0.02616286,0.22127696,-0.22127696,0.43671607,-0.43671607,0.70709377,-0.70709377,1.38851344,-1.38851344,1.40872158,-1.40872158,0.00000000,-0.00000000
-4.43321661,3.11854413,-3.11854413,0.02632600,-0.02632600,0.22525344,-0.22525344,0.45840410,-0.45840411,0.70819018,-0.70819018,1.41239272,-1.41239273,1.41520135,-1.41520135,0.00000000,-0.00000000
-4.42721361,3.15753718,-3.15753718,0.02636252,-0.02636252,0.22975734,-0.22975734,0.47980442,-0.47980442,0.70990343,-0.70990343,1.44171016,-1.44171017,1.42506586,-1.42506587,0.00000000,-0.00000000
-4.42121061,3.20448904,-3.20448905,0.02627059,-0.02627059,0.23466784,-0.23466784,0.50060586,-0.50060586,0.71206794,-0.71206794,1.47634265,-1.47634265,1.43836187,-1.43836187,0.00000000,-0.00000000
-4.41520760,3.25884084,-3.25884085,0.02605005,-0.02605005,0.23984572,-0.23984572,0.52048672,-0.52048672,0.71447836,-0.71447836,1.51598588,-1.51598588,1.45500288,-1.45500288,0.00000000,-0.00000000
-4.40920460,3.31973541,-3.31973541,0.02570252,-0.02570252,0.24513787,-0.24513787,0.53912282,-0.53912282,0.71689938,-0.71689938,1.56015561,-1.56015562,1.47476953,-1.47476953,0.00000000,-0.00000000
-4.40320160,3.38603778,-3.38603779,0.02523136,-0.02523136,0.25038221,-0.25038221,0.55619586,-0.55619586,0.71907631,-0.71907631,1.60819513,-1.60819514,1.49731432,-1.49731433,0.00000000,-0.00000000
-4.39719860,3.45636512,-3.45636513,0.02464175,-0.02464175,0.25541286,-0.25541286,0.57140193,-0.57140193,0.72074613,-0.72074613,1.65928878,-1.65928879,1.52217074,-1.52217075,0.00000000,-0.00000000
-4.39119560,3.52912508,-3.52912509,0.02394057,-0.02394057,0.26006539,-0.26006539,0.58445965,-0.58445965,0.72164816,-0.72164816,1.71248144,-1.71248144,1.54876631,-1.54876632,0.00000000,-0.00000000
-4.38519260,3.60256143,-3.60256144,0.02313636,-0.02313636,0.26418190,-0.26418190,0.59511784,-0.59511785,0.72153432,-0.72153432,1.76670316,-1.76670316,1.57643927,-1.57643927,0.00000000,-0.00000000
-4.37918959,3.67480530,-3.67480531,0.02223914,-0.02223914,0.26761585,-0.26761585,0.60316242,-0.60316242,0.72017813,-0.72017813,1.82079844,-1.82079844,1.60445820,-1.60445820,0.00000000,-0.00000000
-4.37318659,3.74393025,-3.74393026,0.02126024,-0.02126024,0.27023627,-0.27023627,0.60842218,-0.60842218,0.71738253,-0.71738253,1.87355892,-1.87355893,1.63204398,-1.63204398,0.00000000,-0.00000000
-4.36718359,3.80800919,-3.80800920,0.02021207,-0.02021207,0.27193150,-0.27193150,0.61077341,-0.61077341,0.71298599,-0.71298599,1.92375844,-1.92375845,1.65839316,-1.65839316,0.00000000,-0.00000000
-4.36118059,3.86517109,-3.86517109,0.01910785,-0.01910785,0.27261210,-0.27261210,0.61014321,-0.61014321,0.70686685,-0.70686685,1.97018906,-1.97018906,1.68270197,-1.68270197,0.00000000,-0.00000000
-4.35517759,3.91365540,-3.91365540,0.01796132,-0.01796132,0.27221292,-0.27221292,0.60651124,-0.60651124,0.69894591,-0.69894591,2.01169673,-2.01169673,1.70419003,-1.70419003,0.00000000,-0.00000000
-4.34917459,3.95186219,-3.95186219,0.01678644,-0.01678644,0.27069439,-0.27069439,0.59991016,-0.59991016,0.68918718,-0.68918718,2.04721519,-2.04721519,1.72212291,-1.72212291,0.00000000,-0.00000000
-4.34317159,3.97839622,-3.97839622,0.01559705,-0.01559705,0.26804288,-0.26804288,0.59042448,-0.59042447,0.67759696,-0.67759696,2.07579672,-2.07579672,1.73583265,-1.73583266,0.00000000,-0.00000000
-4.33716858,3.99210335,-3.99210335,0.01440660,-0.01440660,0.26427021,-0.26427021,0.57818808,-0.57818808,0.66422141,-0.66422141,2.09663861,-2.09663861,1.74473568,-1.74473568,0.00000000,-0.00000000
-4.33116558,3.99209821,-3.99209821,0.01322786,-0.01322786,0.25941235,-0.25941235,0.56338053,-0.56338053,0.64914288,-0.64914288,2.10910429,-2.10910429,1.74834726,-1.74834726,0.00000000,-0.00000000
-4.32516258,3.97778217,-3.97778217,0.01207266,-0.01207266,0.25352745,-0.25352745,0.54622213,-0.54622213,0.63247520,-0.63247520,2.11273845,-2.11273845,1.74629239,-1.74629239,0.00000000,-0.00000000
-4.31915958,3.94885143,-3.94885143,0.01095164,-0.01095164,0.24669321,-0.24669321,0.52696811,-0.52696811,0.61435828,-0.61435828,2.10727560,-2.10727560,1.73831254,-1.73831254,0.00000000,-0.00000000
-4.31315658,3.90529521,-3.90529521,0.00987413,-0.00987413,0.23900381,-0.23900380,0.50590204,-0.50590204,0.59495232,-0.59495231,2.09264199,-2.09264199,1.72426847,-1.72426846,0.00000000,-0.00000000
-4.30715358,3.84738466,-3.84738465,0.00884801,-0.00884801,0.23056646,-0.23056646,0.48332874,-0.48332874,0.57443186,-0.57443186,2.06895111,-2.06895110,1.70413902,-1.70413902,0.00000000,-0.00000000
-4.30115058,3.77565339,-3.77565338,0.00787963,-0.00787963,0.22149783,-0.22149783,0.45956683,-0.45956683,0.55298003,-0.55298003,2.03649314,-2.03649314,1.67801640,-1.67801640,0.00000000,-0.00000000
-4.29514757,3.69087105,-3.69087105,0.00697379,-0.00697379,0.21192034,-0.21192034,0.43494126,-0.43494126,0.53078309,-0.53078309,1.99571926,-1.99571925,1.64609815,-1.64609814,0.00000000,-0.00000000
-4.28914457,3.59401134,-3.59401133,0.00613378,-0.00613378,0.20195861,-0.20195861,0.40977599,-0.40977599,0.50802567,-0.50802567,1.94722162,-1.94722161,1.60867666,-1.60867665,0.00000000,-0.00000000
-4.28314157,3.48621635,-3.48621634,0.00536144,-0.00536144,0.19173617,-0.19173617,0.38438705,-0.38438705,0.48488662,-0.48488662,1.89171032,-1.89171032,1.56612667,-1.56612667,0.00000000,-0.00000000
-4.27713857,3.36875895,-3.36875894,0.00465729,-0.00465729,0.18137243,-0.18137243,0.35907615,-0.35907615,0.46153574,-0.46153574,1.82998843,-1.82998843,1.51889156,-1.51889155,0.00000000,-0.00000000
-4.27113557,3.24300504,-3.24300503,0.00402066,-0.00402066,0.17098016,-0.17098016,0.33412512,-0.33412512,0.43813140,-0.43813140,1.76292639,-1.76292638,1.46746900,-1.46746899,0.00000000,-0.00000000
-4.26513257,3.11037725,-3.11037724,0.00344983,-0.00344983,0.16066345,-0.16066345,0.30979115,-0.30979114,0.41481898,-0.41481898,1.69143692,-1.69143691,1.41239682,-1.41239681,0.00000000,-0.00000000
-4.25912956,2.97232144,-2.97232143,0.00294224,-0.00294224,0.15051618,-0.15051618,0.28630313,-0.28630313,0.39173019,-0.39173019,1.61645153,-1.61645152,1.35423943,-1.35423942,0.00000000,-0.00000000
-4.25312656,2.83027731,-2.83027729,0.00249464,-0.00249464,0.14062109,-0.14062109,0.26385907,-0.26385907,0.36898317,-0.36898317,1.53889947,-1.53889946,1.29357536,-1.29357535,0.00000000,-0.00000000
-4.24712356,2.68565359,-2.68565358,0.00210328,-0.00210328,0.13104939,-0.13104939,0.24262461,-0.24262460,0.34668319,-0.34668319,1.45968980,-1.45968979,1.23098626,-1.23098626,0.00000000,-0.00000000
-4.24112056,2.53980863,-2.53980862,0.00176408,-0.00176408,0.12186081,-0.12186081,0.22273266,-0.22273266,0.32492394,-0.32492394,1.37969699,-1.37969698,1.16704758,-1.16704757,0.00000000,-0.00000000
-4.23511756,2.39403611,-2.39403609,0.00147279,-0.00147279,0.11310419,-0.11310419,0.20428415,-0.20428415,0.30378920,-0.30378919,1.29975028,-1.29975027,1.10232088,-1.10232087,0.00000000,-0.00000000
-4.22911456,2.24955592,-2.24955591,0.00122514,-0.00122514,0.10481835,-0.10481835,0.18734963,-0.18734962,0.28335473,-0.28335473,1.22062672,-1.22062671,1.03734793,-1.03734792,0.00000000,-0.00000000
-4.22311156,2.10750969,-2.10750968,0.00101693,-0.00101693,0.09703330,-0.09703329,0.17197184,-0.17197183,0.26369036,-0.26369036,1.14304770,-1.14304769,0.97264634,-0.97264633,0.00000000,-0.00000000
-4.21710855,1.96896013,-1.96896012,0.00084416,-0.00084416,0.08977159,-0.08977159,0.15816887,-0.15816887,0.24486194,-0.24486194,1.06767853,-1.06767852,0.90870652,-0.90870651,0.00000000,-0.00000000
-4.21110555,1.83489352,-1.83489351,0.00070312,-0.00070312,0.08304983,-0.08304983,0.14593786,-0.14593786,0.22693328,-0.22693328,0.99513050,-0.99513049,0.84598977,-0.84598976,0.00000000,-0.00000000
-4.20510255,1.70622438,-1.70622437,0.00059040,-0.00059040,0.07688015,-0.07688015,0.13525890,-0.13525889,0.20996775,-0.20996775,0.92596491,-0.92596490,0.78492721,-0.78492721,0.00000000,-0.00000000
-4.19909955,1.58380133,-1.58380132,0.00050301,-0.00050301,0.07127159,-0.07127159,0.12609911,-0.12609911,0.19402971,-0.19402971,0.86069831,-0.86069830,0.72591931,-0.72591930,0.00000000,-0.00000000
-4.19309655,1.46841338,-1.46841337,0.00043834,-0.00043834,0.06623136,-0.06623136,0.11841656,-0.11841656,0.17918539,-0.17918539,0.79980828,-0.79980828,0.66933563,-0.66933563,0.00000000,-0.00000000
-4.18709355,1.36079567,-1.36079566,0.00039420,-0.00039420,0.06176587,-0.06176587,0.11216377,-0.11216377,0.16550357,-0.16550357,0.74373922,-0.74373922,0.61551485,-0.61551484,0.00000000,-0.00000000
-4.18109055,1.26163415,-1.26163414,0.00036882,-0.00036882,0.05788151,-0.05788151,0.10729088,-0.10729088,0.15305565,-0.15305565,0.69290743,-0.69290742,0.56476458,-0.56476458,0.00000000,-0.00000000
-4.17508754,1.17156853,-1.17156852,0.00036079,-0.00036079,0.05458515,-0.05458515,0.10374801,-0.10374801,0.14191541,-0.14191541,0.64770511,-0.64770511,0.51736115,-0.51736114,0.00000000,-0.00000000
-4.16908454,1.09119308,-1.09119308,0.00036911,-0.00036911,0.05188429,-0.05188428,0.10148703,-0.10148703,0.13215832,-0.13215832,0.60850283,-0.60850283,0.47354900,-0.47354900,0.00000000,-0.00000000
-4.16308154,1.02105513,-1.02105512,0.00039309,-0.00039309,0.04978694,-0.04978694,0.10046240,-0.10046240,0.12386036,-0.12386036,0.57565011,-0.57565011,0.43354000,-0.43353999,0.00000000,-0.00000000
-4.15707854,0.96165093,-0.96165093,0.00043235,-0.00043235,0.04830124,-0.04830124,0.10063130,-0.10063130,0.11709654,-0.11709654,0.54947403,-0.54947403,0.39751227,-0.39751226,0.00000000,-0.00000000
-4.15107554,0.91341919,-0.91341918,0.00048675,-0.00048675,0.04743472,-0.04743472,0.10195285,-0.10195285,0.11193898,-0.11193898,0.53027566,-0.53027566,0.36560898,-0.36560898,0.00000000,-0.00000000
-4.14507254,0.87673210,-0.87673210,0.00055635,-0.00055635,0.04719341,-0.04719341,0.10438675,-0.10438675,0.10845471,-0.10845471,0.51832447,-0.51832447,0.33793685,-0.33793685,0.00000000,-0.00000000
-4.13906953,0.85188441,-0.85188441,0.00064136,-0.00064136,0.04758074,-0.04758074,0.10789125,-0.10789125,0.10670307,-0.10670307,0.51385062,-0.51385062,0.31456453,-0.31456453,0.00000000,-0.00000000
-4.13306653,0.83908069,-0.83908069,0.00074209,-0.00074209,0.04859633,-0.04859633,0.11242069,-0.11242069,0.10673301,-0.10673301,0.51703562,-0.51703562,0.29552097,-0.29552097,0.00000000,-0.00000000
-4.12706353,0.83842137,-0.83842137,0.00085890,-0.00085890,0.05023466,-0.05023466,0.11792286,-0.11792286,0.10858007,-0.10858007,0.52800146,-0.52800147,0.28079387,-0.28079387,0.00000000,-0.00000000
-4.12106053,0.84988816,-0.84988816,0.00099213,-0.00099213,0.05248383,-0.05248383,0.12433619,-0.12433619,0.11226331,-0.11226331,0.54679875,-0.54679876,0.27032815,-0.27032815,0.00000000,-0.00000000
-4.11505753,0.87332946,-0.87332947,0.00114208,-0.00114208,0.05532433,-0.05532433,0.13158726,-0.13158726,0.11778222,-0.11778222,0.57339429,-0.57339430,0.26402482,-0.26402482,0.00000000,-0.00000000
-4.10905453,0.90844653,-0.90844654,0.00130897,-0.00130897,0.05872799,-0.05872799,0.13958855,-0.13958855,0.12511373,-0.12511373,0.60765877,-0.60765877,0.26174005,-0.26174005,0.00000000,-0.00000000
-4.10305153,0.95478124,-0.95478125,0.00149289,-0.00149289,0.06265710,-0.06265710,0.14823682,-0.14823682,0.13420947,-0.13420947,0.64935507,-0.64935508,0.26328484,-0.26328484,0.00000000,-0.00000000
-4.09704852,1.01170629,-1.01170629,0.00169381,-0.00169381,0.06706386,-0.06706386,0.15741221,-0.15741222,0.14499336,-0.14499336,0.69812811,-0.69812812,0.26842521,-0.26842522,0.00000000,-0.00000000
-4.09104552,1.07841871,-1.07841872,0.00191154,-0.00191154,0.07189010,-0.07189011,0.16697819,-0.16697819,0.15735980,-0.15735981,0.75349668,-0.75349669,0.27688324,-0.27688324,0.00000000,-0.00000000
-4.08504252,1.15393755,-1.15393756,0.00214578,-0.00214578,0.07706748,-0.07706748,0.17678242,-0.17678242,0.17117253,-0.17117253,0.81484815,-0.81484816,0.28833888,-0.28833889,0.00000000,-0.00000000
-4.07903952,1.23710641,-1.23710642,0.00239611,-0.00239611,0.08251795,-0.08251795,0.18665860,-0.18665860,0.18626434,-0.18626435,0.88143674,-0.88143675,0.30243291,-0.30243291,0.00000000,-0.00000000
-4.07303652,1.32660156,-1.32660157,0.00266208,-0.00266208,0.08815476,-0.08815476,0.19642925,-0.19642925,0.20243782,-0.20243782,0.95238573,-0.95238574,0.31877090,-0.31877090,0.00000000,-0.00000000
-4.06703352,1.42094605,-1.42094606,0.00294320,-0.00294320,0.09388380,-0.09388380,0.20590935,-0.20590935,0.21946714,-0.21946714,1.02669430,-1.02669431,0.33692844,-0.33692845,0.00000000,-0.00000000
-4.06103052,1.51852999,-1.51853001,0.00323910,-0.00323910,0.09960545,-0.09960545,0.21491070,-0.21491070,0.23710110,-0.23710111,1.10324914,-1.10324915,0.35645762,-0.35645762,0.00000000,-0.00000000
-4.05502751,1.61763705,-1.61763707,0.00354955,-0.00354955,0.10521663,-0.10521663,0.22324681,-0.22324681,0.25506734,-0.25506734,1.18084099,-1.18084100,0.37689458,-0.37689458,0.00000000,-0.00000000
-4.04902451,1.71647672,-1.71647674,0.00387462,-0.00387462,0.11061326,-0.11061326,0.23073818,-0.23073818,0.27307763,-0.27307763,1.25818592,-1.25818593,0.39776829,-0.39776829,0.00000000,-0.00000000
-4.04302151,1.81322176,-1.81322178,0.00421475,-0.00421475,0.11569291,-0.11569291,0.23721760,-0.23721760,0.29083438,-0.29083438,1.33395105,-1.33395106,0.41861017,-0.41861017,0.00000000,-0.00000000
-4.03701851,1.90604977,-1.90604979,0.00457085,-0.00457085,0.12035751,-0.12035751,0.24253538,-0.24253538,0.30803787,-0.30803787,1.40678398,-1.40678399,0.43896438,-0.43896438,0.00000000,-0.00000000
-4.03101551,1.99318765,-1.99318766,0.00494443,-0.00494443,0.12451613,-0.12451613,0.24656414,-0.24656414,0.32439424,-0.32439425,1.47534521,-1.47534522,0.45839854,-0.45839854,0.00000000,-0.00000000
-4.02501251,2.07295738,-2.07295739,0.00533765,-0.00533765,0.12808765,-0.12808765,0.24920296,-0.24920297,0.33962379,-0.33962379,1.53834233,-1.53834234,0.47651434,-0.47651435,0.00000000,-0.00000000
-4.01900950,2.14382144,-2.14382145,0.00575340,-0.00575340,0.13100317,-0.13100318,0.25038074,-0.25038074,0.35346928,-0.35346929,1.59456488,-1.59456489,0.49295781,-0.49295782,0.00000000,-0.00000000
-4.01300650,2.20442601,-2.20442602,0.00619528,-0.00619528,0.13320816,-0.13320816,0.25005851,-0.25005851,0.36570403,-0.36570403,1.64291845,-1.64291846,0.50742865,-0.50742865,0.00000000,-0.00000000
-4.00700350,2.25364016,-2.25364017,0.00666763,-0.00666763,0.13466411,-0.13466411,0.24823073,-0.24823073,0.37613913,-0.37613913,1.68245666,-1.68245666,0.51968828,-0.51968828,0.00000000,-0.00000000
-4.00100050,2.29058918,-2.29058918,0.00717539,-0.00717539,0.13534978,-0.13534978,0.24492532,-0.24492532,0.38462977,-0.38462977,1.71240965,-1.71240965,0.52956624,-0.52956624,0.00000000,-0.00000000
-3.99499750,2.31468063,-2.31468064,0.00772406,-0.00772406,0.13526182,-0.13526182,0.24020260,-0.24020260,0.39108010,-0.39108010,1.73220784,-1.73220785,0.53696441,-0.53696441,0.00000000,-0.00000000
-3.98899450,2.32562180,-2.32562180,0.00831944,-0.00831944,0.13441482,-0.13441482,0.23415309,-0.23415309,0.39544649,-0.39544649,1.74149987,-1.74149987,0.54185906,-0.54185906,0.00000000,-0.00000000
-3.98299150,2.32342752,-2.32342752,0.00896745,-0.00896745,0.13284072,-0.13284072,0.22689433,-0.22689433,0.39773898,-0.39773898,1.74016379,-1.74016379,0.54430023,-0.54430023,0.00000000,-0.00000000
-3.97698849,2.30841815,-2.30841815,0.00967381,-0.00967381,0.13058776,-0.13058776,0.21856683,-0.21856683,0.39802080,-0.39802080,1.72831116,-1.72831116,0.54440874,-0.54440874,0.00000000,-0.00000000
-3.97098549,2.28120744,-2.28120744,0.01044374,-0.01044374,0.12771876,-0.12771876,0.20932939,-0.20932939,0.39640593,-0.39640593,1.70628358,-1.70628358,0.54237060,-0.54237060,0.00000000,-0.00000000
-3.96498249,2.24268088,-2.24268088,0.01128157,-0.01128157,0.12430906,-0.12430906,0.19935392,-0.19935392,0.39305491,-0.39305491,1.67464196,-1.67464196,0.53842921,-0.53842921,0.00000000,-0.00000000
-3.95897949,2.19396550,-2.19396549,0.01219039,-0.01219039,0.12044400,-0.12044400,0.18882012,-0.18882012,0.38816890,-0.38816890,1.63414896,-1.63414895,0.53287561,-0.53287561,0.00000000,-0.00000000
-3.95297649,2.13639228,-2.13639227,0.01317167,-0.01317167,0.11621629,-0.11621629,0.17791005,-0.17791005,0.38198246,-0.38198246,1.58574524,-1.58574523,0.52603718,-0.52603718,0.00000000,-0.00000000
-3.94697349,2.07145307,-2.07145306,0.01422490,-0.01422490,0.11172309,-0.11172309,0.16680303,-0.16680302,0.37475520,-0.37475520,1.53052085,-1.53052085,0.51826534,-0.51826533,0.00000000,-0.00000000
-3.94097049,2.00075367,-2.00075366,0.01534733,-0.01534733,0.10706321,-0.10706321,0.15567085,-0.15567085,0.36676290,-0.36676290,1.46968278,-1.46968277,0.50992269,-0.50992269,0.00000000,-0.00000000
-3.93496748,1.92596536,-1.92596535,0.01653367,-0.01653367,0.10233438,-0.10233438,0.14467364,-0.14467364,0.35828825,-0.35828825,1.40452017,-1.40452016,0.50137034,-0.50137034,0.00000000,-0.00000000
-3.92896448,1.84877667,-1.84877666,0.01777597,-0.01777597,0.09763072,-0.09763072,0.13395630,-0.13395630,0.34961192,-0.34961192,1.33636869,-1.33636868,0.49295580,-0.49295580,0.00000000,-0.00000000
-3.92296148,1.77084766,-1.77084765,0.01906356,-0.01906356,0.09304054,-0.09304054,0.12364583,-0.12364583,0.34100405,-0.34100405,1.26657554,-1.26657553,0.48500201,-0.48500201,0.00000000,-0.00000000
-3.91695848,1.69376811,-1.69376810,0.02038312,-0.02038312,0.08864454,-0.08864454,0.11384943,-0.11384943,0.33271675,-0.33271674,1.19646640,-1.19646639,0.47779798,-0.47779798,0.00000000,-0.00000000
-3.91095548,1.61902143,-1.61902142,0.02171883,-0.02171883,0.08451441,-0.08451441,0.10465344,-0.10465344,0.32497768,-0.32497768,1.12731547,-1.12731546,0.47159127,-0.47159127,0.00000000,-0.00000000
-3.90495248,1.54795512,-1.54795511,0.02305274,-0.02305274,0.08071190,-0.08071190,0.09612301,-0.09612301,0.31798510,-0.31798510,1.06031979,-1.06031978,0.46658260,-0.46658260,0.00000000,-0.00000000
-3.89894947,1.48175870,-1.48175869,0.02436512,-0.02436512,0.07728833,-0.07728833,0.08830260,-0.08830260,0.31190425,-0.31190425,0.99657835,-0.99657834,0.46292265,-0.46292265,0.00000000,-0.00000000
-3.89294647,1.42144922,-1.42144921,0.02563504,-0.02563504,0.07428448,-0.07428448,0.08121707,-0.08121707,0.30686534,-0.30686534,0.93707650,-0.93707649,0.46071096,-0.46071096,0.00000000,-0.00000000
-3.88694347,1.36786439,-1.36786438,0.02684093,-0.02684093,0.07173093,-0.07173093,0.07487331,-0.07487331,0.30296290,-0.30296290,0.88267594,-0.88267593,0.45999687,-0.45999687,0.00000000,-0.00000000
-3.88094047,1.32166272,-1.32166271,0.02796133,-0.02796133,0.06964860,-0.06964860,0.06926228,-0.06926228,0.30025638,-0.30025638,0.83410999,-0.83410999,0.46078220,-0.46078220,0.00000000,-0.00000000
-3.87493747,1.28333005,-1.28333004,0.02897549,-0.02897549,0.06804957,-0.06804957,0.06436139,-0.06436139,0.29877188,-0.29877188,0.79198397,-0.79198396,0.46302527,-0.46302527,0.00000000,-0.00000000
-3.86893447,1.25319120,-1.25319120,0.02986417,-0.02986417,0.06693803,-0.06693803,0.06013702,-0.06013702,0.29850467,-0.29850467,0.75677999,-0.75677998,0.46664606,-0.46664606,0.00000000,-0.00000000
-3.86293147,1.23142583,-1.23142582,0.03061022,-0.03061022,0.06631125,-0.06631125,0.05654715,-0.05654715,0.29942231,-0.29942231,0.72886558,-0.72886557,0.47153194,-0.47153194,0.00000000,-0.00000000
-3.85692846,1.21808704,-1.21808704,0.03119925,-0.03119925,0.06616055,-0.06616055,0.05354392,-0.05354392,0.30146809,-0.30146809,0.70850520,-0.70850520,0.47754370,-0.47754371,0.00000000,-0.00000000
-3.85092546,1.21312166,-1.21312166,0.03162004,-0.03162004,0.06647220,-0.06647220,0.05107613,-0.05107613,0.30456461,-0.30456461,0.69587391,-0.69587391,0.48452159,-0.48452159,0.00000000,-0.00000000
-3.84492246,1.21639087,-1.21639087,0.03186501,-0.03186501,0.06722813,-0.06722813,0.04909149,-0.04909149,0.30861717,-0.30861717,0.69107213,-0.69107214,0.49229086,-0.49229086,0.00000000,-0.00000000
-3.83891946,1.22769036,-1.22769037,0.03193039,-0.03193039,0.06840653,-0.06840653,0.04753871,-0.04753871,0.31351696,-0.31351696,0.69414085,-0.69414085,0.50066698,-0.50066698,0.00000000,-0.00000000
-3.83291646,1.24676897,-1.24676898,0.03181631,-0.03181631,0.06998220,-0.06998220,0.04636930,-0.04636930,0.31914396,-0.31914396,0.70507629,-0.70507629,0.50946005,-0.50946006,0.00000000,-0.00000000
-3.82691346,1.27334535,-1.27334536,0.03152678,-0.03152678,0.07192682,-0.07192682,0.04553904,-0.04553904,0.32536940,-0.32536940,0.72384350,-0.72384351,0.51847867,-0.51847868,0.00000000,-0.00000000
-3.82091046,1.30712208,-1.30712209,0.03106939,-0.03106939,0.07420901,-0.07420901,0.04500923,-0.04500923,0.33205788,-0.33205788,0.75038816,-0.75038817,0.52753311,-0.52753311,0.00000000,-0.00000000
-3.81490745,1.34779709,-1.34779710,0.03045502,-0.03045502,0.07679429,-0.07679429,0.04474755,-0.04474755,0.33906921,-0.33906921,0.78464620,-0.78464621,0.53643802,-0.53643802,0.00000000,-0.00000000
