energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.14507254,1.42907847,-1.42907801,0.55436885,-0.55436887,0.51696725,-0.51696709,0.00580873,-0.00580873,0.15639398,-0.15639397,0.65774117,-0.65774090,0.00000000,-0.00000000,0.27372082,-0.27372075,0.01456869,-0.01456869
-4.13906953,1.38598209,-1.38598163,0.55141391,-0.55141393,0.49983153,-0.49983136,0.00622357,-0.00622357,0.15232037,-0.15232037,0.63958258,-0.63958230,0.00000000,-0.00000000,0.27126583,-0.27126577,0.01412009,-0.01412008
-4.13306653,1.34368300,-1.34368254,0.54938997,-0.54939000,0.48228309,-0.48228292,0.00668248,-0.00668249,0.14879135,-0.14879135,0.62168418,-0.62168391,0.00000000,-0.00000000,0.26977503,-0.26977498,0.01369394,-0.01369393
-4.12706353,1.30343571,-1.30343527,0.54872945,-0.54872948,0.46483105,-0.46483088,0.00718568,-0.00718568,0.14592763,-0.14592763,0.60460612,-0.60460586,0.00000000,-0.00000000,0.26943587,-0.26943583,0.01330188,-0.01330187
-4.12106053,1.26639352,-1.26639312,0.54982690,-0.54982695,0.44796791,-0.44796776,0.00773199,-0.00773200,0.14383385,-0.14383385,0.58885411,-0.58885387,0.00000000,-0.00000000,0.27040241,-0.27040238,0.01295379,-0.01295378
-4.11505753,1.23357230,-1.23357194,0.55302343,-0.55302349,0.43215493,-0.43215479,0.00831873,-0.00831873,0.14259503,-0.14259504,0.57486310,-0.57486288,0.00000000,-0.00000000,0.27278809,-0.27278808,0.01265751,-0.01265750
-4.10905453,1.20581925,-1.20581895,0.55859242,-0.55859250,0.41780847,-0.41780835,0.00894163,-0.00894164,0.14227352,-0.14227353,0.56298375,-0.56298355,0.00000000,-0.00000000,0.27665986,-0.27665986,0.01241860,-0.01241860
-4.10305153,1.18378772,-1.18378749,0.56672719,-0.56672730,0.40528804,-0.40528795,0.00959486,-0.00959486,0.14290646,-0.14290648,0.55347228,-0.55347211,0.00000000,-0.00000000,0.28203392,-0.28203394,0.01224021,-0.01224021
-4.09704852,1.16791874,-1.16791858,0.57753105,-0.57753118,0.39488617,-0.39488611,0.01027101,-0.01027101,0.14450402,-0.14450404,0.54648384,-0.54648370,0.00000000,-0.00000000,0.28887326,-0.28887329,0.01212300,-0.01212300
-4.09104552,1.15842980,-1.15842971,0.59101017,-0.59101032,0.38682052,-0.38682049,0.01096127,-0.01096128,0.14704818,-0.14704822,0.54206974,-0.54206963,0.00000000,-0.00000000,0.29708713,-0.29708718,0.01206523,-0.01206523
-4.08504252,1.15531106,-1.15531105,0.60706962,-0.60706980,0.38122839,-0.38122839,0.01165559,-0.01165560,0.15049251,-0.15049255,0.54017831,-0.54017824,0.00000000,-0.00000000,0.30653240,-0.30653246,0.01206285,-0.01206285
-4.07903952,1.15832906,-1.15832911,0.62551287,-0.62551308,0.37816370,-0.37816374,0.01234288,-0.01234288,0.15476259,-0.15476264,0.54065948,-0.54065944,0.00000000,-0.00000000,0.31701684,-0.31701690,0.01210973,-0.01210973
-4.07303652,1.16703745,-1.16703758,0.64604469,-0.64604492,0.37759660,-0.37759667,0.01301132,-0.01301132,0.15975739,-0.15975744,0.54327258,-0.54327256,0.00000000,-0.00000000,0.32830415,-0.32830422,0.01219793,-0.01219793
-4.06703352,1.18079450,-1.18079469,0.66827758,-0.66827782,0.37941551,-0.37941561,0.01364869,-0.01364870,0.16535146,-0.16535151,0.54769714,-0.54769715,0.00000000,-0.00000000,0.34012063,-0.34012072,0.01231804,-0.01231804
-4.06103052,1.19878636,-1.19878660,0.69174148,-0.69174174,0.38343169,-0.38343182,0.01424272,-0.01424272,0.17139789,-0.17139795,0.55354609,-0.55354613,0.00000000,-0.00000000,0.35216319,-0.35216327,0.01245954,-0.01245954
-4.05502751,1.22005552,-1.22005580,0.71589655,-0.71589681,0.38938597,-0.38938613,0.01478144,-0.01478145,0.17773207,-0.17773213,0.56038088,-0.56038093,0.00000000,-0.00000000,0.36410839,-0.36410848,0.01261122,-0.01261122
-4.04902451,1.24353317,-1.24353349,0.74014852,-0.74014878,0.39695759,-0.39695776,0.01525359,-0.01525359,0.18417603,-0.18417609,0.56772777,-0.56772783,0.00000000,-0.00000000,0.37562233,-0.37562241,0.01276157,-0.01276157
-4.04302151,1.26807454,-1.26807487,0.76386618,-0.76386644,0.40577468,-0.40577488,0.01564894,-0.01564894,0.19054334,-0.19054340,0.57509494,-0.57509501,0.00000000,-0.00000000,0.38637083,-0.38637091,0.01289922,-0.01289922
-4.03701851,1.29249587,-1.29249620,0.78640042,-0.78640066,0.41542630,-0.41542650,0.01595863,-0.01595864,0.19664439,-0.19664445,0.58198944,-0.58198950,0.00000000,-0.00000000,0.39602973,-0.39602980,0.01301327,-0.01301327
-4.03101551,1.31561186,-1.31561218,0.80710405,-0.80710426,0.42547534,-0.42547555,0.01617548,-0.01617548,0.20229185,-0.20229189,0.58793367,-0.58793373,0.00000000,-0.00000000,0.40429471,-0.40429477,0.01309371,-0.01309371
-4.02501251,1.33627241,-1.33627271,0.82535178,-0.82535198,0.43547222,-0.43547243,0.01629416,-0.01629416,0.20730611,-0.20730616,0.59248075,-0.59248079,0.00000000,-0.00000000,0.41089060,-0.41089065,0.01313167,-0.01313167
-4.01900950,1.35339737,-1.35339763,0.84055970,-0.84055986,0.44496867,-0.44496887,0.01631140,-0.01631140,0.21152068,-0.21152072,0.59522814,-0.59522817,0.00000000,-0.00000000,0.41557950,-0.41557952,0.01311970,-0.01311970
-4.01300650,1.36600824,-1.36600845,0.85220331,-0.85220343,0.45353136,-0.45353154,0.01622608,-0.01622607,0.21478703,-0.21478705,0.59582939,-0.59582940,0.00000000,-0.00000000,0.41816765,-0.41816766,0.01305196,-0.01305196
-4.00700350,1.37325591,-1.37325606,0.85983371,-0.85983378,0.46075483,-0.46075499,0.01603919,-0.01603919,0.21697899,-0.21697901,0.59400343,-0.59400341,0.00000000,-0.00000000,0.41851081,-0.41851079,0.01292436,-0.01292436
-4.00100050,1.37444348,-1.37444357,0.86309120,-0.86309122,0.46627331,-0.46627344,0.01575387,-0.01575387,0.21799641,-0.21799642,0.58954132,-0.58954128,0.00000000,-0.00000000,0.41651783,-0.41651779,0.01273459,-0.01273459
-3.99499750,1.36904363,-1.36904364,0.86171586,-0.86171582,0.46977111,-0.46977121,0.01537519,-0.01537519,0.21776793,-0.21776792,0.58231033,-0.58231025,0.00000000,-0.00000000,0.41215253,-0.41215247,0.01248215,-0.01248215
-3.98899450,1.35670996,-1.35670989,0.85555465,-0.85555456,0.47099120,-0.47099126,0.01491003,-0.01491002,0.21625273,-0.21625271,0.57225527,-0.57225517,0.00000000,-0.00000000,0.40543365,-0.40543357,0.01216826,-0.01216826
-3.98299150,1.33728224,-1.33728208,0.84456501,-0.84456486,0.46974160,-0.46974162,0.01436678,-0.01436678,0.21344137,-0.21344134,0.55939727,-0.55939713,0.00000000,-0.00000000,0.39643306,-0.39643296,0.01179577,-0.01179577
-3.97698849,1.31078542,-1.31078517,0.82881461,-0.82881441,0.46589965,-0.46589963,0.01375513,-0.01375512,0.20935543,-0.20935539,0.54383003,-0.54382987,0.00000000,-0.00000000,0.38527231,-0.38527219,0.01136896,-0.01136896
-3.97098549,1.27742269,-1.27742236,0.80847755,-0.80847729,0.45941377,-0.45941371,0.01308567,-0.01308567,0.20404620,-0.20404614,0.52571398,-0.52571378,0.00000000,-0.00000000,0.37211769,-0.37211755,0.01089336,-0.01089335
-3.96498249,1.23756314,-1.23756273,0.78382708,-0.78382677,0.45030283,-0.45030274,0.01236965,-0.01236965,0.19759236,-0.19759230,0.50526847,-0.50526825,0.00000000,-0.00000000,0.35717403,-0.35717387,0.01037550,-0.01037549
-3.95897949,1.19172447,-1.19172399,0.75522539,-0.75522503,0.43865326,-0.43865313,0.01161860,-0.01161859,0.19009690,-0.19009683,0.48276264,-0.48276240,0.00000000,-0.00000000,0.34067755,-0.34067738,0.00982267,-0.00982267
-3.95297649,1.14055176,-1.14055121,0.72311065,-0.72311025,0.42461391,-0.42461374,0.01084402,-0.01084401,0.18168319,-0.18168311,0.45850508,-0.45850481,0.00000000,-0.00000000,0.32288806,-0.32288788,0.00924267,-0.00924267
-3.94697349,1.08479314,-1.08479252,0.68798227,-0.68798184,0.40838913,-0.40838893,0.01005710,-0.01005709,0.17249067,-0.17249059,0.43283293,-0.43283265,0.00000000,-0.00000000,0.30408076,-0.30408057,0.00864354,-0.00864353
-3.94097049,1.02527342,-1.02527276,0.65038464,-0.65038417,0.39023021,-0.39022998,0.00926846,-0.00926845,0.16267014,-0.16267005,0.40610084,-0.40610054,0.00000000,-0.00000000,0.28453810,-0.28453791,0.00803330,-0.00803329
-3.93496748,0.96286683,-0.96286613,0.61089026,-0.61088977,0.37042574,-0.37042548,0.00848791,-0.00848790,0.15237890,-0.15237881,0.37866999,-0.37866968,0.00000000,-0.00000000,0.26454190,-0.26454170,0.00741978,-0.00741977
-3.92896448,0.89846978,-0.89846904,0.57008293,-0.57008242,0.34929115,-0.34929087,0.00772430,-0.00772430,0.14177601,-0.14177592,0.35089789,-0.35089758,0.00000000,-0.00000000,0.24436595,-0.24436575,0.00681038,-0.00681037
-3.92296148,0.83297474,-0.83297398,0.52854146,-0.52854094,0.32715807,-0.32715777,0.00698536,-0.00698536,0.13101778,-0.13101768,0.32312893,-0.32312862,0.00000000,-0.00000000,0.22426953,-0.22426933,0.00621191,-0.00621190
-3.91695848,0.76724620,-0.76724544,0.48682467,-0.48682415,0.30436374,-0.30436342,0.00627764,-0.00627763,0.12025363,-0.12025354,0.29568621,-0.29568589,0.00000000,-0.00000000,0.20449179,-0.20449159,0.00563048,-0.00563048
-3.91095548,0.70209934,-0.70209857,0.44545812,-0.44545760,0.28124098,-0.28124067,0.00560643,-0.00560642,0.10962258,-0.10962249,0.26886470,-0.26886440,0.00000000,-0.00000000,0.18524730,-0.18524711,0.00507139,-0.00507139
-3.90495248,0.63828202,-0.63828127,0.40492285,-0.40492235,0.25810918,-0.25810886,0.00497582,-0.00497581,0.09925032,-0.09925023,0.24292600,-0.24292570,0.00000000,-0.00000000,0.16672277,-0.16672259,0.00453906,-0.00453906
-3.89894947,0.57646072,-0.57645999,0.36564659,-0.36564610,0.23526631,-0.23526599,0.00438870,-0.00438870,0.08924701,-0.08924692,0.21809451,-0.21809422,0.00000000,-0.00000000,0.14907496,-0.14907478,0.00403703,-0.00403703
-3.89294647,0.51721029,-0.51720959,0.32799740,-0.32799694,0.21298250,-0.21298219,0.00384686,-0.00384685,0.07970585,-0.07970577,0.19455535,-0.19455508,0.00000000,-0.00000000,0.13242975,-0.13242958,0.00356794,-0.00356794
-3.88694347,0.46100792,-0.46100725,0.29227996,-0.29227952,0.19149517,-0.19149486,0.00335103,-0.00335102,0.07070236,-0.07070228,0.17245367,-0.17245341,0.00000000,-0.00000000,0.11688238,-0.11688222,0.00313360,-0.00313359
-3.88094047,0.40823092,-0.40823029,0.25873421,-0.25873379,0.17100567,-0.17100538,0.00290106,-0.00290106,0.06229430,-0.06229423,0.15189534,-0.15189510,0.00000000,-0.00000000,0.10249860,-0.10249845,0.00273499,-0.00273499
-3.87493747,0.35915825,-0.35915766,0.22753636,-0.22753598,0.15167770,-0.15167742,0.00249602,-0.00249601,0.05452236,-0.05452229,0.13294892,-0.13294869,0.00000000,-0.00000000,0.08931670,-0.08931657,0.00237241,-0.00237240
-3.86893447,0.31397517,-0.31397462,0.19880198,-0.19880162,0.13363712,-0.13363687,0.00213430,-0.00213429,0.04741120,-0.04741114,0.11564858,-0.11564838,0.00000000,-0.00000000,0.07735025,-0.07735013,0.00204549,-0.00204549
-3.86293147,0.27278078,-0.27278028,0.17259066,-0.17259034,0.11697325,-0.11697301,0.00181379,-0.00181379,0.04097112,-0.04097107,0.09999794,-0.09999775,0.00000000,-0.00000000,0.06659136,-0.06659125,0.00175337,-0.00175337
-3.85692846,0.23559768,-0.23559723,0.14891224,-0.14891194,0.10174123,-0.10174102,0.00153198,-0.00153198,0.03519996,-0.03519991,0.08597439,-0.08597422,0.00000000,-0.00000000,0.05701424,-0.05701415,0.00149475,-0.00149475
-3.85092546,0.20238325,-0.20238285,0.12773387,-0.12773361,0.08796552,-0.08796532,0.00128608,-0.00128608,0.03008523,-0.03008519,0.07353392,-0.07353377,0.00000000,-0.00000000,0.04857909,-0.04857901,0.00126800,-0.00126800
-3.84492246,0.17304205,-0.17304169,0.10898786,-0.10898763,0.07564398,-0.07564381,0.00107315,-0.00107315,0.02560641,-0.02560637,0.06261608,-0.06261594,0.00000000,-0.00000000,0.04123592,-0.04123585,0.00107129,-0.00107128
-3.83891946,0.14743862,-0.14743830,0.09257971,-0.09257951,0.06475256,-0.06475241,0.00089016,-0.00089016,0.02173726,-0.02173723,0.05314895,-0.05314884,0.00000000,-0.00000000,0.03492837,-0.03492831,0.00090266,-0.00090266
-3.83291646,0.12541041,-0.12541014,0.07839622,-0.07839604,0.05525018,-0.05525005,0.00073410,-0.00073410,0.01844807,-0.01844804,0.04505401,-0.04505391,0.00000000,-0.00000000,0.02959731,-0.02959726,0.00076013,-0.00076013
-3.82691346,0.10678018,-0.10677995,0.06631327,-0.06631312,0.04708368,-0.04708356,0.00060204,-0.00060204,0.01570782,-0.01570779,0.03825067,-0.03825059,0.00000000,-0.00000000,0.02518425,-0.02518421,0.00064177,-0.00064177
-3.82091046,0.09136762,-0.09136743,0.05620307,-0.05620294,0.04019262,-0.04019252,0.00049118,-0.00049118,0.01348608,-0.01348607,0.03266045,-0.03266038,0.00000000,-0.00000000,0.02163429,-0.02163426,0.00054576,-0.00054576
-3.81490745,0.07899989,-0.07899974,0.04794079,-0.04794069,0.03451378,-0.03451369,0.00039889,-0.00039889,0.01175483,-0.01175481,0.02821068,-0.02821063,0.00000000,-0.00000000,0.01889883,-0.01889881,0.00047048,-0.00047048
-3.80890445,0.06952078,-0.06952066,0.04141032,-0.04141023,0.02998518,-0.02998511,0.00032275,-0.00032275,0.01048982,-0.01048981,0.02483769,-0.02483765,0.00000000,-0.00000000,0.01693774,-0.01693772,0.00041452,-0.00041451
-3.80290145,0.06279834,-0.06279825,0.03650908,-0.03650901,0.02654962,-0.02654956,0.00026055,-0.00026054,0.00967186,-0.00967185,0.02248937,-0.02248934,0.00000000,-0.00000000,0.01572117,-0.01572115,0.00037673,-0.00037673
-3.79689845,0.05873096,-0.05873090,0.03315192,-0.03315187,0.02415747,-0.02415743,0.00021031,-0.00021031,0.00928770,-0.00928770,0.02112722,-0.02112720,0.00000000,-0.00000000,0.01523084,-0.01523083,0.00035626,-0.00035626
-3.79089545,0.05725160,-0.05725157,0.03127399,-0.03127396,0.02276894,-0.02276892,0.00017027,-0.00017027,0.00933061,-0.00933061,0.02072770,-0.02072769,0.00000000,-0.00000000,0.01546095,-0.01546095,0.00035255,-0.00035255
-3.78489245,0.05833035,-0.05833035,0.03083252,-0.03083251,0.02235554,-0.02235553,0.00013892,-0.00013892,0.00980072,-0.00980073,0.02128296,-0.02128296,0.00000000,-0.00000000,0.01641853,-0.01641854,0.00036533,-0.00036533
-3.77888944,0.06197517,-0.06197520,0.03180768,-0.03180768,0.02290082,-0.02290082,0.00011491,-0.00011491,0.01070505,-0.01070506,0.02280103,-0.02280105,0.00000000,-0.00000000,0.01812335,-0.01812337,0.00039465,-0.00039465
-3.77288644,0.06823082,-0.06823088,0.03420231,-0.03420234,0.02440050,-0.02440052,0.00009712,-0.00009712,0.01205715,-0.01205716,0.02530525,-0.02530527,0.00000000,-0.00000000,0.02060732,-0.02060735,0.00044079,-0.00044079
-3.76688344,0.07717610,-0.07717618,0.03804078,-0.03804082,0.02686180,-0.02686183,0.00008460,-0.00008460,0.01387661,-0.01387662,0.02883313,-0.02883316,0.00000000,-0.00000000,0.02391344,-0.02391347,0.00050430,-0.00050430
-3.76088044,0.08891926,-0.08891938,0.04336675,-0.04336681,0.03030217,-0.03030221,0.00007655,-0.00007655,0.01618813,-0.01618815,0.03343459,-0.03343464,0.00000000,-0.00000000,0.02809419,-0.02809423,0.00058591,-0.00058591
-3.75487744,0.10359190,-0.10359205,0.05024010,-0.05024018,0.03474741,-0.03474746,0.00007231,-0.00007231,0.01902041,-0.01902044,0.03916960,-0.03916965,0.00000000,-0.00000000,0.03320946,-0.03320951,0.00068650,-0.00068650
-3.74887444,0.12134117,-0.12134135,0.05873292,-0.05873301,0.04022920,-0.04022925,0.00007133,-0.00007133,0.02240476,-0.02240479,0.04610515,-0.04610522,0.00000000,-0.00000000,0.03932403,-0.03932409,0.00080704,-0.00080704
-3.74287144,0.14232069,-0.14232090,0.06892469,-0.06892480,0.04678214,-0.04678221,0.00007316,-0.00007316,0.02637340,-0.02637344,0.05431182,-0.05431190,0.00000000,-0.00000000,0.04650450,-0.04650457,0.00094852,-0.00094852
-3.73686843,0.16668020,-0.16668045,0.08089674,-0.08089687,0.05444047,-0.05444056,0.00007744,-0.00007744,0.03095766,-0.03095771,0.06385970,-0.06385980,0.00000000,-0.00000000,0.05481590,-0.05481599,0.00111187,-0.00111187
-3.73086543,0.19455428,-0.19455456,0.09472612,-0.09472627,0.06323435,-0.06323445,0.00008387,-0.00008387,0.03618592,-0.03618597,0.07481408,-0.07481419,0.00000000,-0.00000000,0.06431789,-0.06431799,0.00129787,-0.00129788
-3.72486243,0.22605038,-0.22605070,0.11047891,-0.11047908,0.07318606,-0.07318617,0.00009217,-0.00009217,0.04208144,-0.04208150,0.08723071,-0.08723083,0.00000000,-0.00000000,0.07506072,-0.07506082,0.00150710,-0.00150711
-3.71885943,0.26123662,-0.26123698,0.12820342,-0.12820361,0.08430612,-0.08430624,0.00010213,-0.00010213,0.04866016,-0.04866022,0.10115098,-0.10115112,0.00000000,-0.00000000,0.08708103,-0.08708115,0.00173981,-0.00173982
-3.71285643,0.30012979,-0.30013018,0.14792321,-0.14792342,0.09658951,-0.09658964,0.00011352,-0.00011352,0.05592842,-0.05592849,0.11659714,-0.11659730,0.00000000,-0.00000000,0.10039766,-0.10039779,0.00199587,-0.00199588
-3.70685343,0.34268392,-0.34268434,0.16963037,-0.16963060,0.11001217,-0.11001231,0.00012614,-0.00012614,0.06388089,-0.06388096,0.13356764,-0.13356781,0.00000000,-0.00000000,0.11500761,-0.11500775,0.00227468,-0.00227469
-3.70085043,0.38878009,-0.38878055,0.19327934,-0.19327959,0.12452791,-0.12452806,0.00013979,-0.00013979,0.07249855,-0.07249863,0.15203294,-0.15203312,0.00000000,-0.00000000,0.13088227,-0.13088242,0.00257511,-0.00257511
-3.69484742,0.43821800,-0.43821849,0.21878149,-0.21878177,0.14006591,-0.14006608,0.00015426,-0.00015426,0.08174703,-0.08174711,0.17193191,-0.17193211,0.00000000,-0.00000000,0.14796428,-0.14796445,0.00289543,-0.00289543
-3.68884442,0.49070969,-0.49071021,0.24600084,-0.24600113,0.15652905,-0.15652922,0.00016932,-0.00016932,0.09157524,-0.09157532,0.19316909,-0.19316930,0.00000000,-0.00000000,0.16616501,-0.16616519,0.00323329,-0.00323330
-3.68284142,0.54587606,-0.54587660,0.27475117,-0.27475148,0.17379301,-0.17379320,0.00018475,-0.00018475,0.10191453,-0.10191462,0.21561296,-0.21561318,0.00000000,-0.00000000,0.18536299,-0.18536317,0.00358572,-0.00358572
-3.67683842,0.60324653,-0.60324710,0.30479486,-0.30479519,0.19170651,-0.19170670,0.00020029,-0.00020029,0.11267833,-0.11267842,0.23909540,-0.23909564,0.00000000,-0.00000000,0.20540336,-0.20540354,0.00394909,-0.00394910
-3.67083542,0.66226214,-0.66226272,0.33584357,-0.33584391,0.21009251,-0.21009271,0.00021569,-0.00021569,0.12376243,-0.12376253,0.26341257,-0.26341281,0.00000000,-0.00000000,0.22609855,-0.22609874,0.00431919,-0.00431920
-3.66483242,0.72228226,-0.72228285,0.36756095,-0.36756130,0.22875064,-0.22875084,0.00023067,-0.00023067,0.13504592,-0.13504601,0.28832707,-0.28832732,0.00000000,-0.00000000,0.24723025,-0.24723045,0.00469127,-0.00469128
-3.65882941,0.78259495,-0.78259554,0.39956754,-0.39956790,0.24746062,-0.24746082,0.00024498,-0.00024498,0.14639273,-0.14639282,0.31357168,-0.31357194,0.00000000,-0.00000000,0.26855262,-0.26855282,0.00506013,-0.00506013
-3.65282641,0.84243082,-0.84243141,0.43144761,-0.43144797,0.26598673,-0.26598693,0.00025834,-0.00025834,0.15765396,-0.15765405,0.33885441,-0.33885467,0.00000000,-0.00000000,0.28979687,-0.28979706,0.00542022,-0.00542022
-3.64682341,0.90098001,-0.90098058,0.46275800,-0.46275836,0.28408325,-0.28408344,0.00027050,-0.00027050,0.16867079,-0.16867087,0.36386484,-0.36386509,0.00000000,-0.00000000,0.31067697,-0.31067716,0.00576579,-0.00576580
-3.64082041,0.95741178,-0.95741233,0.49303861,-0.49303896,0.30150043,-0.30150062,0.00028121,-0.00028121,0.17927789,-0.17927796,0.38828153,-0.38828178,0.00000000,-0.00000000,0.33089648,-0.33089666,0.00609105,-0.00609106
-3.63481741,1.01089614,-1.01089666,0.52182420,-0.52182454,0.31799115,-0.31799134,0.00029026,-0.00029026,0.18930743,-0.18930750,0.41178026,-0.41178050,0.00000000,-0.00000000,0.35015610,-0.35015627,0.00639030,-0.00639030
-3.62881441,1.06062655,-1.06062704,0.54865711,-0.54865744,0.33331769,-0.33331787,0.00029745,-0.00029745,0.19859336,-0.19859342,0.43404281,-0.43404304,0.00000000,-0.00000000,0.36816186,-0.36816202,0.00665813,-0.00665813
-3.62281141,1.10584300,-1.10584344,0.57310033,-0.57310064,0.34725846,-0.34725863,0.00030264,-0.00030264,0.20697584,-0.20697590,0.45476582,-0.45476604,0.00000000,-0.00000000,0.38463350,-0.38463365,0.00688956,-0.00688956
-3.61680840,1.14585430,-1.14585470,0.59475039,-0.59475069,0.35961448,-0.35961463,0.00030572,-0.00030572,0.21430582,-0.21430586,0.47366958,-0.47366979,0.00000000,-0.00000000,0.39931280,-0.39931293,0.00708023,-0.00708024
-3.61080540,1.18005892,-1.18005927,0.61324963,-0.61324990,0.37021516,-0.37021530,0.00030661,-0.00030661,0.22044934,-0.22044937,0.49050615,-0.49050633,0.00000000,-0.00000000,0.41197140,-0.41197150,0.00722655,-0.00722655
-3.60480240,1.20796323,-1.20796353,0.62829708,-0.62829732,0.37892337,-0.37892349,0.00030530,-0.00030530,0.22529160,-0.22529163,0.50506661,-0.50506678,0.00000000,-0.00000000,0.42241792,-0.42241801,0.00732577,-0.00732578
-3.59879940,1.22919660,-1.22919684,0.63965767,-0.63965789,0.38563933,-0.38563943,0.00030182,-0.00030182,0.22874050,-0.22874050,0.51718719,-0.51718734,0.00000000,-0.00000000,0.43050399,-0.43050406,0.00737615,-0.00737615
-3.59279640,1.24352252,-1.24352269,0.64716927,-0.64716946,0.39030337,-0.39030346,0.00029624,-0.00029624,0.23072948,-0.23072948,0.52675381,-0.52675393,0.00000000,-0.00000000,0.43612889,-0.43612893,0.00737695,-0.00737695
-3.58679340,1.25084548,-1.25084560,0.65074727,-0.65074743,0.39289739,-0.39289746,0.00028868,-0.00028868,0.23121975,-0.23121974,0.53370512,-0.53370523,0.00000000,-0.00000000,0.43924273,-0.43924275,0.00732851,-0.00732851
-3.58079040,1.25121333,-1.25121339,0.65038647,-0.65038661,0.39344499,-0.39344505,0.00027931,-0.00027931,0.23020145,-0.23020142,0.53803385,-0.53803393,0.00000000,-0.00000000,0.43984794,-0.43984794,0.00723223,-0.00723223
-3.57478739,1.24481495,-1.24481495,0.64616033,-0.64616043,0.39201029,-0.39201033,0.00026831,-0.00026831,0.22769404,-0.22769400,0.53978635,-0.53978641,0.00000000,-0.00000000,0.43799907,-0.43799905,0.00709053,-0.00709053
-3.56878439,1.23197366,-1.23197360,0.63821755,-0.63821762,0.38869557,-0.38869559,0.00025591,-0.00025591,0.22374570,-0.22374565,0.53906061,-0.53906065,0.00000000,-0.00000000,0.43380093,-0.43380088,0.00690673,-0.00690673
-3.56278139,1.21313654,-1.21313643,0.62677629,-0.62677634,0.38363784,-0.38363785,0.00024236,-0.00024236,0.21843181,-0.21843175,0.53600276,-0.53600278,0.00000000,-0.00000000,0.42740511,-0.42740505,0.00668501,-0.00668501
-3.55677839,1.18886040,-1.18886025,0.61211630,-0.61211633,0.37700463,-0.37700462,0.00022789,-0.00022789,0.21185263,-0.21185255,0.53080230,-0.53080230,0.00000000,-0.00000000,0.41900523,-0.41900515,0.00643023,-0.00643023
-3.55077539,1.15979489,-1.15979470,0.59456935,-0.59456936,0.36898900,-0.36898898,0.00021279,-0.00021279,0.20413018,-0.20413010,0.52368627,-0.52368625,0.00000000,-0.00000000,0.40883091,-0.40883082,0.00614779,-0.00614779
-3.54477239,1.12666362,-1.12666339,0.57450849,-0.57450848,0.35980428,-0.35980425,0.00019729,-0.00019729,0.19540461,-0.19540452,0.51491265,-0.51491262,0.00000000,-0.00000000,0.39714089,-0.39714079,0.00584347,-0.00584346
-3.53876938,1.09024411,-1.09024385,0.55233665,-0.55233663,0.34967853,-0.34967849,0.00018166,-0.00018166,0.18582999,-0.18582990,0.50476338,-0.50476333,0.00000000,-0.00000000,0.38421557,-0.38421545,0.00552324,-0.00552324
-3.53276638,1.05134721,-1.05134694,0.52847501,-0.52847498,0.33884906,-0.33884901,0.00016612,-0.00016612,0.17556998,-0.17556988,0.49353696,-0.49353691,0.00000000,-0.00000000,0.37034917,-0.37034905,0.00519313,-0.00519313
-3.52676338,1.01079697,-1.01079668,0.50335174,-0.50335169,0.32755725,-0.32755719,0.00015090,-0.00015090,0.16479329,-0.16479319,0.48154127,-0.48154121,0.00000000,-0.00000000,0.35584192,-0.35584180,0.00485905,-0.00485904
-3.52076038,0.96941129,-0.96941100,0.47739140,-0.47739135,0.31604363,-0.31604358,0.00013617,-0.00013617,0.15366928,-0.15366918,0.46908645,-0.46908638,0.00000000,-0.00000000,0.34099249,-0.34099236,0.00452661,-0.00452661
-3.51475738,0.92798429,-0.92798399,0.45100558,-0.45100552,0.30454361,-0.30454355,0.00012209,-0.00012209,0.14236386,-0.14236376,0.45647825,-0.45647817,0.00000000,-0.00000000,0.32609080,-0.32609067,0.00420106,-0.00420105
-3.50875438,0.88727046,-0.88727017,0.42458473,-0.42458467,0.29328370,-0.29328365,0.00010881,-0.00010881,0.13103565,-0.13103556,0.44401188,-0.44401180,0.00000000,-0.00000000,0.31141160,-0.31141147,0.00388712,-0.00388711
-3.50275138,0.84797127,-0.84797099,0.39849170,-0.39849164,0.28247846,-0.28247841,0.00009643,-0.00009643,0.11983287,-0.11983277,0.43196646,-0.43196638,0.00000000,-0.00000000,0.29720879,-0.29720866,0.00358893,-0.00358893
-3.49674837,0.81072411,-0.81072385,0.37305680,-0.37305674,0.27232808,-0.27232803,0.00008500,-0.00008500,0.10889064,-0.10889055,0.42060015,-0.42060007,0.00000000,-0.00000000,0.28371065,-0.28371054,0.00330998,-0.00330998
-3.49074537,0.77609395,-0.77609371,0.34857461,-0.34857455,0.26301665,-0.26301662,0.00007460,-0.00007460,0.09832913,-0.09832904,0.41014596,-0.41014589,0.00000000,-0.00000000,0.27111614,-0.27111603,0.00305309,-0.00305309
-3.48474237,0.74456756,-0.74456735,0.32530221,-0.32530217,0.25471111,-0.25471108,0.00006523,-0.00006523,0.08825233,-0.08825225,0.40080839,-0.40080833,0.00000000,-0.00000000,0.25959208,-0.25959198,0.00282038,-0.00282037
