energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.38869435,2.63660629,-2.63660634,0.45633768,-0.45633770,0.67314246,-0.67314248,0.02656638,-0.02656638,0.06452843,-0.06452844,0.20594551,-0.20594552,1.61860419,-1.61860421,0.02630456,-0.02630456,0.45290338,-0.45290339
-3.38269135,2.72505835,-2.72505840,0.48464881,-0.48464882,0.69986931,-0.69986933,0.02719778,-0.02719778,0.06860089,-0.06860090,0.21793349,-0.21793350,1.65874170,-1.65874172,0.02799148,-0.02799148,0.46939274,-0.46939275
-3.37668834,2.81673980,-2.81673985,0.51404657,-0.51404659,0.72774305,-0.72774307,0.02771901,-0.02771901,0.07297993,-0.07297994,0.23071222,-0.23071223,1.70010775,-1.70010777,0.02972818,-0.02972818,0.48603196,-0.48603196
-3.37068534,2.91071142,-2.91071147,0.54425303,-0.54425305,0.75647357,-0.75647358,0.02811689,-0.02811689,0.07764136,-0.07764137,0.24413492,-0.24413493,1.74228590,-1.74228593,0.03150505,-0.03150505,0.50263381,-0.50263382
-3.36468234,3.00609287,-3.00609293,0.57498659,-0.57498661,0.78577600,-0.78577602,0.02838111,-0.02838111,0.08256180,-0.08256180,0.25804476,-0.25804477,1.78491293,-1.78491295,0.03331257,-0.03331257,0.51902301,-0.51902302
-3.35867934,3.10207116,-3.10207122,0.60596558,-0.60596560,0.81537290,-0.81537292,0.02850451,-0.02850451,0.08771894,-0.08771895,0.27227637,-0.27227638,1.82768239,-1.82768241,0.03514123,-0.03514123,0.53503856,-0.53503857
-3.35267634,3.19790484,-3.19790489,0.63691140,-0.63691142,0.84499546,-0.84499547,0.02848330,-0.02848330,0.09309176,-0.09309176,0.28665768,-0.28665769,1.87034549,-1.87034551,0.03698146,-0.03698147,0.55053539,-0.55053540
-3.34667334,3.29292399,-3.29292404,0.66755096,-0.66755097,0.87438399,-0.87438400,0.02831704,-0.02831704,0.09866041,-0.09866042,0.30101187,-0.30101188,1.91270883,-1.91270885,0.03882348,-0.03882348,0.56538538,-0.56538539
-3.34067034,3.38652617,-3.38652622,0.69761845,-0.69761847,0.90328780,-0.90328782,0.02800857,-0.02800857,0.10440613,-0.10440614,0.31515976,-0.31515977,1.95462939,-1.95462942,0.04065711,-0.04065711,0.57947766,-0.57947767
-3.33466733,3.47816864,-3.47816870,0.72685658,-0.72685659,0.93146455,-0.93146456,0.02756385,-0.02756385,0.11031082,-0.11031083,0.32892230,-0.32892230,1.99600664,-1.99600666,0.04247163,-0.04247163,0.59271828,-0.59271828
-3.32866433,3.56735759,-3.56735765,0.75501705,-0.75501706,0.95867927,-0.95867928,0.02699159,-0.02699159,0.11635654,-0.11635655,0.34212330,-0.34212331,2.03677222,-2.03677225,0.04425558,-0.04425559,0.60502926,-0.60502927
-3.32266133,3.65363494,-3.65363500,0.78186075,-0.78186077,0.98470341,-0.98470343,0.02630287,-0.02630287,0.12252483,-0.12252484,0.35459233,-0.35459233,2.07687772,-2.07687775,0.04599661,-0.04599662,0.61634714,-0.61634715
-3.31665833,3.73656382,-3.73656388,0.80715751,-0.80715753,1.00931390,-1.00931391,0.02551074,-0.02551074,0.12879589,-0.12879589,0.36616754,-0.36616755,2.11628096,-2.11628099,0.04768136,-0.04768136,0.62662111,-0.62662111
-3.31065533,3.81571356,-3.81571362,0.83068575,-0.83068576,1.03229247,-1.03229249,0.02462965,-0.02462965,0.13514767,-0.13514768,0.37669860,-0.37669861,2.15493171,-2.15493174,0.04929542,-0.04929543,0.63581079,-0.63581080
-3.30465233,3.89064519,-3.89064525,0.85223217,-0.85223218,1.05342550,-1.05342551,0.02367495,-0.02367495,0.14155498,-0.14155498,0.38604935,-0.38604936,2.19275737,-2.19275740,0.05082338,-0.05082338,0.64388395,-0.64388395
-3.29864932,3.96089867,-3.96089873,0.87159179,-0.87159180,1.07250427,-1.07250428,0.02266240,-0.02266240,0.14798851,-0.14798852,0.39410029,-0.39410029,2.22964965,-2.22964969,0.05224892,-0.05224892,0.65081407,-0.65081407
-3.29264632,4.02598251,-4.02598257,0.88856834,-0.88856835,1.08932595,-1.08932596,0.02160765,-0.02160765,0.15441405,-0.15441406,0.40075068,-0.40075069,2.26545293,-2.26545296,0.05355503,-0.05355504,0.65657810,-0.65657810
-3.28664332,4.08536685,-4.08536691,0.90297532,-0.90297533,1.10369515,-1.10369516,0.02052582,-0.02052582,0.16079178,-0.16079179,0.40592029,-0.40592029,2.29995498,-2.29995501,0.05472433,-0.05472433,0.66115442,-0.66115443
-3.28064032,4.13848062,-4.13848068,0.91463782,-0.91463783,1.11542611,-1.11542612,0.01943108,-0.01943108,0.16707580,-0.16707580,0.40955058,-0.40955059,2.33288093,-2.33288097,0.05573940,-0.05573940,0.66452115,-0.66452116
-3.27463732,4.18471313,-4.18471319,0.92339512,-0.92339513,1.12434548,-1.12434550,0.01833639,-0.01833639,0.17321392,-0.17321393,0.41160547,-0.41160548,2.36389079,-2.36389083,0.05658328,-0.05658328,0.66665492,-0.66665492
-3.26863432,4.22342059,-4.22342064,0.92910410,-0.92910411,1.13029554,-1.13029555,0.01725321,-0.01725321,0.17914785,-0.17914785,0.41207147,-0.41207147,2.39258103,-2.39258106,0.05723994,-0.05723994,0.66753017,-0.66753017
-3.26263132,4.25393731,-4.25393736,0.93164337,-0.93164338,1.13313778,-1.13313779,0.01619140,-0.01619140,0.18481359,-0.18481359,0.41095736,-0.41095736,2.41849033,-2.41849037,0.05769484,-0.05769484,0.66711907,-0.66711908
-3.25662831,4.27559162,-4.27559167,0.93091800,-0.93091800,1.13275669,-1.13275670,0.01515911,-0.01515911,0.19014238,-0.19014239,0.40829339,-0.40829339,2.44110960,-2.44110963,0.05793540,-0.05793540,0.66539204,-0.66539204
-3.25062531,4.28772581,-4.28772585,0.92686466,-0.92686467,1.12906359,-1.12906359,0.01416279,-0.01416279,0.19506191,-0.19506191,0.40413005,-0.40413005,2.45989587,-2.45989590,0.05795157,-0.05795157,0.66231888,-0.66231888
-3.24462231,4.28971954,-4.28971958,0.91945690,-0.91945690,1.12200032,-1.12200032,0.01320726,-0.01320726,0.19949790,-0.19949790,0.39853649,-0.39853649,2.47428984,-2.47428987,0.05773626,-0.05773626,0.65787054,-0.65787054
-3.23861931,4.28101586,-4.28101589,0.90871023,-0.90871023,1.11154272,-1.11154273,0.01229586,-0.01229586,0.20337606,-0.20337607,0.39159869,-0.39159869,2.48373630,-2.48373633,0.05728569,-0.05728569,0.65202135,-0.65202135
-3.23261631,4.26114865,-4.26114867,0.89468684,-0.89468684,1.09770364,-1.09770364,0.01143055,-0.01143055,0.20662425,-0.20662425,0.38341753,-0.38341753,2.48770675,-2.48770678,0.05659978,-0.05659978,0.64475176,-0.64475176
-3.22661331,4.22977053,-4.22977055,0.87749955,-0.87749954,1.08053540,-1.08053540,0.01061217,-0.01061217,0.20917480,-0.20917480,0.37410672,-0.37410671,2.48572328,-2.48572330,0.05568225,-0.05568225,0.63605138,-0.63605138
-3.22061031,4.18667994,-4.18667995,0.85731468,-0.85731468,1.06013163,-1.06013163,0.00984062,-0.00984062,0.21096698,-0.21096698,0.36379082,-0.36379081,2.47738271,-2.47738272,0.05454073,-0.05454073,0.62592218,-0.62592217
-3.21460730,4.13184606,-4.13184606,0.83435382,-0.83435381,1.03662841,-1.03662841,0.00911507,-0.00911507,0.21194942,-0.21194942,0.35260336,-0.35260335,2.46237989,-2.46237990,0.05318672,-0.05318672,0.61438177,-0.61438177
-3.20860430,4.06543065,-4.06543064,0.80889403,-0.80889402,1.01020450,-1.01020449,0.00843419,-0.00843419,0.21208236,-0.21208236,0.34068507,-0.34068506,2.44052921,-2.44052921,0.05163543,-0.05163542,0.60146657,-0.60146657
-3.20260130,3.98780541,-3.98780538,0.78126666,-0.78126665,0.98108086,-0.98108085,0.00779632,-0.00779632,0.21133979,-0.21133979,0.32818235,-0.32818234,2.41178315,-2.41178315,0.04990551,-0.04990551,0.58723464,-0.58723463
-3.19659830,3.89956411,-3.89956408,0.75185458,-0.75185457,0.94951927,-0.94951925,0.00719965,-0.00719965,0.20971113,-0.20971113,0.31524593,-0.31524592,2.37624706,-2.37624704,0.04801869,-0.04801869,0.57176809,-0.57176808
-3.19059530,3.80152864,-3.80152859,0.72108788,-0.72108787,0.91582013,-0.91582012,0.00664234,-0.00664234,0.20720261,-0.20720261,0.30202967,-0.30202966,2.33418923,-2.33418921,0.04599937,-0.04599937,0.55517489,-0.55517488
-3.18459230,3.69474827,-3.69474821,0.68943827,-0.68943826,0.88031946,-0.88031944,0.00612268,-0.00612268,0.20383811,-0.20383810,0.28868959,-0.28868958,2.28604583,-2.28604580,0.04387406,-0.04387406,0.53758994,-0.53758993
-3.17858929,3.58049202,-3.58049195,0.65741221,-0.65741219,0.84338507,-0.84338505,0.00563908,-0.00563908,0.19965948,-0.19965948,0.27538293,-0.27538292,2.23241995,-2.23241992,0.04167092,-0.04167092,0.51917532,-0.51917531
-3.17258629,3.46023369,-3.46023362,0.62554307,-0.62554305,0.80541210,-0.80541208,0.00519022,-0.00519022,0.19472635,-0.19472634,0.26226729,-0.26226728,2.17407487,-2.17407483,0.03941917,-0.03941917,0.50011953,-0.50011951
-3.16658329,3.33563003,-3.33562994,0.59438256,-0.59438255,0.76681780,-0.76681778,0.00477495,-0.00477495,0.18911526,-0.18911525,0.24949975,-0.24949974,2.11192130,-2.11192125,0.03714853,-0.03714853,0.48063585,-0.48063584
-3.16058029,3.20849208,-3.20849200,0.56449160,-0.56449158,0.72803581,-0.72803579,0.00439240,-0.00439240,0.18291838,-0.18291837,0.23723582,-0.23723581,2.04699893,-2.04699888,0.03488874,-0.03488874,0.46095969,-0.46095967
-3.15457729,3.08075066,-3.08075057,0.53643089,-0.53643087,0.68950984,-0.68950981,0.00404184,-0.00404184,0.17624159,-0.17624159,0.22562829,-0.22562829,1.98045287,-1.98045281,0.03266900,-0.03266900,0.44134491,-0.44134489
-3.14857429,2.95441646,-2.95441636,0.51075148,-0.51075146,0.65168694,-0.65168691,0.00372274,-0.00372274,0.16920220,-0.16920219,0.21482582,-0.21482581,1.91350537,-1.91350532,0.03051759,-0.03051759,0.42205935,-0.42205933
-3.14257129,2.83153603,-2.83153593,0.48798537,-0.48798536,0.61501047,-0.61501045,0.00343464,-0.00343464,0.16192619,-0.16192619,0.20497122,-0.20497121,1.84742410,-1.84742404,0.02846139,-0.02846139,0.40337943,-0.40337942
-3.13656828,2.71414471,-2.71414461,0.46863639,-0.46863638,0.57991277,-0.57991275,0.00317711,-0.00317711,0.15454525,-0.15454524,0.19619953,-0.19619953,1.78348756,-1.78348750,0.02652559,-0.02652559,0.38558419,-0.38558417
-3.13056528,2.60421776,-2.60421767,0.45317129,-0.45317128,0.54680770,-0.54680767,0.00294971,-0.00294971,0.14719349,-0.14719349,0.18863572,-0.18863571,1.72294915,-1.72294909,0.02473335,-0.02473335,0.36894868,-0.36894866
-3.12456228,2.50362112,-2.50362103,0.44201137,-0.44201136,0.51608311,-0.51608309,0.00275191,-0.00275191,0.14000418,-0.14000417,0.18239216,-0.18239215,1.66700086,-1.66700081,0.02310557,-0.02310557,0.35373711,-0.35373709
-3.11855928,2.41406309,-2.41406301,0.43552433,-0.43552432,0.48809355,-0.48809352,0.00258308,-0.00258308,0.13310630,-0.13310629,0.17756587,-0.17756587,1.61673788,-1.61673782,0.02166065,-0.02166065,0.34019579,-0.34019578
-3.11255628,2.33704849,-2.33704841,0.43401664,-0.43401664,0.46315299,-0.46315297,0.00244238,-0.00244238,0.12662138,-0.12662137,0.17423569,-0.17423569,1.57312533,-1.57312529,0.02041436,-0.02041436,0.32854613,-0.32854611
-3.10655328,2.27383642,-2.27383635,0.43772631,-0.43772631,0.44152814,-0.44152812,0.00232879,-0.00232879,0.12066030,-0.12066030,0.17245934,-0.17245934,1.53696836,-1.53696832,0.01937963,-0.01937963,0.31897790,-0.31897788
-3.10055028,2.22540314,-2.22540307,0.44681604,-0.44681605,0.42343213,-0.42343211,0.00224105,-0.00224105,0.11532055,-0.11532055,0.17227062,-0.17227061,1.50888642,-1.50888638,0.01856645,-0.01856645,0.31164300,-0.31164299
-3.09454727,2.19241106,-2.19241101,0.46136699,-0.46136700,0.40901901,-0.40901899,0.00217770,-0.00217770,0.11068367,-0.11068367,0.17367680,-0.17367680,1.48929282,-1.48929279,0.01798173,-0.01798173,0.30664995,-0.30664994
-3.08854427,2.17518499,-2.17518495,0.48137308,-0.48137309,0.39837904,-0.39837903,0.00213702,-0.00213702,0.10681319,-0.10681319,0.17665650,-0.17665650,1.47838028,-1.47838026,0.01762922,-0.01762922,0.30405915,-0.30405914
-3.08254127,2.17369640,-2.17369637,0.50673613,-0.50673614,0.39153508,-0.39153507,0.00211711,-0.00211711,0.10375300,-0.10375300,0.18115789,-0.18115789,1.47611280,-1.47611278,0.01750937,-0.01750937,0.30387943,-0.30387942
-3.07653827,2.18755649,-2.18755647,0.53726198,-0.53726199,0.38844013,-0.38844013,0.00211587,-0.00211587,0.10152622,-0.10152621,0.18709776,-0.18709776,1.48222438,-1.48222437,0.01761926,-0.01761926,0.30606564,-0.30606563
-3.07053527,2.21601841,-2.21601840,0.57265786,-0.57265787,0.38897632,-0.38897631,0.00213106,-0.00213106,0.10013461,-0.10013461,0.19436120,-0.19436120,1.49622469,-1.49622468,0.01795253,-0.01795253,0.31051774,-0.31051774
-3.06453227,2.25798894,-2.25798894,0.61253134,-0.61253136,0.39295530,-0.39295530,0.00216034,-0.00216034,0.09955858,-0.09955858,0.20280233,-0.20280233,1.51741130,-1.51741130,0.01849932,-0.01849932,0.31708138,-0.31708138
-3.05852926,2.31204958,-2.31204959,0.65639120,-0.65639123,0.40012038,-0.40012038,0.00220131,-0.00220131,0.09975767,-0.09975766,0.21224586,-0.21224586,1.54488847,-1.54488847,0.01924628,-0.01924628,0.32554993,-0.32554993
-3.05252626,2.37648674,-2.37648675,0.70365045,-0.70365047,0.41015022,-0.41015022,0.00225158,-0.00225158,0.10067167,-0.10067166,0.22248972,-0.22248973,1.57759169,-1.57759169,0.02017660,-0.02017660,0.33566818,-0.33566818
-3.04652326,2.44933044,-2.44933046,0.75363187,-0.75363189,0.42266441,-0.42266441,0.00230883,-0.00230883,0.10222225,-0.10222225,0.23330873,-0.23330873,1.61431733,-1.61431734,0.02127010,-0.02127010,0.34713748,-0.34713748
-3.04052026,2.52840084,-2.52840087,0.80557633,-0.80557635,0.43723057,-0.43723058,0.00237084,-0.00237084,0.10431510,-0.10431510,0.24445908,-0.24445908,1.65375653,-1.65375655,0.02250342,-0.02250342,0.35962239,-0.35962239
-3.03451726,2.61136130,-2.61136133,0.85865390,-0.85865392,0.45337326,-0.45337326,0.00243559,-0.00243559,0.10684247,-0.10684247,0.25568383,-0.25568383,1.69453217,-1.69453218,0.02385028,-0.02385028,0.37275858,-0.37275858
-3.02851426,2.69577674,-2.69577677,0.91197785,-0.91197788,0.47058415,-0.47058416,0.00250127,-0.00250127,0.10968615,-0.10968615,0.26671897,-0.26671897,1.73523785,-1.73523786,0.02528182,-0.02528182,0.38616185,-0.38616186
-3.02251126,2.77917570,-2.77917573,0.96462146,-0.96462149,0.48833361,-0.48833362,0.00256638,-0.00256638,0.11272077,-0.11272077,0.27730011,-0.27730011,1.77447767,-1.77447768,0.02676704,-0.02676705,0.39943804,-0.39943805
-3.01650825,2.85911432,-2.85911435,1.01563721,-1.01563723,0.50608317,-0.50608318,0.00262974,-0.00262974,0.11581723,-0.11581723,0.28716941,-0.28716941,1.81090552,-1.81090553,0.02827339,-0.02827339,0.41219342,-0.41219343
-3.01050525,2.93324033,-2.93324036,1.06407806,-1.06407808,0.52329857,-0.52329857,0.00269053,-0.00269053,0.11884631,-0.11884631,0.29608257,-0.29608258,1.84326257,-1.84326258,0.02976733,-0.02976734,0.42404539,-0.42404540
-3.00450225,2.99935505,-2.99935507,1.10902022,-1.10902024,0.53946312,-0.53946313,0.00274832,-0.00274832,0.12168229,-0.12168229,0.30381566,-0.30381566,1.87041194,-1.87041194,0.03121510,-0.03121510,0.43463300,-0.43463301
-2.99849925,3.05547134,-3.05547136,1.14958655,-1.14958656,0.55409080,-0.55409080,0.00280307,-0.00280307,0.12420642,-0.12420642,0.31017139,-0.31017139,1.89136920,-1.89136920,0.03258344,-0.03258344,0.44362699,-0.44362700
-2.99249625,3.09986574,-3.09986574,1.18496992,-1.18496994,0.56673868,-0.56673869,0.00285517,-0.00285517,0.12631021,-0.12631021,0.31498473,-0.31498473,1.90532797,-1.90532797,0.03384040,-0.03384040,0.45073898,-0.45073898
-2.98649325,3.13112270,-3.13112270,1.21445562,-1.21445562,0.57701832,-0.57701833,0.00290537,-0.00290537,0.12789832,-0.12789832,0.31812753,-0.31812753,1.91167962,-1.91167961,0.03495617,-0.03495617,0.45572939,-0.45572939
-2.98049025,3.14816970,-3.14816969,1.23744170,-1.23744171,0.58460560,-0.58460560,0.00295478,-0.00295478,0.12889110,-0.12889110,0.31951199,-0.31951199,1.91002653,-1.91002652,0.03590383,-0.03590383,0.45841395,-0.45841395
-2.97448724,3.15030166,-3.15030165,1.25345675,-1.25345675,0.58924862,-0.58924863,0.00300482,-0.00300482,0.12922660,-0.12922659,0.31909283,-0.31909283,1.90018863,-1.90018861,0.03666009,-0.03666009,0.45866835,-0.45866834
-2.96848424,3.13719407,-3.13719405,1.26217387,-1.26217387,0.59077356,-0.59077356,0.00305721,-0.00305721,0.12886189,-0.12886189,0.31686807,-0.31686807,1.88220286,-1.88220285,0.03720595,-0.03720595,0.45643097,-0.45643097
-2.96248124,3.10890419,-3.10890416,1.26342051,-1.26342050,0.58908788,-0.58908787,0.00311382,-0.00311382,0.12777397,-0.12777397,0.31287837,-0.31287837,1.85631605,-1.85631603,0.03752723,-0.03752723,0.45170363,-0.45170362
-2.95647824,3.06586047,-3.06586043,1.25718348,-1.25718346,0.58418118,-0.58418118,0.00317667,-0.00317667,0.12595980,-0.12595980,0.30720502,-0.30720501,1.82297118,-1.82297116,0.03761493,-0.03761493,0.44455016,-0.44455016
-2.95047524,3.00884074,-3.00884069,1.24360890,-1.24360888,0.57612339,-0.57612339,0.00324784,-0.00324784,0.12343585,-0.12343585,0.29996659,-0.29996659,1.78278813,-1.78278810,0.03746551,-0.03746551,0.43509313,-0.43509312
-2.94447224,2.93894001,-2.93893996,1.22299705,-1.22299703,0.56506043,-0.56506043,0.00332937,-0.00332937,0.12023700,-0.12023699,0.29131456,-0.29131456,1.73653941,-1.73653937,0.03708095,-0.03708095,0.42350861,-0.42350860
-2.93846923,2.85752952,-2.85752947,1.19579224,-1.19579221,0.55120770,-0.55120769,0.00342322,-0.00342322,0.11641486,-0.11641486,0.28142789,-0.28142789,1.68512222,-1.68512219,0.03646864,-0.03646864,0.41001946,-0.41001945
-2.93246623,2.76620861,-2.76620855,1.16256809,-1.16256807,0.53484144,-0.53484143,0.00353116,-0.00353116,0.11203569,-0.11203569,0.27050705,-0.27050704,1.62952798,-1.62952795,0.03564109,-0.03564109,0.39488731,-0.39488730
-2.92646323,2.66675170,-2.66675164,1.12400892,-1.12400889,0.51628854,-0.51628853,0.00365477,-0.00365477,0.10717784,-0.10717784,0.25876754,-0.25876754,1.57081053,-1.57081049,0.03461551,-0.03461551,0.37840359,-0.37840358
-2.92046023,2.56105246,-2.56105240,1.08088787,-1.08088784,0.49591514,-0.49591513,0.00379537,-0.00379537,0.10192904,-0.10192903,0.24643339,-0.24643339,1.51005453,-1.51005449,0.03341325,-0.03341325,0.36088008,-0.36088006
-2.91445723,2.45106766,-2.45106759,1.03404288,-1.03404284,0.47411446,-0.47411445,0.00395401,-0.00395401,0.09638342,-0.09638342,0.23373075,-0.23373074,1.44834531,-1.44834527,0.03205907,-0.03205907,0.34263930,-0.34263928
-2.90845423,2.33876279,-2.33876272,0.98435125,-0.98435122,0.45129446,-0.45129445,0.00413148,-0.00413148,0.09063861,-0.09063861,0.22088190,-0.22088189,1.38674131,-1.38674127,0.03058040,-0.03058039,0.32400516,-0.32400515
-2.90245123,2.22606177,-2.22606171,0.93270416,-0.93270413,0.42786570,-0.42786569,0.00432837,-0.00432837,0.08479281,-0.08479280,0.20809995,-0.20809994,1.32625028,-1.32625025,0.02900645,-0.02900645,0.30529424,-0.30529423
-2.89644822,2.11480241,-2.11480234,0.87998177,-0.87998174,0.40422992,-0.40422990,0.00454505,-0.00454505,0.07894208,-0.07894207,0.19558434,-0.19558433,1.26781004,-1.26781001,0.02736744,-0.02736744,0.28680797,-0.28680796
-2.89044522,2.00669918,-2.00669912,0.82703009,-0.82703006,0.38076968,-0.38076967,0.00478184,-0.00478184,0.07317791,-0.07317790,0.18351725,-0.18351724,1.21227437,-1.21227434,0.02569367,-0.02569367,0.26882599,-0.26882598
-2.88444222,1.90331438,-1.90331433,0.77464037,-0.77464034,0.35783948,-0.35783947,0.00503903,-0.00503903,0.06758507,-0.06758507,0.17206114,-0.17206114,1.16040440,-1.16040437,0.02401478,-0.02401478,0.25160089,-0.25160088
-2.87843922,1.80603816,-1.80603811,0.72353155,-0.72353152,0.33575842,-0.33575841,0.00531705,-0.00531705,0.06223990,-0.06223990,0.16135727,-0.16135727,1.11286549,-1.11286547,0.02235900,-0.02235900,0.23535433,-0.23535432
-2.87243622,1.71607761,-1.71607757,0.67433637,-0.67433634,0.31480477,-0.31480476,0.00561656,-0.00561656,0.05720896,-0.05720896,0.15152528,-0.15152527,1.07022930,-1.07022928,0.02075251,-0.02075251,0.22027478,-0.22027477
-2.86643322,1.63445447,-1.63445443,0.62759139,-0.62759136,0.29521237,-0.29521236,0.00593858,-0.00593858,0.05254815,-0.05254815,0.14266368,-0.14266367,1.03298048,-1.03298047,0.01921896,-0.01921895,0.20651650,-0.20651649
-2.86043022,1.56201071,-1.56201068,0.58373094,-0.58373091,0.27716886,-0.27716885,0.00628460,-0.00628460,0.04830224,-0.04830224,0.13485120,-0.13485120,1.00152730,-1.00152729,0.01777901,-0.01777901,0.19420000,-0.19419999
-2.85442721,1.49942073,-1.49942070,0.54308500,-0.54308498,0.26081566,-0.26081565,0.00665670,-0.00665670,0.04450476,-0.04450475,0.12814875,-0.12814875,0.97621503,-0.97621503,0.01645013,-0.01645013,0.18341355,-0.18341354
-2.84842421,1.44720879,-1.44720877,0.50588075,-0.50588073,0.24624951,-0.24624951,0.00705760,-0.00705760,0.04117830,-0.04117830,0.12260189,-0.12260189,0.95734113,-0.95734113,0.01524638,-0.01524638,0.17421568,-0.17421567
-2.84242121,1.40576998,-1.40576997,0.47224728,-0.47224726,0.23352537,-0.23352536,0.00749068,-0.00749068,0.03833512,-0.03833512,0.11824350,-0.11824350,0.94517088,-0.94517088,0.01417847,-0.01417847,0.16663833,-0.16663832
-2.83641821,1.37539298,-1.37539298,0.44222322,-0.44222320,0.22266035,-0.22266035,0.00796001,-0.00796001,0.03597798,-0.03597798,0.11509665,-0.11509665,0.93995228,-0.93995229,0.01325374,-0.01325374,0.16069052,-0.16069052
-2.83041521,1.35628286,-1.35628287,0.41576643,-0.41576642,0.21363849,-0.21363849,0.00847027,-0.00847027,0.03410123,-0.03410123,0.11317723,-0.11317723,0.94192919,-0.94192920,0.01247643,-0.01247643,0.15636219,-0.15636218
-2.82441221,1.34858230,-1.34858231,0.39276543,-0.39276541,0.20641598,-0.20641597,0.00902664,-0.00902664,0.03269198,-0.03269198,0.11249643,-0.11249643,0.95135131,-0.95135133,0.01184786,-0.01184786,0.15362797,-0.15362797
-2.81840920,1.35238972,-1.35238974,0.37305172,-0.37305171,0.20092661,-0.20092661,0.00963463,-0.00963463,0.03173143,-0.03173143,0.11306268,-0.11306268,0.96848059,-0.96848062,0.01136677,-0.01136677,0.15245085,-0.15245085
-2.81240620,1.36777321,-1.36777323,0.35641266,-0.35641265,0.19708721,-0.19708721,0.01029984,-0.01029984,0.03119620,-0.03119620,0.11488313,-0.11488313,0.99359300,-0.99359303,0.01102964,-0.01102964,0.15278528,-0.15278528
-2.80640320,1.39477920,-1.39477924,0.34260408,-0.34260408,0.19480271,-0.19480271,0.01102774,-0.01102774,0.03105962,-0.03105962,0.11796450,-0.11796450,1.02697551,-1.02697554,0.01083107,-0.01083107,0.15457989,-0.15457989
-2.80040020,1.43343557,-1.43343561,0.33136249,-0.33136249,0.19397081,-0.19397081,0.01182328,-0.01182328,0.03129301,-0.03129301,0.12231325,-0.12231326,1.06891808,-1.06891812,0.01076412,-0.01076412,0.15777947,-0.15777947
-2.79439720,1.48374874,-1.48374879,0.32241612,-0.32241611,0.19448596,-0.19448596,0.01269060,-0.01269060,0.03186687,-0.03186687,0.12793512,-0.12793512,1.11970083,-1.11970089,0.01082068,-0.01082068,0.16232635,-0.16232636
-2.78839420,1.54569517,-1.54569524,0.31549480,-0.31549479,0.19624260,-0.19624261,0.01363265,-0.01363265,0.03275185,-0.03275185,0.13483397,-0.13483397,1.17957686,-1.17957692,0.01099176,-0.01099176,0.16816106,-0.16816106
-2.78239120,1.61920768,-1.61920776,0.31033824,-0.31033823,0.19913763,-0.19913763,0.01465081,-0.01465082,0.03391970,-0.03391970,0.14301015,-0.14301016,1.24875132,-1.24875139,0.01126780,-0.01126780,0.17522235,-0.17522235
-2.77638819,1.70415743,-1.70415752,0.30670266,-0.30670266,0.20307199,-0.20307199,0.01574457,-0.01574458,0.03534394,-0.03534394,0.15245832,-0.15245832,1.32735790,-1.32735798,0.01163889,-0.01163889,0.18344668,-0.18344669
-2.77038519,1.80033281,-1.80033290,0.30436571,-0.30436571,0.20795153,-0.20795153,0.01691121,-0.01691121,0.03700041,-0.03700041,0.16316492,-0.16316493,1.41543362,-1.41543371,0.01209499,-0.01209499,0.19276721,-0.19276722
-2.76438219,1.90741644,-1.90741654,0.30312959,-0.30312959,0.21368707,-0.21368708,0.01814551,-0.01814551,0.03886758,-0.03886758,0.17510547,-0.17510549,1.51289343,-1.51289352,0.01262602,-0.01262602,0.20311240,-0.20311241
-2.75837919,2.02496189,-2.02496200,0.30282264,-0.30282264,0.22019390,-0.22019390,0.01943966,-0.01943966,0.04092672,-0.04092672,0.18824179,-0.18824180,1.61950581,-1.61950591,0.01322202,-0.01322202,0.21440449,-0.21440450
-2.75237619,2.15237167,-2.15237179,0.30329930,-0.30329930,0.22739069,-0.22739070,0.02078308,-0.02078308,0.04316183,-0.04316183,0.20251927,-0.20251928,1.73487096,-1.73487107,0.01387318,-0.01387318,0.22655783,-0.22655784
-2.74637319,2.28887795,-2.28887807,0.30443890,-0.30443890,0.23519812,-0.23519813,0.02216248,-0.02216249,0.04555946,-0.04555946,0.21786454,-0.21786455,1.85840281,-1.85840292,0.01456983,-0.01456983,0.23947735,-0.23947736
-2.74037019,2.43352773,-2.43352786,0.30614319,-0.30614319,0.24353720,-0.24353720,0.02356200,-0.02356200,0.04810829,-0.04810829,0.23418348,-0.23418349,1.98931612,-1.98931624,0.01530250,-0.01530250,0.25305724,-0.25305725
-2.73436718,2.58517363,-2.58517377,0.30833312,-0.30833312,0.25232761,-0.25232761,0.02496338,-0.02496338,0.05079864,-0.05079865,0.25135984,-0.25135986,2.12661993,-2.12662005,0.01606184,-0.01606184,0.26718001,-0.26718002
-2.72836418,2.74247152,-2.74247167,0.31094498,-0.31094499,0.26148610,-0.26148611,0.02634642,-0.02634642,0.05362190,-0.05362190,0.26925463,-0.26925464,2.26911800,-2.26911813,0.01683861,-0.01683861,0.28171597,-0.28171598
