energy_ev,total_up,C_s_up,C_p_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-4.30115058,4.62725842,0.00532510,1.25731269,4.23461764,1.38232523,1.54893700,0.00000000
-4.29514757,4.47636185,0.00504663,1.24030931,4.13641160,1.33917446,1.46900275,0.00000000
-4.28914457,4.32740536,0.00477440,1.22115846,4.03620697,1.29652886,1.39250854,0.00000000
-4.28314157,4.18213053,0.00450944,1.19991611,3.93560515,1.25481039,1.32054190,0.00000000
-4.27713857,4.04237124,0.00425269,1.17668383,3.83623907,1.21448120,1.25419263,0.00000000
-4.27113557,3.91000779,0.00400496,1.15160887,3.73974569,1.17603033,1.19452418,0.00000000
-4.26513257,3.78692230,0.00376691,1.12488371,3.64774090,1.13996013,1.14254677,0.00000000
-4.25912956,3.67495585,0.00353904,1.09674473,3.56179606,1.10677293,1.09919276,0.00000000
-4.25312656,3.57586766,0.00332176,1.06746988,3.48341554,1.07695785,1.06529469,0.00000000
-4.24712356,3.49129662,0.00311539,1.03737498,3.41401440,1.05097824,1.04156640,0.00000000
-4.24112056,3.42272549,0.00292019,1.00680873,3.35489580,1.02925984,1.02858731,0.00000000
-4.23511756,3.37144806,0.00273644,0.97614624,3.30722777,1.01217987,1.02679016,0.00000000
-4.22911456,3.33853979,0.00256444,0.94578133,3.27201941,1.00005734,1.03645215,0.00000000
-4.22311156,3.32483253,0.00240458,0.91611775,3.25009710,0.99314476,1.05768977,0.00000000
-4.21710855,3.33089414,0.00225738,0.88755963,3.24208145,0.99162166,1.09045714,0.00000000
-4.21110555,3.35701354,0.00212351,0.86050154,3.24836613,0.99558993,1.13454801,0.00000000
-4.20510255,3.40319226,0.00200381,0.83531855,3.26909993,1.00507144,1.18960139,0.00000000
-4.19909955,3.46914287,0.00189927,0.81235679,3.30417346,1.02000786,1.25511061,0.00000000
-4.19309655,3.55429486,0.00181111,0.79192479,3.35321182,1.04026289,1.33043570,0.00000000
-4.18709355,3.65780806,0.00174069,0.77428610,3.41557441,1.06562677,1.41481875,0.00000000
-4.18109055,3.77859334,0.00168954,0.75965326,3.49036269,1.09582296,1.50740182,0.00000000
-4.17508754,3.91533997,0.00165932,0.74818354,3.57643623,1.13051657,1.60724687,0.00000000
-4.16908454,4.06654856,0.00165177,0.73997629,3.67243701,1.16932431,1.71335698,0.00000000
-4.16308154,4.23056813,0.00166872,0.73507202,3.77682125,1.21182523,1.82469814,0.00000000
-4.15707854,4.40563559,0.00171199,0.73345304,3.88789774,1.25757186,1.94022069,0.00000000
-4.15107554,4.58991569,0.00178337,0.73504545,4.00387093,1.30610097,2.05887965,0.00000000
-4.14507254,4.78153952,0.00188459,0.73972232,4.12288709,1.35694348,2.17965295,0.00000000
-4.13906953,4.97863957,0.00201722,0.74730767,4.24308127,1.40963289,2.30155695,0.00000000
-4.13306653,5.17937981,0.00218264,0.75758106,4.36262305,1.46371178,2.42365866,0.00000000
-4.12706353,5.38197957,0.00238200,0.77028254,4.47975892,1.51873622,2.54508412,0.00000000
-4.12106053,5.58473030,0.00261615,0.78511780,4.59284959,1.57427780,2.66502294,0.00000000
-4.11505753,5.78600510,0.00288559,0.80176328,4.70040075,1.62992349,2.78272898,0.00000000
-4.10905453,5.98426135,0.00319040,0.81987124,4.80108622,1.68527343,2.89751755,0.00000000
-4.10305153,6.17803719,0.00353024,0.83907475,4.89376307,1.73993723,3.00875965,0.00000000
-4.09704852,6.36594327,0.00390427,0.85899261,4.97747864,1.79352920,3.11587402,0.00000000
-4.09104552,6.54665128,0.00431111,0.87923429,5.05146991,1.84566322,3.21831785,0.00000000
-4.08504252,6.71888119,0.00474883,0.89940488,5.11515599,1.89594780,3.31557710,0.00000000
-4.07903952,6.88138894,0.00521493,0.91911025,5.16812500,1.94398222,3.40715731,0.00000000
-4.07303652,7.03295642,0.00570630,0.93796227,5.21011651,1.98935406,3.49257581,0.00000000
-4.06703352,7.17238498,0.00621925,0.95558433,5.24100112,2.03163877,3.57135596,0.00000000
-4.06103052,7.29849382,0.00674950,0.97161691,5.26075851,2.07040150,3.64302393,0.00000000
-4.05502751,7.41012368,0.00729219,0.98572321,5.26945532,2.10520135,3.70710844,0.00000000
-4.04902451,7.50614602,0.00784195,0.99759470,5.26722396,2.13559792,3.76314333,0.00000000
-4.04302151,7.58547746,0.00839293,1.00695641,5.25424343,2.16116007,3.81067305,0.00000000
-4.03701851,7.64709869,0.00893885,1.01357169,5.23072267,2.18147619,3.84926050,0.00000000
-4.03101551,7.69007683,0.00947312,1.01724640,5.19688716,2.19616582,3.87849693,0.00000000
-4.02501251,7.71358990,0.00998892,1.01783220,5.15296882,2.20489173,3.89801322,0.00000000
-4.01900950,7.71695215,0.01047928,1.01522887,5.09919951,2.20737187,3.90749191,0.00000000
-4.01300650,7.69963872,0.01093728,1.00938544,5.03580786,2.20339065,3.90667934,0.00000000
-4.00700350,7.66130836,0.01135610,1.00030030,4.96301942,2.19280881,3.89539728,0.00000000
-4.00100050,7.60182314,0.01172923,0.98801997,4.88105968,2.17557142,3.87355351,0.00000000
-3.99499750,7.52126405,0.01205059,0.97263693,4.79015976,2.15171361,3.84115090,0.00000000
-3.98899450,7.41994191,0.01231469,0.95428636,4.69056409,2.12136370,3.79829453,0.00000000
-3.98299150,7.29840298,0.01251675,0.93314205,4.58253979,2.08474357,3.74519664,0.00000000
-3.97698849,7.15742912,0.01265289,0.90941167,4.46638712,2.04216627,3.68217911,0.00000000
-3.97098549,6.99803225,0.01272019,0.88333155,4.34245020,1.99403090,3.60967350,0.00000000
-3.96498249,6.82144336,0.01271686,0.85516119,4.21112767,1.94081500,3.52821826,0.00000000
-3.95897949,6.62909604,0.01264222,0.82517761,4.07288222,1.88306469,3.43845344,0.00000000
-3.95297649,6.42260514,0.01249683,0.79366976,3.92824863,1.82138288,3.34111262,0.00000000
-3.94697349,6.20374070,0.01228248,0.76093312,3.77783936,1.75641608,3.23701235,0.00000000
-3.94097049,5.97439797,0.01200211,0.72726447,3.62234729,1.68884017,3.12703917,0.00000000
-3.93496748,5.73656397,0.01165985,0.69295707,3.46254514,1.61934557,3.01213447,0.00000000
-3.92896448,5.49228154,0.01126081,0.65829615,3.29928108,1.54862244,2.89327749,0.00000000
-3.92296148,5.24361182,0.01081107,0.62355480,3.13347063,1.47734635,2.77146698,0.00000000
-3.91695848,4.99259620,0.01031742,0.58899037,2.96608487,1.40616484,2.64770196,0.00000000
-3.91095548,4.74121894,0.00978725,0.55484122,2.79813530,1.33568550,2.52296229,0.00000000
-3.90495248,4.49137176,0.00922836,0.52132396,2.63065592,1.26646582,2.39818963,0.00000000
-3.89894947,4.24482171,0.00864871,0.48863131,2.46468336,1.19900529,2.27426975,0.00000000
-3.89294647,4.00318355,0.00805626,0.45693034,2.30123590,1.13373998,2.15201662,0.00000000
-3.88694347,3.76789769,0.00745878,0.42636141,2.14129246,1.07103980,2.03215927,0.00000000
-3.88094047,3.54021473,0.00686365,0.39703764,1.98577253,1.01120844,1.91533180,0.00000000
-3.87493747,3.32118712,0.00627773,0.36904506,1.83551812,0.95448612,1.80206709,0.00000000
-3.86893447,3.11166828,0.00570720,0.34244336,1.69127850,0.90105462,1.69279442,0.00000000
-3.86293147,2.91231894,0.00515750,0.31726721,1.55369847,0.85104466,1.58784116,0.00000000
-3.85692846,2.72362038,0.00463323,0.29352827,1.42331071,0.80454484,1.48743821,0.00000000
-3.85092546,2.54589352,0.00413812,0.27121755,1.30053231,0.76161179,1.39172902,0.00000000
-3.84492246,2.37932260,0.00367502,0.25030827,1.18566545,0.72228091,1.30078141,0.00000000
-3.83891946,2.22398204,0.00324596,0.23075899,1.07890208,0.68657683,1.21460163,0.00000000
-3.83291646,2.07986477,0.00285214,0.21251688,0.98033198,0.65452319,1.13314975,0.00000000
-3.82691346,1.94691019,0.00249403,0.19552104,0.88995355,0.62615086,1.05635551,0.00000000
-3.82091046,1.82503017,0.00217147,0.17970569,0.80768657,0.60150427,0.98413374,0.00000000
-3.81490745,1.71413156,0.00188372,0.16500313,0.73338606,0.58064513,0.91639851,0.00000000
-3.80890445,1.61413390,0.00162961,0.15134635,0.66685643,0.56365349,0.85307534,0.00000000
-3.80290145,1.52498147,0.00140761,0.13867120,0.60786508,0.55062586,0.79411093,0.00000000
-3.79689845,1.44664911,0.00121594,0.12691815,0.55615487,0.54167049,0.73947993,0.00000000
-3.79089545,1.37914188,0.00105268,0.11603348,0.51145486,0.53689996,0.68918872,0.00000000
-3.78489245,1.32248867,0.00091581,0.10597001,0.47348896,0.53642166,0.64327613,0.00000000
-3.77888944,1.27673078,0.00080336,0.09668738,0.44198237,0.54032647,0.60181125,0.00000000
-3.77288644,1.24190629,0.00071339,0.08815201,0.41666575,0.54867660,0.56488890,0.00000000
-3.76688344,1.21803178,0.00064412,0.08033665,0.39727734,0.56149312,0.53262293,0.00000000
-3.76088044,1.20508273,0.00059393,0.07321985,0.38356317,0.57874416,0.50513822,0.00000000
-3.75487744,1.20297429,0.00056140,0.06678520,0.37527597,0.60033459,0.48256180,0.00000000
-3.74887444,1.21154394,0.00054536,0.06102064,0.37217300,0.62609780,0.46501372,0.00000000
-3.74287144,1.23053735,0.00054486,0.05591782,0.37401348,0.65579050,0.45259838,0.00000000
-3.73686843,1.25959881,0.00055922,0.05147150,0.38055593,0.68909085,0.44539668,0.00000000
-3.73086543,1.29826694,0.00058802,0.04767922,0.39155600,0.72560040,0.44345954,0.00000000
-3.72486243,1.34597643,0.00063110,0.04454107,0.40676500,0.76484995,0.44680302,0.00000000
-3.71885943,1.40206581,0.00068856,0.04205969,0.42592953,0.80630935,0.45540536,0.00000000
-3.71285643,1.46579122,0.00076074,0.04024040,0.44879229,0.84940081,0.46920588,0.00000000
-3.70685343,1.53634545,0.00084823,0.03909146,0.47509413,0.89351544,0.48810580,0.00000000
-3.70085043,1.61288144,0.00095182,0.03862435,0.50457728,0.93803208,0.51197080,0.00000000
-3.69484742,1.69453893,0.00107252,0.03885409,0.53698951,0.98233787,0.54063504,0.00000000
-3.68884442,1.78047280,0.00121151,0.03979940,0.57208905,1.02584928,0.57390628,0.00000000
-3.68284142,1.86988158,0.00137011,0.04148281,0.60964979,1.06803287,0.61157176,0.00000000
-3.67683842,1.96203430,0.00154976,0.04393040,0.64946630,1.10842448,0.65340424,0.00000000
-3.67083542,2.05629418,0.00175196,0.04717138,0.69135844,1.14664603,0.69916788,0.00000000
-3.66483242,2.15213755,0.00197825,0.05123729,0.73517480,1.18241889,0.74862333,0.00000000
-3.65882941,2.24916669,0.00223012,0.05616088,0.78079475,1.21557320,0.80153172,0.00000000
-3.65282641,2.34711574,0.00250897,0.06197461,0.82812874,1.24605249,0.85765709,0.00000000
-3.64682341,2.44584882,0.00281607,0.06870884,0.87711653,1.27391326,0.91676708,0.00000000
-3.64082041,2.54535039,0.00315248,0.07638977,0.92772318,1.29931958,0.97863155,0.00000000
-3.63481741,2.64570794,0.00351898,0.08503711,0.97993289,1.32253268,1.04301936,0.00000000
-3.62881441,2.74708775,0.00391607,0.09466165,1.03374086,1.34389625,1.10969319,0.00000000
-3.62281141,2.84970482,0.00434384,0.10526279,1.08914328,1.36381774,1.17840284,0.00000000
-3.61680840,2.95378848,0.00480203,0.11682616,1.14612613,1.38274690,1.24887737,0.00000000
-3.61080540,3.05954539,0.00528993,0.12932141,1.20465316,1.40115222,1.32081661,0.00000000
-3.60480240,3.16712205,0.00580644,0.14270034,1.26465377,1.41949661,1.39388279,0.00000000
-3.59879940,3.27656871,0.00635002,0.15689543,1.32601158,1.43821331,1.46769283,0.00000000
-3.59279640,3.38780687,0.00691878,0.17181895,1.38855422,1.45768310,1.54181222,0.00000000
-3.58679340,3.50060226,0.00751047,0.18736264,1.45204522,1.47821401,1.61575103,0.00000000
-3.58079040,3.61454491,0.00812258,0.20339806,1.51617853,1.50002418,1.68896269,0.00000000
-3.57478739,3.72903763,0.00875242,0.21977770,1.58057618,1.52322881,1.76084607,0.00000000
-3.56878439,3.84329386,0.00939717,0.23633676,1.64478936,1.54783158,1.83075115,0.00000000
-3.56278139,3.95634510,0.01005399,0.25289566,1.70830315,1.57372092,1.89798832,0.00000000
-3.55677839,4.06705805,0.01072010,0.26926320,1.77054489,1.60067124,1.96184118,0.00000000
-3.55077539,4.17416063,0.01139284,0.28524024,1.83089573,1.62834891,2.02158253,0.00000000
-3.54477239,4.27627601,0.01206977,0.30062393,1.88870515,1.65632280,2.07649296,0.00000000
-3.53876938,4.37196300,0.01274866,0.31521220,1.94330765,1.68407881,2.12588113,0.00000000
-3.53276638,4.45976123,0.01342756,0.32880848,1.99404094,1.71103783,2.16910500,0.00000000
-3.52676338,4.53823898,0.01410474,0.34122648,2.04026472,1.73657635,2.20559285,0.00000000
-3.52076038,4.60604170,0.01477869,0.35229480,2.08137923,1.76004905,2.23486309,0.00000000
-3.51475738,4.66193915,0.01544805,0.36186137,2.11684260,1.78081241,2.25654184,0.00000000
-3.50875438,4.70486921,0.01611148,0.36979743,2.14618625,1.79824870,2.27037737,0.00000000
-3.50275138,4.73397675,0.01676760,0.37600097,2.16902768,1.81178945,2.27625067,0.00000000
-3.49674837,4.74864603,0.01741484,0.38039957,2.18508009,1.82093768,2.27418154,0.00000000
-3.49074537,4.74852573,0.01805131,0.38295253,2.19415844,1.82528837,2.26433001,0.00000000
-3.48474237,4.73354583,0.01867467,0.38365212,2.19618201,1.82454631,2.24699295,0.00000000
-3.47873937,4.70392613,0.01928208,0.38252413,2.19117329,1.81854115,2.22259619,0.00000000
-3.47273637,4.66017636,0.01987002,0.37962752,2.17925377,1.80723894,2.19168254,0.00000000
-3.46673337,4.60308837,0.02043433,0.37505325,2.16063683,1.79075001,2.15489638,0.00000000
-3.46073037,4.53372096,0.02097019,0.36892241,2.13561843,1.76933283,2.11296567,0.00000000
-3.45472736,4.45337810,0.02147214,0.36138351,2.10456631,1.74339371,2.06668227,0.00000000
-3.44872436,4.36358165,0.02193417,0.35260930,2.06790834,1.71348227,2.01688146,0.00000000
-3.44272136,4.26603933,0.02234994,0.34279285,2.02612064,1.68028262,1.96442154,0.00000000
-3.43671836,4.16260902,0.02271288,0.33214336,1.97971629,1.64460031,1.91016444,0.00000000
-3.43071536,4.05526033,0.02301647,0.32088149,1.92923489,1.60734534,1.85495779,0.00000000
-3.42471236,3.94603415,0.02325451,0.30923455,1.87523363,1.56951138,1.79961914,0.00000000
-3.41870935,3.83700107,0.02342137,0.29743149,1.81827979,1.53215159,1.74492245,0.00000000
-3.41270635,3.73021915,0.02351227,0.28569798,1.75894500,1.49635167,1.69158710,0.00000000
-3.40670335,3.62769189,0.02352357,0.27425147,1.69780104,1.46320057,1.64026934,0.00000000
-3.40070035,3.53132675,0.02345297,0.26329654,1.63541699,1.43375974,1.59155587,0.00000000
-3.39469735,3.44289498,0.02329972,0.25302056,1.57235741,1.40903168,1.54595949,0.00000000
-3.38869435,3.36399340,0.02306476,0.24358971,1.50918124,1.38992881,1.50391624,0.00000000
-3.38269135,3.29600883,0.02275080,0.23514554,1.44644095,1.37724360,1.46578385,0.00000000
-3.37668834,3.24008607,0.02236230,0.22780213,1.38468149,1.37162111,1.43184120,0.00000000
-3.37068534,3.19710031,0.02190542,0.22164390,1.32443893,1.37353499,1.40228836,0.00000000
-3.36468234,3.16763501,0.02138790,0.21672415,1.26623822,1.38326796,1.37724740,0.00000000
-3.35867934,3.15196625,0.02081883,0.21306448,1.21059012,1.40089780,1.35676358,0.00000000
-3.35267634,3.15005451,0.02020841,0.21065491,1.15798714,1.42628958,1.34080721,0.00000000
-3.34667334,3.16154462,0.01956768,0.20945497,1.10889844,1.45909486,1.32927619,0.00000000
-3.34067034,3.18577473,0.01890813,0.20939555,1.06376395,1.49875816,1.32199941,0.00000000
-3.33466733,3.22179425,0.01824145,0.21038160,1.02298777,1.54453077,1.31874118,0.00000000
-3.32866433,3.26839103,0.01757911,0.21229555,0.98693107,1.59549179,1.31920687,0.00000000
-3.32266133,3.32412707,0.01693210,0.21500136,0.95590495,1.65057566,1.32304976,0.00000000
-3.31665833,3.38738193,0.01631059,0.21834908,0.93016323,1.70860552,1.32987919,0.00000000
-3.31065533,3.45640232,0.01572369,0.22217983,0.90989573,1.76833093,1.33926986,0.00000000
-3.30465233,3.52935635,0.01517922,0.22633084,0.89522213,1.82846876,1.35077204,0.00000000
-3.29864932,3.60439006,0.01468356,0.23064068,0.88618675,1.88774545,1.36392248,0.00000000
-3.29264632,3.67968423,0.01424152,0.23495413,0.88275437,1.94493892,1.37825561,0.00000000
-3.28664332,3.75350899,0.01385630,0.23912681,0.88480733,1.99891838,1.39331463,0.00000000
-3.28064032,3.82427407,0.01352943,0.24302922,0.89214415,2.04868036,1.40866217,0.00000000
-3.27463732,3.89057269,0.01326087,0.24655011,0.90447970,2.09337941,1.42389001,0.00000000
-3.26863432,3.95121743,0.01304904,0.24959909,0.92144714,2.13235225,1.43862783,0.00000000
-3.26263132,4.00526700,0.01289097,0.25210836,0.94260184,2.16513446,1.45255060,0.00000000
-3.25662831,4.05204321,0.01278240,0.25403355,0.96742727,2.19146915,1.46538475,0.00000000
-3.25062531,4.09113824,0.01271801,0.25535373,0.99534303,2.21130762,1.47691293,0.00000000
-3.24462231,4.12241251,0.01269161,0.25607054,1.02571507,2.22480214,1.48697784,0.00000000
-3.23861931,4.14598434,0.01269632,0.25620668,1.05786800,2.23229174,1.49548508,0.00000000
-3.23261631,4.16221257,0.01272486,0.25580373,1.09109948,2.23428185,1.50240536,0.00000000
-3.22661331,4.17167389,0.01276974,0.25491953,1.12469640,2.23141923,1.50777639,0.00000000
-3.22061031,4.17513643,0.01282352,0.25362526,1.15795246,2.22446342,1.51170443,0.00000000
-3.21460730,4.17353124,0.01287907,0.25200235,1.19018674,2.21425642,1.51436572,0.00000000
-3.20860430,4.16792313,0.01292978,0.25013931,1.22076269,2.20169184,1.51600754,0.00000000
-3.20260130,4.15948188,0.01296978,0.24812872,1.24910664,2.18768492,1.51694881,0.00000000
-3.19659830,4.14945448,0.01299413,0.24606432,1.27472521,2.17314456,1.51757971,0.00000000
-3.19059530,4.13913873,0.01299900,0.24403833,1.29722063,2.15894808,1.51835980,0.00000000
-3.18459230,4.12985797,0.01298180,0.24213910,1.31630323,2.14591932,1.51981405,0.00000000
-3.17858929,4.12293648,0.01294121,0.24044894,1.33180017,2.13481037,1.52252612,0.00000000
-3.17258629,4.11967468,0.01287728,0.23904226,1.34365989,2.12628668,1.52712826,0.00000000
-3.16658329,4.12132347,0.01279136,0.23798388,1.35195165,2.12091563,1.53428732,0.00000000
-3.16058029,4.12905670,0.01268602,0.23732760,1.35685989,2.11915772,1.54468664,0.00000000
-3.15457729,4.14394120,0.01256493,0.23711486,1.35867356,2.12136026,1.55900372,0.00000000
-3.14857429,4.16690411,0.01243266,0.23737357,1.35777039,2.12775258,1.57788400,0.00000000
-3.14257129,4.19869769,0.01229446,0.23811707,1.35459693,2.13844268,1.60191137,0.00000000
-3.13656828,4.23986219,0.01215594,0.23934323,1.34964501,2.15341471,1.63157639,0.00000000
-3.13056528,4.29068818,0.01202285,0.24103372,1.34342576,2.17252706,1.66724363,0.00000000
-3.12456228,4.35117995,0.01190067,0.24315353,1.33644242,2.19551131,1.70911961,0.00000000
-3.11855928,4.42102225,0.01179439,0.24565079,1.32916328,2.22197199,1.75722319,0.00000000
-3.11255628,4.49955294,0.01170820,0.24845696,1.32199615,2.25138770,1.81136037,0.00000000
-3.10655328,4.58574398,0.01164518,0.25148750,1.31526584,2.28311416,1.87110525,0.00000000
-3.10055028,4.67819351,0.01160719,0.25464301,1.30919573,2.31638972,1.93578898,0.00000000
-3.09454727,4.77513120,0.01159464,0.25781103,1.30389453,2.35034409,2.00449800,0.00000000
-3.08854427,4.87443858,0.01160646,0.26086835,1.29934906,2.38401085,2.07608271,0.00000000
-3.08254127,4.97368546,0.01164007,0.26368393,1.29542345,2.41634410,2.14917708,0.00000000
-3.07653827,5.07018270,0.01169147,0.26612238,1.29186488,2.44623967,2.22222905,0.00000000
-3.07053527,5.16105046,0.01175539,0.26804786,1.28831555,2.47256059,2.29354122,0.00000000
-3.06453227,5.24330038,0.01182545,0.26932832,1.28433044,2.49416660,2.36132051,0.00000000
-3.05852926,5.31392896,0.01189450,0.26983988,1.27939976,2.50994703,2.42373501,0.00000000
-3.05252626,5.37001862,0.01195485,0.26947119,1.27297512,2.51885587,2.47897566,0.00000000
-3.04652326,5.40884237,0.01199868,0.26812762,1.26449781,2.51994793,2.52532024,0.00000000
-3.04052026,5.42796733,0.01201835,0.26573505,1.25342803,2.51241441,2.56119670,0.00000000
-3.03451726,5.42535251,0.01200673,0.26224297,1.23927329,2.49561643,2.58524296,0.00000000
-3.02851426,5.39943587,0.01195757,0.25762698,1.22161473,2.46911470,2.59636032,0.00000000
-3.02251126,5.34920656,0.01186572,0.25189028,1.20012999,2.43269395,2.59375794,0.00000000
-3.01650825,5.27425846,0.01172742,0.24506427,1.17461151,2.38638053,2.57698630,0.00000000
-3.01050525,5.17482226,0.01154045,0.23720813,1.14497953,2.33045221,2.54595799,0.00000000
-3.00450225,5.05177433,0.01130422,0.22840740,1.11128915,2.26543940,2.50095489,0.00000000
-2.99849925,4.90662163,0.01101980,0.21877163,1.07373140,2.19211739,2.44262147,0.00000000
-2.99249625,4.74146315,0.01068992,0.20843124,1.03262823,2.11148974,2.37194453,0.00000000
-2.98649325,4.55892966,0.01031884,0.19753367,0.98842205,2.02476328,2.29022059,0.00000000
-2.98049025,4.36210430,0.00991217,0.18623910,0.94166032,1.93331572,2.19901229,0.00000000
-2.97448724,4.15442759,0.00947667,0.17471580,0.89297619,1.83865697,2.10009617,0.00000000
-2.96848424,3.93959093,0.00902001,0.16313542,0.84306614,1.74238590,1.99540403,0.00000000
-2.96248124,3.72142325,0.00855046,0.15166839,0.79266573,1.64614404,1.88696056,0.00000000
-2.95647824,3.50377536,0.00807661,0.14047956,0.74252471,1.55156812,1.77682001,0.00000000
-2.95047524,3.29040655,0.00760705,0.12972435,0.69338236,1.46024332,1.66700423,0.00000000
-2.94447224,3.08487782,0.00715012,0.11954534,0.64594430,1.37365872,1.55944472,0.00000000
-2.93846923,2.89045525,0.00671359,0.11006960,0.60086143,1.29316667,1.45593049,0.00000000
-2.93246623,2.71002672,0.00630449,0.10140667,0.55871177,1.21994729,1.35806350,0.00000000
-2.92646323,2.54603417,0.00592884,0.09364722,0.51998576,1.15497918,1.26722274,0.00000000
-2.92046023,2.40042296,0.00559155,0.08686240,0.48507516,1.09901699,1.18453785,0.00000000
-2.91445723,2.27460908,0.00529627,0.08110382,0.45426592,1.05257648,1.11087236,0.00000000
-2.90845423,2.16946414,0.00504534,0.07640405,0.42773480,1.01592698,1.04681652,0.00000000
-2.90245123,2.08531751,0.00483978,0.07277751,0.40554962,0.98909138,0.99268910,0.00000000
-2.89644822,2.02197433,0.00467927,0.07022183,0.38767284,0.97185315,0.94854746,0.00000000
-2.89044522,1.97874778,0.00456225,0.06871926,0.37396818,0.96376993,0.91420464,0.00000000
-2.88444222,1.95450353,0.00448603,0.06823836,0.36420961,0.96419293,0.88925245,0.00000000
-2.87843922,1.94771413,0.00444686,0.06873564,0.35809243,0.97229127,0.87308907,0.00000000
-2.87243622,1.95652098,0.00444015,0.07015714,0.35524589,0.98708050,0.86494992,0.00000000
-2.86643322,1.97880149,0.00446059,0.07243993,0.35524677,1.00745398,0.86394040,0.00000000
-2.86043022,2.01223905,0.00450237,0.07551346,0.35763351,1.03221647,0.86906942,0.00000000
-2.85442721,2.05439354,0.00455936,0.07930068,0.36192053,1.06011853,0.87928239,0.00000000
-2.84842421,2.10277040,0.00462531,0.08371901,0.36761209,1.08989092,0.89349289,0.00000000
-2.84242121,2.15488624,0.00469402,0.08868114,0.37421560,1.12027798,0.91061202,0.00000000
-2.83641821,2.20832948,0.00475955,0.09409568,0.38125390,1.15006903,0.92957494,0.00000000
-2.83041521,2.26081464,0.00481637,0.09986768,0.38827630,1.17812693,0.94936404,0.00000000
-2.82441221,2.31022917,0.00485952,0.10589919,0.39486810,1.20341322,0.96902848,0.00000000
-2.81840920,2.35467222,0.00488471,0.11208973,0.40065862,1.22500918,0.98769991,0.00000000
-2.81240620,2.39248477,0.00488843,0.11833689,0.40532740,1.24213236,1.00460448,0.00000000
-2.80640320,2.42227118,0.00486801,0.12453707,0.40860872,1.25414841,1.01907126,0.00000000
-2.80040020,2.44291226,0.00482170,0.13058634,0.41029436,1.26057819,1.03053736,0.00000000
-2.79439720,2.45357050,0.00474861,0.13638154,0.41023480,1.26110008,1.03855010,0.00000000
-2.78839420,2.45368809,0.00464874,0.14182164,0.40833877,1.25554801,1.04276678,0.00000000
-2.78239120,2.44297868,0.00452294,0.14680923,0.40457158,1.24390546,1.04295241,0.00000000
-2.77638819,2.42141419,0.00437282,0.15125235,0.39895231,1.22629616,1.03897605,0.00000000
-2.77038519,2.38920761,0.00420064,0.15506637,0.39155006,1.20297196,1.03080613,0.00000000
-2.76438219,2.34679315,0.00400928,0.15817607,0.38247973,1.17429879,1.01850534,0.00000000
-2.75837919,2.29480494,0.00380206,0.16051774,0.37189734,1.14074131,1.00222540,0.00000000
-2.75237619,2.23405534,0.00358264,0.16204119,0.35999532,1.10284705,0.98220207,0.00000000
-2.74637319,2.16551371,0.00335495,0.16271174,0.34699801,1.06123071,0.95875067,0.00000000
-2.74037019,2.09028665,0.00312301,0.16251187,0.33315747,1.01655918,0.93226218,0.00000000
-2.73436718,2.00959994,0.00289090,0.16144262,0.31874989,0.96953778,0.90320007,0.00000000
-2.72836418,1.92478281,0.00266263,0.15952458,0.30407259,0.92089810,0.87209777,0.00000000
-2.72236118,1.83725435,0.00244210,0.15679842,0.28944174,0.87138761,0.83955656,0.00000000
-2.71635818,1.74851222,0.00223303,0.15332491,0.27519079,0.82176111,0.80624390,0.00000000
-2.71035518,1.66012304,0.00203894,0.14918444,0.26166948,0.77277404,0.77289163,0.00000000
-2.70435218,1.57371422,0.00186313,0.14447594,0.24924331,0.72517737,0.74029399,0.00000000
-2.69834917,1.49096632,0.00170870,0.13931537,0.23829328,0.67971383,0.70930488,0.00000000
-2.69234617,1.41360538,0.00157851,0.13383363,0.22921563,0.63711510,0.68083405,0.00000000
-2.68634317,1.34339413,0.00147528,0.12817413,0.22242129,0.59809952,0.65584180,0.00000000
-2.68034017,1.28212141,0.00140154,0.12248993,0.21833474,0.56336975,0.63533174,0.00000000
-2.67433717,1.23158869,0.00135968,0.11694065,0.21739186,0.53361005,0.62034113,0.00000000
-2.66833417,1.19359296,0.00135199,0.11168912,0.22003655,0.50948258,0.61192858,0.00000000
-2.66233117,1.16990509,0.00138064,0.10689785,0.22671569,0.49162224,0.61115856,0.00000000
-2.65632816,1.16224327,0.00144770,0.10272555,0.23787232,0.48062986,0.61908267,0.00000000
-2.65032516,1.17224084,0.00155509,0.09932347,0.25393675,0.47706324,0.63671742,0.00000000
-2.64432216,1.20140873,0.00170459,0.09683193,0.27531552,0.48142610,0.66501857,0.00000000
-2.63831916,1.25109245,0.00189772,0.09537688,0.30237838,0.49415484,0.70485231,0.00000000
-2.63231616,1.32242443,0.00213571,0.09506658,0.33544330,0.51560330,0.75696364,0.00000000
-2.62631316,1.41627278,0.00241941,0.09598850,0.37475998,0.54602587,0.82194267,0.00000000
-2.62031016,1.53318788,0.00274915,0.09820654,0.42049235,0.58555961,0.90018991,0.00000000
-2.61430715,1.67334898,0.00312467,0.10175844,0.47270063,0.63420593,0.99188160,0.00000000
-2.60830415,1.83651309,0.00354497,0.10665362,0.53132392,0.69181296,1.09693673,0.00000000
-2.60230115,2.02196897,0.00400824,0.11287155,0.59616411,0.75805947,1.21498743,0.00000000
