energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
-3.57478739,1.76617023,-1.76617023,0.24152784,-0.24152784,1.22578290,-1.22578290,0.00636099,-0.00636099,0.69323808,-0.69323808,0.11787229,-0.11787229,0.00030579,-0.00030579
-3.56878439,1.83682571,-1.83682571,0.25226210,-0.25226210,1.27247658,-1.27247658,0.00646375,-0.00646375,0.72165511,-0.72165511,0.12400327,-0.12400327,0.00031795,-0.00031795
-3.56278139,1.90469963,-1.90469964,0.26278103,-0.26278103,1.31711220,-1.31711220,0.00659185,-0.00659185,0.74873142,-0.74873142,0.13030267,-0.13030267,0.00032979,-0.00032979
-3.55677839,1.96853960,-1.96853960,0.27286678,-0.27286678,1.35889696,-1.35889696,0.00673665,-0.00673665,0.77398670,-0.77398670,0.13663516,-0.13663516,0.00034101,-0.00034101
-3.55077539,2.02714672,-2.02714672,0.28231024,-0.28231024,1.39707632,-1.39707632,0.00689034,-0.00689034,0.79695482,-0.79695482,0.14287138,-0.14287138,0.00035134,-0.00035134
-3.54477239,2.07940790,-2.07940790,0.29091609,-0.29091609,1.43095538,-1.43095538,0.00704610,-0.00704610,0.81719646,-0.81719646,0.14889075,-0.14889075,0.00036058,-0.00036058
-3.53876938,2.12432989,-2.12432989,0.29850803,-0.29850803,1.45992141,-1.45992141,0.00719814,-0.00719814,0.83431232,-0.83431232,0.15458454,-0.15458454,0.00036855,-0.00036855
-3.53276638,2.16107367,-2.16107367,0.30493420,-0.30493420,1.48346659,-1.48346659,0.00734190,-0.00734190,0.84795642,-0.84795642,0.15985916,-0.15985916,0.00037515,-0.00037515
-3.52676338,2.18898756,-2.18898756,0.31007244,-0.31007244,1.50120996,-1.50120996,0.00747415,-0.00747415,0.85784894,-0.85784894,0.16463946,-0.16463946,0.00038033,-0.00038033
-3.52076038,2.20763751,-2.20763751,0.31383507,-0.31383507,1.51291746,-1.51291746,0.00759306,-0.00759306,0.86378790,-0.86378790,0.16887185,-0.16887185,0.00038412,-0.00038412
-3.51475738,2.21683304,-2.21683304,0.31617299,-0.31617299,1.51851911,-1.51851911,0.00769837,-0.00769837,0.86565913,-0.86565913,0.17252715,-0.17252715,0.00038660,-0.00038660
-3.50875438,2.21664708,-2.21664708,0.31707884,-0.31707884,1.51812222,-1.51812222,0.00779144,-0.00779144,0.86344397,-0.86344397,0.17560287,-0.17560287,0.00038794,-0.00038794
-3.50275138,2.20742877,-2.20742877,0.31658888,-0.31658888,1.51201996,-1.51201996,0.00787529,-0.00787529,0.85722429,-0.85722429,0.17812481,-0.17812481,0.00038838,-0.00038838
-3.49674837,2.18980807,-2.18980807,0.31478367,-0.31478367,1.50069446,-1.50069446,0.00795472,-0.00795472,0.84718438,-0.84718438,0.18014786,-0.18014786,0.00038822,-0.00038822
-3.49074537,2.16469149,-2.16469149,0.31178710,-0.31178710,1.48481410,-1.48481410,0.00803620,-0.00803620,0.83360971,-0.83360971,0.18175580,-0.18175580,0.00038785,-0.00038785
-3.48474237,2.13324889,-2.13324889,0.30776401,-0.30776401,1.46522482,-1.46522482,0.00812790,-0.00812790,0.81688224,-0.81688224,0.18306016,-0.18306016,0.00038771,-0.00038771
-3.47873937,2.09689130,-2.09689130,0.30291629,-0.30291629,1.44293544,-1.44293544,0.00823962,-0.00823962,0.79747264,-0.79747264,0.18419798,-0.18419798,0.00038828,-0.00038828
-3.47273637,2.05724040,-2.05724040,0.29747762,-0.29747762,1.41909733,-1.41909733,0.00838260,-0.00838260,0.77592944,-0.77592944,0.18532860,-0.18532860,0.00039011,-0.00039011
-3.46673337,2.01609052,-2.01609052,0.29170688,-0.29170688,1.39497902,-1.39497902,0.00856943,-0.00856943,0.75286559,-0.75286559,0.18662948,-0.18662948,0.00039378,-0.00039378
-3.46073037,1.97536427,-1.97536427,0.28588071,-0.28588071,1.37193644,-1.37193644,0.00881377,-0.00881377,0.72894283,-0.72894283,0.18829122,-0.18829122,0.00039987,-0.00039987
-3.45472736,1.93706340,-1.93706340,0.28028517,-0.28028517,1.35137966,-1.35137966,0.00913016,-0.00913016,0.70485445,-0.70485445,0.19051191,-0.19051191,0.00040899,-0.00040899
-3.44872436,1.90321623,-1.90321623,0.27520715,-0.27520715,1.33473728,-1.33473728,0.00953371,-0.00953371,0.68130697,-0.68130697,0.19349107,-0.19349107,0.00042176,-0.00042176
-3.44272136,1.87582359,-1.87582359,0.27092548,-0.27092548,1.32341937,-1.32341937,0.01003977,-0.01003977,0.65900147,-0.65900147,0.19742323,-0.19742323,0.00043874,-0.00043874
-3.43671836,1.85680483,-1.85680483,0.26770242,-0.26770242,1.31878030,-1.31878030,0.01066362,-0.01066362,0.63861500,-0.63861500,0.20249158,-0.20249158,0.00046050,-0.00046050
-3.43071536,1.84794563,-1.84794563,0.26577560,-0.26577560,1.32208239,-1.32208239,0.01142005,-0.01142005,0.62078279,-0.62078279,0.20886184,-0.20886184,0.00048754,-0.00048754
-3.42471236,1.85084909,-1.85084909,0.26535073,-0.26535073,1.33446154,-1.33446154,0.01232303,-0.01232303,0.60608174,-0.60608174,0.21667648,-0.21667648,0.00052030,-0.00052030
-3.41870935,1.86689173,-1.86689173,0.26659549,-0.26659549,1.35689572,-1.35689572,0.01338529,-0.01338529,0.59501567,-0.59501567,0.22604972,-0.22604972,0.00055916,-0.00055916
-3.41270635,1.89718531,-1.89718531,0.26963458,-0.26963458,1.39017740,-1.39017740,0.01461789,-0.01461789,0.58800263,-0.58800263,0.23706320,-0.23706320,0.00060439,-0.00060439
-3.40670335,1.94254574,-1.94254574,0.27454621,-0.27454621,1.43489035,-1.43489035,0.01602989,-0.01602989,0.58536478,-0.58536478,0.24976276,-0.24976276,0.00065619,-0.00065619
-3.40070035,2.00346981,-2.00346981,0.28136010,-0.28136010,1.49139170,-1.49139171,0.01762794,-0.01762794,0.58732081,-0.58732081,0.26415620,-0.26415620,0.00071465,-0.00071465
-3.39469735,2.08012012,-2.08012012,0.29005699,-0.29005699,1.55979960,-1.55979960,0.01941590,-0.01941590,0.59398132,-0.59398132,0.28021220,-0.28021220,0.00077974,-0.00077974
-3.38869435,2.17231872,-2.17231872,0.30056966,-0.30056966,1.63998675,-1.63998675,0.02139457,-0.02139457,0.60534696,-0.60534696,0.29786037,-0.29786037,0.00085132,-0.00085132
-3.38269135,2.27954945,-2.27954945,0.31278536,-0.31278536,1.73158009,-1.73158010,0.02356138,-0.02356138,0.62130962,-0.62130962,0.31699244,-0.31699244,0.00092912,-0.00092912
-3.37668834,2.40096884,-2.40096885,0.32654959,-0.32654959,1.83396658,-1.83396658,0.02591018,-0.02591018,0.64165631,-0.64165631,0.33746446,-0.33746446,0.00101275,-0.00101275
-3.37068534,2.53542522,-2.53542522,0.34167091,-0.34167091,1.94630486,-1.94630487,0.02843114,-0.02843114,0.66607585,-0.66607585,0.35909995,-0.35909995,0.00110173,-0.00110173
-3.36468234,2.68148552,-2.68148553,0.35792676,-0.35792676,2.06754281,-2.06754281,0.03111062,-0.03111062,0.69416801,-0.69416801,0.38169383,-0.38169384,0.00119544,-0.00119544
-3.35867934,2.83746909,-2.83746909,0.37506997,-0.37506997,2.19644014,-2.19644015,0.03393130,-0.03393130,0.72545492,-0.72545493,0.40501705,-0.40501705,0.00129315,-0.00129315
-3.35267634,3.00148756,-3.00148756,0.39283577,-0.39283577,2.33159600,-2.33159600,0.03687228,-0.03687228,0.75939452,-0.75939452,0.42882157,-0.42882157,0.00139405,-0.00139405
-3.34667334,3.17148991,-3.17148991,0.41094903,-0.41094903,2.47148044,-2.47148044,0.03990939,-0.03990939,0.79539548,-0.79539548,0.45284581,-0.45284581,0.00149724,-0.00149724
-3.34067034,3.34531138,-3.34531138,0.42913153,-0.42913153,2.61446936,-2.61446937,0.04301554,-0.04301554,0.83283355,-0.83283355,0.47682006,-0.47682006,0.00160176,-0.00160176
-3.33466733,3.52072523,-3.52072523,0.44710908,-0.44710908,2.75888181,-2.75888182,0.04616131,-0.04616131,0.87106855,-0.87106855,0.50047201,-0.50047201,0.00170659,-0.00170659
-3.32866433,3.69549579,-3.69549579,0.46461822,-0.46461822,2.90301877,-2.90301878,0.04931550,-0.04931550,0.90946177,-0.90946178,0.52353203,-0.52353203,0.00181070,-0.00181070
-3.32266133,3.86743154,-3.86743154,0.48141242,-0.48141242,3.04520241,-3.04520241,0.05244594,-0.05244594,0.94739326,-0.94739326,0.54573818,-0.54573818,0.00191303,-0.00191303
-3.31665833,4.03443680,-4.03443681,0.49726757,-0.49726757,3.18381466,-3.18381466,0.05552026,-0.05552026,0.98427837,-0.98427837,0.56684086,-0.56684086,0.00201254,-0.00201254
-3.31065533,4.19456048,-4.19456048,0.51198671,-0.51198671,3.31733413,-3.31733414,0.05850681,-0.05850681,1.01958324,-1.01958324,0.58660700,-0.58660700,0.00210825,-0.00210825
-3.30465233,4.34604056,-4.34604056,0.52540381,-0.52540381,3.44437017,-3.44437017,0.06137553,-0.06137553,1.05283862,-1.05283862,0.60482369,-0.60482369,0.00219923,-0.00219923
-3.29864932,4.48734304,-4.48734304,0.53738669,-0.53738669,3.56369302,-3.56369303,0.06409888,-0.06409888,1.08365160,-1.08365160,0.62130135,-0.62130135,0.00228463,-0.00228463
-3.29264632,4.61719398,-4.61719399,0.54783894,-0.54783894,3.67425933,-3.67425933,0.06665268,-0.06665268,1.11171485,-1.11171485,0.63587624,-0.63587624,0.00236372,-0.00236372
-3.28664332,4.73460376,-4.73460376,0.55670078,-0.55670078,3.77523181,-3.77523182,0.06901686,-0.06901686,1.13681307,-1.13681307,0.64841250,-0.64841250,0.00243588,-0.00243588
-3.28064032,4.83888260,-4.83888260,0.56394908,-0.56394909,3.86599281,-3.86599281,0.07117610,-0.07117610,1.15882627,-1.15882628,0.65880349,-0.65880349,0.00250064,-0.00250064
-3.27463732,4.92964688,-4.92964688,0.56959629,-0.56959629,3.94615095,-3.94615095,0.07312029,-0.07312029,1.17773000,-1.17773000,0.66697270,-0.66697270,0.00255769,-0.00255769
-3.26863432,5.00681598,-5.00681598,0.57368850,-0.57368850,4.01554087,-4.01554087,0.07484480,-0.07484480,1.19359210,-1.19359210,0.67287404,-0.67287404,0.00260686,-0.00260686
-3.26263132,5.07059970,-5.07059970,0.57630269,-0.57630269,4.07421596,-4.07421596,0.07635052,-0.07635052,1.20656648,-1.20656648,0.67649161,-0.67649161,0.00264814,-0.00264814
-3.25662831,5.12147673,-5.12147673,0.57754311,-0.57754311,4.12243450,-4.12243450,0.07764371,-0.07764371,1.21688386,-1.21688386,0.67783902,-0.67783902,0.00268170,-0.00268170
-3.25062531,5.16016508,-5.16016508,0.57753708,-0.57753708,4.16063972,-4.16063972,0.07873555,-0.07873555,1.22483986,-1.22483986,0.67695817,-0.67695817,0.00270783,-0.00270783
-3.24462231,5.18758550,-5.18758550,0.57643012,-0.57643012,4.18943470,-4.18943470,0.07964152,-0.07964152,1.23078103,-1.23078103,0.67391768,-0.67391768,0.00272696,-0.00272696
-3.23861931,5.20481958,-5.20481958,0.57438078,-0.57438078,4.20955319,-4.20955319,0.08038065,-0.08038065,1.23508921,-1.23508921,0.66881089,-0.66881089,0.00273961,-0.00273961
-3.23261631,5.21306418,-5.21306418,0.57155508,-0.57155508,4.22182776,-4.22182776,0.08097445,-0.08097445,1.23816502,-1.23816502,0.66175361,-0.66175361,0.00274643,-0.00274643
-3.22661331,5.21358427,-5.21358427,0.56812098,-0.56812098,4.22715659,-4.22715659,0.08144592,-0.08144592,1.24041099,-1.24041099,0.65288156,-0.65288156,0.00274811,-0.00274811
-3.22061031,5.20766623,-5.20766623,0.56424285,-0.56424285,4.22647056,-4.22647056,0.08181844,-0.08181844,1.24221525,-1.24221525,0.64234768,-0.64234768,0.00274536,-0.00274536
-3.21460730,5.19657370,-5.19657370,0.56007637,-0.56007637,4.22070207,-4.22070207,0.08211460,-0.08211460,1.24393639,-1.24393639,0.63031934,-0.63031934,0.00273895,-0.00273895
-3.20860430,5.18150790,-5.18150790,0.55576379,-0.55576379,4.21075703,-4.21075703,0.08235524,-0.08235524,1.24589007,-1.24589007,0.61697556,-0.61697556,0.00272959,-0.00272959
-3.20260130,5.16357433,-5.16357433,0.55143008,-0.55143008,4.19749130,-4.19749130,0.08255854,-0.08255854,1.24833820,-1.24833820,0.60250428,-0.60250428,0.00271799,-0.00271799
-3.19659830,5.14375696,-5.14375696,0.54717973,-0.54717973,4.18169240,-4.18169240,0.08273929,-0.08273929,1.25148091,-1.25148091,0.58709975,-0.58709975,0.00270479,-0.00270479
-3.19059530,5.12290114,-5.12290114,0.54309478,-0.54309478,4.16406724,-4.16406724,0.08290843,-0.08290843,1.25545176,-1.25545176,0.57096012,-0.57096011,0.00269058,-0.00269058
-3.18459230,5.10170552,-5.10170552,0.53923373,-0.53923373,4.14523615,-4.14523615,0.08307282,-0.08307282,1.26031633,-1.26031633,0.55428520,-0.55428520,0.00267586,-0.00267586
-3.17858929,5.08072291,-5.08072291,0.53563176,-0.53563176,4.12573284,-4.12573284,0.08323524,-0.08323524,1.26607422,-1.26607422,0.53727449,-0.53727449,0.00266107,-0.00266107
-3.17258629,5.06036953,-5.06036953,0.53230198,-0.53230198,4.10601007,-4.10601007,0.08339474,-0.08339474,1.27266418,-1.27266418,0.52012530,-0.52012530,0.00264658,-0.00264658
-3.16658329,5.04094136,-5.04094135,0.52923767,-0.52923767,4.08644983,-4.08644983,0.08354712,-0.08354712,1.27997203,-1.27997203,0.50303109,-0.50303109,0.00263270,-0.00263270
-3.16058029,5.02263610,-5.02263610,0.52641552,-0.52641552,4.06737702,-4.06737702,0.08368570,-0.08368570,1.28784097,-1.28784097,0.48617985,-0.48617985,0.00261966,-0.00261966
-3.15457729,5.00557879,-5.00557879,0.52379947,-0.52379947,4.04907502,-4.04907502,0.08380222,-0.08380222,1.29608349,-1.29608349,0.46975253,-0.46975253,0.00260769,-0.00260769
-3.14857429,4.98984887,-4.98984887,0.52134503,-0.52134503,4.03180182,-4.03180182,0.08388779,-0.08388779,1.30449419,-1.30449419,0.45392135,-0.45392135,0.00259697,-0.00259697
-3.14257129,4.97550644,-4.97550644,0.51900374,-0.51900374,4.01580488,-4.01580488,0.08393397,-0.08393397,1.31286286,-1.31286286,0.43884804,-0.43884804,0.00258766,-0.00258766
-3.13656828,4.96261567,-4.96261567,0.51672757,-0.51672757,4.00133340,-4.00133340,0.08393368,-0.08393368,1.32098685,-1.32098685,0.42468189,-0.42468189,0.00257994,-0.00257994
-3.13056528,4.95126337,-4.95126337,0.51447288,-0.51447288,3.98864669,-3.98864669,0.08388212,-0.08388212,1.32868219,-1.32868219,0.41155755,-0.41155755,0.00257399,-0.00257399
-3.12456228,4.94157110,-4.94157110,0.51220372,-0.51220372,3.97801770,-3.97801770,0.08377745,-0.08377745,1.33579270,-1.33579270,0.39959269,-0.39959269,0.00257001,-0.00257001
-3.11855928,4.93369994,-4.93369994,0.50989431,-0.50989431,3.96973109,-3.96973109,0.08362124,-0.08362124,1.34219663,-1.34219663,0.38888547,-0.38888547,0.00256818,-0.00256818
-3.11255628,4.92784718,-4.92784718,0.50753045,-0.50753045,3.96407559,-3.96407559,0.08341878,-0.08341878,1.34781050,-1.34781050,0.37951197,-0.37951197,0.00256873,-0.00256873
-3.10655328,4.92423519,-4.92423519,0.50510982,-0.50510982,3.96133121,-3.96133121,0.08317893,-0.08317893,1.35258993,-1.35258993,0.37152358,-0.37152358,0.00257185,-0.00257185
-3.10055028,4.92309312,-4.92309312,0.50264118,-0.50264118,3.96175164,-3.96175164,0.08291386,-0.08291386,1.35652755,-1.35652755,0.36494468,-0.36494468,0.00257773,-0.00257773
-3.09454727,4.92463266,-4.92463266,0.50014248,-0.50014248,3.96554326,-3.96554326,0.08263841,-0.08263841,1.35964809,-1.35964809,0.35977063,-0.35977063,0.00258651,-0.00258651
-3.08854427,4.92901955,-4.92901955,0.49763814,-0.49763814,3.97284198,-3.97284198,0.08236929,-0.08236929,1.36200124,-1.36200124,0.35596619,-0.35596619,0.00259828,-0.00259828
-3.08254127,4.93634306,-4.93634306,0.49515550,-0.49515550,3.98368973,-3.98368973,0.08212402,-0.08212402,1.36365251,-1.36365251,0.35346481,-0.35346481,0.00261306,-0.00261306
-3.07653827,4.94658561,-4.94658561,0.49272098,-0.49272098,3.99801215,-3.99801215,0.08191984,-0.08191984,1.36467309,-1.36467309,0.35216864,-0.35216864,0.00263077,-0.00263077
-3.07053527,4.95959501,-4.95959501,0.49035593,-0.49035593,4.01559949,-4.01559949,0.08177245,-0.08177245,1.36512910,-1.36512910,0.35194952,-0.35194952,0.00265123,-0.00265123
-3.06453227,4.97506151,-4.97506151,0.48807283,-0.48807283,4.03609215,-4.03609215,0.08169487,-0.08169487,1.36507124,-1.36507124,0.35265107,-0.35265107,0.00267412,-0.00267412
-3.05852926,4.99250178,-4.99250179,0.48587178,-0.48587178,4.05897241,-4.05897241,0.08169632,-0.08169632,1.36452537,-1.36452537,0.35409186,-0.35409186,0.00269903,-0.00269903
-3.05252626,5.01125143,-5.01125143,0.48373779,-0.48373779,4.08356340,-4.08356340,0.08178129,-0.08178129,1.36348479,-1.36348479,0.35606950,-0.35606950,0.00272542,-0.00272542
-3.04652326,5.03046713,-5.03046713,0.48163907,-0.48163907,4.10903590,-4.10903591,0.08194882,-0.08194882,1.36190473,-1.36190473,0.35836588,-0.35836588,0.00275263,-0.00275263
-3.04052026,5.04913902,-5.04913902,0.47952633,-0.47952633,4.13442333,-4.13442333,0.08219209,-0.08219209,1.35969941,-1.35969941,0.36075302,-0.36075302,0.00277992,-0.00277992
-3.03451726,5.06611328,-5.06611328,0.47733333,-0.47733333,4.15864451,-4.15864451,0.08249827,-0.08249827,1.35674202,-1.35674202,0.36299965,-0.36299965,0.00280646,-0.00280646
-3.02851426,5.08012407,-5.08012407,0.47497866,-0.47497866,4.18053364,-4.18053364,0.08284872,-0.08284872,1.35286754,-1.35286754,0.36487807,-0.36487807,0.00283140,-0.00283140
-3.02251126,5.08983368,-5.08983368,0.47236858,-0.47236858,4.19887609,-4.19887609,0.08321954,-0.08321954,1.34787844,-1.34787844,0.36617115,-0.36617115,0.00285388,-0.00285388
-3.01650825,5.09387905,-5.09387905,0.46940088,-0.46940088,4.21244863,-4.21244863,0.08358237,-0.08358237,1.34155281,-1.34155281,0.36667905,-0.36667905,0.00287302,-0.00287302
-3.01050525,5.09092232,-5.09092232,0.46596950,-0.46596950,4.22006224,-4.22006224,0.08390556,-0.08390556,1.33365454,-1.33365454,0.36622553,-0.36622553,0.00288805,-0.00288805
-3.00450225,5.07970309,-5.07970309,0.46196961,-0.46196961,4.22060533,-4.22060533,0.08415543,-0.08415543,1.32394507,-1.32394507,0.36466346,-0.36466346,0.00289824,-0.00289824
-2.99849925,5.05908960,-5.05908960,0.45730298,-0.45730298,4.21308551,-4.21308551,0.08429782,-0.08429782,1.31219589,-1.31219589,0.36187933,-0.36187933,0.00290301,-0.00290301
-2.99249625,5.02812627,-5.02812627,0.45188321,-0.45188321,4.19666764,-4.19666764,0.08429963,-0.08429963,1.29820116,-1.29820116,0.35779666,-0.35779666,0.00290189,-0.00290189
-2.98649325,4.98607527,-4.98607527,0.44564051,-0.44564051,4.17070645,-4.17070645,0.08413039,-0.08413039,1.28178989,-1.28178989,0.35237798,-0.35237798,0.00289457,-0.00289457
-2.98049025,4.93244977,-4.93244977,0.43852589,-0.43852589,4.13477204,-4.13477204,0.08376379,-0.08376379,1.26283667,-1.26283667,0.34562554,-0.34562554,0.00288093,-0.00288093
-2.97448724,4.86703751,-4.86703751,0.43051442,-0.43051442,4.08866713,-4.08866713,0.08317902,-0.08317902,1.24127076,-1.24127076,0.33758061,-0.33758061,0.00286098,-0.00286098
-2.96848424,4.78991329,-4.78991329,0.42160739,-0.42160739,4.03243513,-4.03243513,0.08236190,-0.08236190,1.21708275,-1.21708275,0.32832145,-0.32832145,0.00283490,-0.00283490
-2.96248124,4.70144002,-4.70144002,0.41183332,-0.41183332,3.96635888,-3.96635888,0.08130579,-0.08130579,1.19032864,-1.19032864,0.31796006,-0.31796006,0.00280303,-0.00280303
-2.95647824,4.60225829,-4.60225829,0.40124769,-0.40124769,3.89095013,-3.89095012,0.08001208,-0.08001208,1.16113101,-1.16113101,0.30663795,-0.30663795,0.00276582,-0.00276582
-2.95047524,4.49326524,-4.49326524,0.38993155,-0.38993155,3.80693040,-3.80693040,0.07849049,-0.07849049,1.12967741,-1.12967741,0.29452105,-0.29452105,0.00272381,-0.00272381
-2.94447224,4.37558389,-4.37558388,0.37798899,-0.37798899,3.71520449,-3.71520449,0.07675885,-0.07675885,1.09621593,-1.09621593,0.28179403,-0.28179403,0.00267763,-0.00267763
-2.93846923,4.25052459,-4.25052458,0.36554362,-0.36554362,3.61682783,-3.61682783,0.07484272,-0.07484272,1.06104831,-1.06104831,0.26865427,-0.26865427,0.00262795,-0.00262795
-2.93246623,4.11954072,-4.11954072,0.35273442,-0.35273442,3.51296958,-3.51296958,0.07277456,-0.07277456,1.02452095,-1.02452095,0.25530577,-0.25530577,0.00257543,-0.00257543
-2.92646323,3.98418078,-3.98418078,0.33971099,-0.33971099,3.40487322,-3.40487322,0.07059267,-0.07059267,0.98701433,-0.98701433,0.24195313,-0.24195313,0.00252074,-0.00252074
-2.92046023,3.84603924,-3.84603924,0.32662855,-0.32662855,3.29381664,-3.29381664,0.06833993,-0.06833993,0.94893131,-0.94893130,0.22879597,-0.22879597,0.00246448,-0.00246448
-2.91445723,3.70670840,-3.70670840,0.31364297,-0.31364297,3.18107346,-3.18107346,0.06606233,-0.06606233,0.91068490,-0.91068490,0.21602381,-0.21602381,0.00240719,-0.00240719
-2.90845423,3.56773334,-3.56773334,0.30090595,-0.30090595,3.06787734,-3.06787734,0.06380744,-0.06380744,0.87268614,-0.87268614,0.20381167,-0.20381167,0.00234934,-0.00234934
-2.90245123,3.43057172,-3.43057172,0.28856069,-0.28856069,2.95539056,-2.95539056,0.06162274,-0.06162274,0.83533239,-0.83533239,0.19231641,-0.19231641,0.00229132,-0.00229132
-2.89644822,3.29655983,-3.29655983,0.27673812,-0.27673812,2.84467807,-2.84467807,0.05955411,-0.05955411,0.79899676,-0.79899676,0.18167394,-0.18167394,0.00223341,-0.00223341
-2.89044522,3.16688579,-3.16688579,0.26555389,-0.26555389,2.73668750,-2.73668750,0.05764431,-0.05764431,0.76401886,-0.76401886,0.17199723,-0.17199723,0.00217582,-0.00217582
-2.88444222,3.04257045,-3.04257045,0.25510610,-0.25510610,2.63223569,-2.63223569,0.05593160,-0.05593160,0.73069713,-0.73069713,0.16337523,-0.16337523,0.00211869,-0.00211869
-2.87843922,2.92445605,-2.92445605,0.24547401,-0.24547401,2.53200132,-2.53200132,0.05444856,-0.05444856,0.69928315,-0.69928315,0.15587252,-0.15587252,0.00206207,-0.00206207
-2.87243622,2.81320222,-2.81320222,0.23671741,-0.23671741,2.43652362,-2.43652362,0.05322114,-0.05322114,0.66997766,-0.66997766,0.14952966,-0.14952966,0.00200601,-0.00200601
-2.86643322,2.70928868,-2.70928868,0.22887695,-0.22887695,2.34620608,-2.34620607,0.05226791,-0.05226791,0.64292866,-0.64292866,0.14436422,-0.14436422,0.00195051,-0.00195051
-2.86043022,2.61302371,-2.61302371,0.22197506,-0.22197506,2.26132456,-2.26132456,0.05159959,-0.05159959,0.61823117,-0.61823117,0.14037229,-0.14037229,0.00189557,-0.00189557
-2.85442721,2.52455723,-2.52455723,0.21601754,-0.21601754,2.18203871,-2.18203871,0.05121888,-0.05121888,0.59592874,-0.59592874,0.13753037,-0.13753037,0.00184121,-0.00184121
-2.84842421,2.44389737,-2.44389737,0.21099565,-0.21099565,2.10840550,-2.10840550,0.05112048,-0.05112048,0.57601637,-0.57601637,0.13579768,-0.13579768,0.00178748,-0.00178748
-2.84242121,2.37092926,-2.37092925,0.20688853,-0.20688853,2.04039406,-2.04039406,0.05129144,-0.05129144,0.55844472,-0.55844472,0.13511855,-0.13511855,0.00173446,-0.00173446
-2.83641821,2.30543507,-2.30543507,0.20366591,-0.20366591,1.97790080,-1.97790080,0.05171169,-0.05171169,0.54312529,-0.54312529,0.13542502,-0.13542502,0.00168231,-0.00168231
-2.83041521,2.24711431,-2.24711431,0.20129089,-0.20129089,1.92076409,-1.92076409,0.05235482,-0.05235482,0.52993642,-0.52993642,0.13663944,-0.13663944,0.00163121,-0.00163121
-2.82441221,2.19560349,-2.19560349,0.19972280,-0.19972280,1.86877783,-1.86877783,0.05318902,-0.05318902,0.51872977,-0.51872977,0.13867710,-0.13867710,0.00158143,-0.00158143
-2.81840920,2.15049477,-2.15049477,0.19891991,-0.19891991,1.82170362,-1.82170362,0.05417820,-0.05417820,0.50933720,-0.50933720,0.14144866,-0.14144866,0.00153327,-0.00153327
-2.81240620,2.11135302,-2.11135302,0.19884203,-0.19884203,1.77928130,-1.77928130,0.05528318,-0.05528318,0.50157772,-0.50157772,0.14486262,-0.14486262,0.00148705,-0.00148705
-2.80640320,2.07773113,-2.07773113,0.19945278,-0.19945278,1.74123780,-1.74123780,0.05646301,-0.05646301,0.49526440,-0.49526440,0.14882743,-0.14882743,0.00144315,-0.00144315
-2.80040020,2.04918349,-2.04918348,0.20072160,-0.20072160,1.70729435,-1.70729435,0.05767626,-0.05767626,0.49021108,-0.49021108,0.15325356,-0.15325356,0.00140194,-0.00140194
-2.79439720,2.02527753,-2.02527753,0.20262539,-0.20262539,1.67717236,-1.67717236,0.05888233,-0.05888233,0.48623856,-0.48623856,0.15805523,-0.15805523,0.00136377,-0.00136377
-2.78839420,2.00560363,-2.00560363,0.20514968,-0.20514968,1.65059812,-1.65059812,0.06004272,-0.06004272,0.48318041,-0.48318041,0.16315193,-0.16315193,0.00132899,-0.00132899
-2.78239120,1.98978323,-1.98978323,0.20828940,-0.20828940,1.62730668,-1.62730668,0.06112216,-0.06112216,0.48088797,-0.48088797,0.16846969,-0.16846969,0.00129788,-0.00129788
-2.77638819,1.97747553,-1.97747553,0.21204914,-0.21204914,1.60704510,-1.60704510,0.06208969,-0.06208969,0.47923460,-0.47923460,0.17394208,-0.17394208,0.00127069,-0.00127069
-2.77038519,1.96838261,-1.96838261,0.21644297,-0.21644297,1.58957534,-1.58957534,0.06291948,-0.06291948,0.47811900,-0.47811900,0.17951088,-0.17951088,0.00124759,-0.00124759
-2.76438219,1.96225340,-1.96225340,0.22149366,-0.22149366,1.57467697,-1.57467697,0.06359155,-0.06359155,0.47746749,-0.47746749,0.18512654,-0.18512654,0.00122868,-0.00122868
-2.75837919,1.95888617,-1.95888617,0.22723153,-0.22723153,1.56214979,-1.56214979,0.06409226,-0.06409226,0.47723529,-0.47723529,0.19074836,-0.19074836,0.00121396,-0.00121396
-2.75237619,1.95812991,-1.95812991,0.23369279,-0.23369279,1.55181639,-1.55181639,0.06441454,-0.06441454,0.47740660,-0.47740660,0.19634445,-0.19634445,0.00120338,-0.00120338
-2.74637319,1.95988442,-1.95988442,0.24091748,-0.24091748,1.54352470,-1.54352470,0.06455802,-0.06455802,0.47799370,-0.47799370,0.20189140,-0.20189140,0.00119680,-0.00119680
-2.74037019,1.96409918,-1.96409918,0.24894706,-0.24894706,1.53715036,-1.53715036,0.06452884,-0.06452884,0.47903483,-0.47903483,0.20737390,-0.20737390,0.00119403,-0.00119403
-2.73436718,1.97077103,-1.97077103,0.25782173,-0.25782173,1.53259884,-1.53259884,0.06433932,-0.06433932,0.48059121,-0.48059121,0.21278409,-0.21278409,0.00119480,-0.00119480
