energy_ev,total_up,total_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.10655328,4.97190984,-4.97190986,0.51547744,-0.51547744,0.00000000,-0.00000000,0.60802985,-0.60802985,3.70309211,-3.70309213,0.05551126,-0.05551126,1.37243407,-1.37243407
-3.10055028,5.00526334,-5.00526337,0.51591712,-0.51591712,0.00000000,-0.00000000,0.60641067,-0.60641067,3.73887484,-3.73887486,0.05605195,-0.05605195,1.37963251,-1.37963251
-3.09454727,5.03830442,-5.03830444,0.51550314,-0.51550314,0.00000000,-0.00000000,0.60396371,-0.60396371,3.77421312,-3.77421314,0.05668955,-0.05668955,1.38777016,-1.38777017
-3.08854427,5.07164183,-5.07164185,0.51424007,-0.51424007,0.00000000,-0.00000000,0.60080610,-0.60080610,3.80943371,-3.80943373,0.05743332,-0.05743332,1.39711045,-1.39711045
-3.08254127,5.10573781,-5.10573784,0.51213092,-0.51213092,0.00000000,-0.00000000,0.59704837,-0.59704837,3.84475917,-3.84475919,0.05828944,-0.05828944,1.40785807,-1.40785807
-3.07653827,5.14088404,-5.14088406,0.50917778,-0.50917778,0.00000000,-0.00000000,0.59279043,-0.59279043,3.88029338,-3.88029341,0.05926068,-0.05926068,1.42014841,-1.42014841
-3.07053527,5.17718650,-5.17718652,0.50538286,-0.50538286,0.00000000,-0.00000000,0.58811851,-0.58811851,3.91601339,-3.91601342,0.06034636,-0.06034636,1.43404021,-1.43404022
-3.06453227,5.21456025,-5.21456028,0.50074986,-0.50074985,0.00000000,-0.00000000,0.58310314,-0.58310314,3.95176808,-3.95176811,0.06154224,-0.06154224,1.44951196,-1.44951197
-3.05852926,5.25273415,-5.25273418,0.49528555,-0.49528555,0.00000000,-0.00000000,0.57779827,-0.57779827,3.98728374,-3.98728377,0.06284071,-0.06284072,1.46646205,-1.46646206
-3.05252626,5.29126528,-5.29126530,0.48900150,-0.48900150,0.00000000,-0.00000000,0.57224151,-0.57224151,4.02217620,-4.02217622,0.06423104,-0.06423104,1.48471286,-1.48471286
-3.04652326,5.32956218,-5.32956220,0.48191568,-0.48191567,0.00000000,-0.00000000,0.56645521,-0.56645521,4.05596889,-4.05596891,0.06569978,-0.06569978,1.50401840,-1.50401841
-3.04052026,5.36691559,-5.36691561,0.47405396,-0.47405396,0.00000000,-0.00000000,0.56044861,-0.56044861,4.08811588,-4.08811590,0.06723128,-0.06723128,1.52407518,-1.52407519
-3.03451726,5.40253490,-5.40253492,0.46545135,-0.46545135,0.00000000,-0.00000000,0.55422045,-0.55422045,4.11802848,-4.11802850,0.06880829,-0.06880829,1.54453559,-1.54453560
-3.02851426,5.43558829,-5.43558831,0.45615282,-0.45615282,0.00000000,-0.00000000,0.54776218,-0.54776218,4.14510416,-4.14510418,0.07041262,-0.07041262,1.56502312,-1.56502313
-3.02251126,5.46524439,-5.46524440,0.44621372,-0.44621372,0.00000000,-0.00000000,0.54106132,-0.54106132,4.16875610,-4.16875612,0.07202587,-0.07202588,1.58514863,-1.58514864
-3.01650825,5.49071319,-5.49071321,0.43569972,-0.43569971,0.00000000,-0.00000000,0.53410492,-0.53410492,4.18844181,-4.18844182,0.07363007,-0.07363007,1.60452667,-1.60452667
-3.01050525,5.51128412,-5.51128413,0.42468628,-0.42468627,0.00000000,-0.00000000,0.52688275,-0.52688274,4.20368938,-4.20368939,0.07520831,-0.07520831,1.62279112,-1.62279113
-3.00450225,5.52635920,-5.52635921,0.41325772,-0.41325772,0.00000000,-0.00000000,0.51939015,-0.51939014,4.21412007,-4.21412008,0.07674537,-0.07674537,1.63960931,-1.63960931
-2.99849925,5.53547991,-5.53547991,0.40150588,-0.40150588,0.00000000,-0.00000000,0.51163040,-0.51163040,4.21946594,-4.21946594,0.07822806,-0.07822806,1.65469382,-1.65469383
-2.99249625,5.53834631,-5.53834631,0.38952846,-0.38952846,0.00000000,-0.00000000,0.50361643,-0.50361643,4.21958198,-4.21958198,0.07964562,-0.07964562,1.66781169,-1.66781169
-2.98649325,5.53482785,-5.53482785,0.37742720,-0.37742719,0.00000000,-0.00000000,0.49537186,-0.49537186,4.21445207,-4.21445207,0.08098983,-0.08098983,1.67879027,-1.67879027
-2.98049025,5.52496547,-5.52496547,0.36530589,-0.36530588,0.00000000,-0.00000000,0.48693136,-0.48693136,4.20418864,-4.20418864,0.08225497,-0.08225497,1.68751997,-1.68751997
-2.97448724,5.50896529,-5.50896528,0.35326842,-0.35326842,0.00000000,-0.00000000,0.47834032,-0.47834031,4.18902633,-4.18902633,0.08343774,-0.08343775,1.69395351,-1.69395351
-2.96848424,5.48718451,-5.48718450,0.34141690,-0.34141690,0.00000000,-0.00000000,0.46965391,-0.46965391,4.16931009,-4.16931008,0.08453687,-0.08453687,1.69810223,-1.69810222
-2.96248124,5.46011061,-5.46011060,0.32984987,-0.32984987,0.00000000,-0.00000000,0.46093565,-0.46093565,4.14547851,-4.14547850,0.08555268,-0.08555268,1.70002952,-1.70002951
-2.95647824,5.42833521,-5.42833519,0.31866080,-0.31866080,0.00000000,-0.00000000,0.45225550,-0.45225549,4.11804348,-4.11804347,0.08648658,-0.08648658,1.69984213,-1.69984212
-2.95047524,5.39252409,-5.39252407,0.30793681,-0.30793681,0.00000000,-0.00000000,0.44368768,-0.44368768,4.08756725,-4.08756724,0.08734046,-0.08734046,1.69767978,-1.69767977
-2.94447224,5.35338530,-5.35338528,0.29775762,-0.29775762,0.00000000,-0.00000000,0.43530836,-0.43530836,4.05463813,-4.05463812,0.08811603,-0.08811603,1.69370383,-1.69370383
-2.93846923,5.31163680,-5.31163678,0.28819484,-0.28819484,0.00000000,-0.00000000,0.42719321,-0.42719320,4.01984623,-4.01984621,0.08881423,-0.08881423,1.68808574,-1.68808573
-2.93246623,5.26797546,-5.26797544,0.27931144,-0.27931144,0.00000000,-0.00000000,0.41941504,-0.41941504,3.98376016,-3.98376014,0.08943470,-0.08943470,1.68099579,-1.68099578
-2.92646323,5.22304879,-5.22304877,0.27116145,-0.27116144,0.00000000,-0.00000000,0.41204167,-0.41204167,3.94690604,-3.94690603,0.08997534,-0.08997534,1.67259295,-1.67259294
-2.92046023,5.17743062,-5.17743060,0.26378980,-0.26378980,0.00000000,-0.00000000,0.40513386,-0.40513386,3.90974942,-3.90974941,0.09043195,-0.09043196,1.66301612,-1.66301612
-2.91445723,5.13160163,-5.13160161,0.25723236,-0.25723236,0.00000000,-0.00000000,0.39874370,-0.39874370,3.87268093,-3.87268092,0.09079813,-0.09079813,1.65237735,-1.65237734
-2.90845423,5.08593544,-5.08593542,0.25151594,-0.25151593,0.00000000,-0.00000000,0.39291319,-0.39291319,3.83600603,-3.83600601,0.09106525,-0.09106525,1.64075713,-1.64075712
-2.90245123,5.04069033,-5.04069031,0.24665838,-0.24665837,0.00000000,-0.00000000,0.38767326,-0.38767326,3.79993901,-3.79993899,0.09122264,-0.09122264,1.62820207,-1.62820206
-2.89644822,4.99600681,-4.99600679,0.24266863,-0.24266863,0.00000000,-0.00000000,0.38304309,-0.38304309,3.76460130,-3.76460129,0.09125800,-0.09125800,1.61472471,-1.61472470
-2.89044522,4.95191050,-4.95191048,0.23954682,-0.23954682,0.00000000,-0.00000000,0.37902979,-0.37902979,3.73002374,-3.73002373,0.09115788,-0.09115788,1.60030561,-1.60030560
-2.88444222,4.90831999,-4.90831997,0.23728427,-0.23728427,0.00000000,-0.00000000,0.37562844,-0.37562844,3.69615243,-3.69615241,0.09090834,-0.09090834,1.58489723,-1.58489722
-2.87843922,4.86505882,-4.86505880,0.23586350,-0.23586350,0.00000000,-0.00000000,0.37282242,-0.37282242,3.66285766,-3.66285765,0.09049574,-0.09049574,1.56842952,-1.56842951
-2.87243622,4.82187082,-4.82187080,0.23525828,-0.23525828,0.00000000,-0.00000000,0.37058402,-0.37058401,3.62994538,-3.62994537,0.08990754,-0.08990754,1.55081662,-1.55081661
-2.86643322,4.77843799,-4.77843797,0.23543367,-0.23543366,0.00000000,-0.00000000,0.36887536,-0.36887536,3.59717032,-3.59717030,0.08913314,-0.08913314,1.53196449,-1.53196448
-2.86043022,4.73439988,-4.73439986,0.23634614,-0.23634614,0.00000000,-0.00000000,0.36764955,-0.36764955,3.56425035,-3.56425034,0.08816475,-0.08816475,1.51177886,-1.51177885
-2.85442721,4.68937372,-4.68937370,0.23794392,-0.23794392,0.00000000,-0.00000000,0.36685199,-0.36685199,3.53088138,-3.53088136,0.08699808,-0.08699808,1.49017328,-1.49017327
-2.84842421,4.64297441,-4.64297439,0.24016731,-0.24016731,0.00000000,-0.00000000,0.36642194,-0.36642194,3.49675205,-3.49675203,0.08563308,-0.08563308,1.46707671,-1.46707670
-2.84242121,4.59483379,-4.59483377,0.24294943,-0.24294943,0.00000000,-0.00000000,0.36629419,-0.36629419,3.46155802,-3.46155801,0.08407440,-0.08407440,1.44244050,-1.44244049
-2.83641821,4.54461831,-4.54461829,0.24621698,-0.24621698,0.00000000,-0.00000000,0.36640085,-0.36640085,3.42501507,-3.42501505,0.08233176,-0.08233176,1.41624437,-1.41624436
-2.83041521,4.49204481,-4.49204479,0.24989136,-0.24989136,0.00000000,-0.00000000,0.36667320,-0.36667320,3.38687083,-3.38687081,0.08042013,-0.08042013,1.38850119,-1.38850117
-2.82441221,4.43689390,-4.43689387,0.25388998,-0.25388998,0.00000000,-0.00000000,0.36704352,-0.36704352,3.34691491,-3.34691489,0.07835965,-0.07835965,1.35926039,-1.35926038
-2.81840920,4.37902048,-4.37902045,0.25812770,-0.25812770,0.00000000,-0.00000000,0.36744696,-0.36744696,3.30498698,-3.30498696,0.07617542,-0.07617542,1.32861003,-1.32861002
-2.81240620,4.31836136,-4.31836133,0.26251850,-0.26251850,0.00000000,-0.00000000,0.36782320,-0.36782320,3.26098279,-3.26098277,0.07389705,-0.07389705,1.29667720,-1.29667718
-2.80640320,4.25493971,-4.25493968,0.26697722,-0.26697722,0.00000000,-0.00000000,0.36811799,-0.36811799,3.21485808,-3.21485806,0.07155802,-0.07155802,1.26362706,-1.26362705
-2.80040020,4.18886617,-4.18886614,0.27142123,-0.27142123,0.00000000,-0.00000000,0.36828448,-0.36828448,3.16663011,-3.16663009,0.06919486,-0.06919486,1.22966043,-1.22966041
-2.79439720,4.12033690,-4.12033687,0.27577216,-0.27577216,0.00000000,-0.00000000,0.36828420,-0.36828420,3.11637712,-3.11637710,0.06684628,-0.06684628,1.19500998,-1.19500996
-2.78839420,4.04962837,-4.04962834,0.27995743,-0.27995743,0.00000000,-0.00000000,0.36808777,-0.36808777,3.06423550,-3.06423547,0.06455207,-0.06455207,1.15993532,-1.15993530
-2.78239120,3.97708931,-3.97708928,0.28391154,-0.28391154,0.00000000,-0.00000000,0.36767523,-0.36767523,3.01039503,-3.01039501,0.06235203,-0.06235203,1.12471700,-1.12471698
-2.77638819,3.90312999,-3.90312996,0.28757711,-0.28757711,0.00000000,-0.00000000,0.36703592,-0.36703592,2.95509227,-2.95509224,0.06028483,-0.06028482,1.08964972,-1.08964971
-2.77038519,3.82820925,-3.82820922,0.29090566,-0.29090566,0.00000000,-0.00000000,0.36616806,-0.36616806,2.89860232,-2.89860229,0.05838684,-0.05838684,1.05503498,-1.05503497
-2.76438219,3.75281972,-3.75281968,0.29385790,-0.29385790,0.00000000,-0.00000000,0.36507797,-0.36507797,2.84122941,-2.84122939,0.05669113,-0.05669113,1.02117326,-1.02117325
-2.75837919,3.67747177,-3.67747173,0.29640378,-0.29640378,0.00000000,-0.00000000,0.36377884,-0.36377884,2.78329654,-2.78329651,0.05522639,-0.05522639,0.98835622,-0.98835621
-2.75237619,3.60267684,-3.60267680,0.29852214,-0.29852214,0.00000000,-0.00000000,0.36228943,-0.36228943,2.72513460,-2.72513457,0.05401611,-0.05401611,0.95685892,-0.95685891
-2.74637319,3.52893064,-3.52893061,0.30020007,-0.30020007,0.00000000,-0.00000000,0.36063238,-0.36063237,2.66707150,-2.66707148,0.05307780,-0.05307780,0.92693248,-0.92693247
-2.74037019,3.45669706,-3.45669703,0.30143204,-0.30143204,0.00000000,-0.00000000,0.35883254,-0.35883254,2.60942164,-2.60942161,0.05242245,-0.05242245,0.89879729,-0.89879727
-2.73436718,3.38639318,-3.38639315,0.30221878,-0.30221878,0.00000000,-0.00000000,0.35691523,-0.35691523,2.55247613,-2.55247610,0.05205412,-0.05205412,0.87263700,-0.87263699
-2.72836418,3.31837616,-3.31837613,0.30256611,-0.30256611,0.00000000,-0.00000000,0.35490450,-0.35490450,2.49649430,-2.49649427,0.05196975,-0.05196975,0.84859359,-0.84859358
-2.72236118,3.25293235,-3.25293232,0.30248377,-0.30248377,0.00000000,-0.00000000,0.35282161,-0.35282161,2.44169663,-2.44169660,0.05215921,-0.05215921,0.82676339,-0.82676338
-2.71635818,3.19026916,-3.19026913,0.30198421,-0.30198421,0.00000000,-0.00000000,0.35068365,-0.35068365,2.38825953,-2.38825951,0.05260547,-0.05260547,0.80719446,-0.80719445
-2.71035518,3.13050975,-3.13050972,0.30108158,-0.30108158,0.00000000,-0.00000000,0.34850247,-0.34850247,2.33631207,-2.33631205,0.05328502,-0.05328502,0.78988520,-0.78988519
-2.70435218,3.07369101,-3.07369098,0.29979091,-0.29979091,0.00000000,-0.00000000,0.34628386,-0.34628386,2.28593470,-2.28593468,0.05416848,-0.05416848,0.77478434,-0.77478433
-2.69834917,3.01976452,-3.01976450,0.29812743,-0.29812743,0.00000000,-0.00000000,0.34402713,-0.34402712,2.23716006,-2.23716004,0.05522134,-0.05522134,0.76179218,-0.76179218
-2.69234617,2.96860062,-2.96860060,0.29610619,-0.29610619,0.00000000,-0.00000000,0.34172493,-0.34172493,2.18997569,-2.18997566,0.05640486,-0.05640486,0.75076323,-0.75076322
-2.68634317,2.91999526,-2.91999523,0.29374194,-0.29374194,0.00000000,-0.00000000,0.33936356,-0.33936356,2.14432838,-2.14432836,0.05767710,-0.05767710,0.74150992,-0.74150991
-2.68034017,2.87367929,-2.87367927,0.29104921,-0.29104921,0.00000000,-0.00000000,0.33692338,-0.33692338,2.10013013,-2.10013011,0.05899400,-0.05899400,0.73380758,-0.73380758
-2.67433717,2.82932989,-2.82932987,0.28804256,-0.28804256,0.00000000,-0.00000000,0.33437975,-0.33437975,2.05726506,-2.05726504,0.06031057,-0.06031057,0.72740031,-0.72740030
-2.66833417,2.78658354,-2.78658352,0.28473706,-0.28473706,0.00000000,-0.00000000,0.33170398,-0.33170398,2.01559720,-2.01559718,0.06158206,-0.06158206,0.72200768,-0.72200767
-2.66233117,2.74505009,-2.74505007,0.28114882,-0.28114882,0.00000000,-0.00000000,0.32886468,-0.32886467,1.97497865,-1.97497863,0.06276512,-0.06276512,0.71733219,-0.71733218
-2.65632816,2.70432748,-2.70432747,0.27729555,-0.27729554,0.00000000,-0.00000000,0.32582911,-0.32582911,1.93525774,-1.93525773,0.06381896,-0.06381896,0.71306714,-0.71306714
-2.65032516,2.66401645,-2.66401643,0.27319715,-0.27319715,0.00000000,-0.00000000,0.32256476,-0.32256476,1.89628693,-1.89628691,0.06470641,-0.06470641,0.70890484,-0.70890483
-2.64432216,2.62373489,-2.62373487,0.26887621,-0.26887621,0.00000000,-0.00000000,0.31904090,-0.31904090,1.85792995,-1.85792994,0.06539483,-0.06539483,0.70454482,-0.70454481
-2.63831916,2.58313133,-2.58313132,0.26435839,-0.26435839,0.00000000,-0.00000000,0.31523015,-0.31523015,1.82006825,-1.82006823,0.06585698,-0.06585698,0.69970205,-0.69970205
-2.63231616,2.54189721,-2.54189719,0.25967264,-0.25967263,0.00000000,-0.00000000,0.31111003,-0.31111003,1.78260616,-1.78260614,0.06607166,-0.06607166,0.69411468,-0.69411467
-2.62631316,2.49977747,-2.49977745,0.25485124,-0.25485124,0.00000000,-0.00000000,0.30666440,-0.30666440,1.74547495,-1.74547494,0.06602423,-0.06602423,0.68755127,-0.68755126
-2.62031016,2.45657936,-2.45657934,0.24992973,-0.24992973,0.00000000,-0.00000000,0.30188476,-0.30188476,1.70863559,-1.70863558,0.06570691,-0.06570691,0.67981722,-0.67981721
-2.61430715,2.41217915,-2.41217913,0.24494653,-0.24494653,0.00000000,-0.00000000,0.29677138,-0.29677137,1.67208014,-1.67208013,0.06511888,-0.06511888,0.67076028,-0.67076027
-2.60830415,2.36652660,-2.36652658,0.23994247,-0.23994247,0.00000000,-0.00000000,0.29133413,-0.29133413,1.63583196,-1.63583194,0.06426625,-0.06426625,0.66027478,-0.66027477
-2.60230115,2.31964718,-2.31964716,0.23496019,-0.23496019,0.00000000,-0.00000000,0.28559321,-0.28559321,1.59994468,-1.59994466,0.06316177,-0.06316177,0.64830470,-0.64830469
-2.59629815,2.27164192,-2.27164190,0.23004337,-0.23004337,0.00000000,-0.00000000,0.27957936,-0.27957936,1.56450025,-1.56450024,0.06182441,-0.06182441,0.63484515,-0.63484514
-2.59029515,2.22268508,-2.22268506,0.22523594,-0.22523594,0.00000000,-0.00000000,0.27333395,-0.27333395,1.52960604,-1.52960603,0.06027872,-0.06027872,0.61994251,-0.61994250
-2.58429215,2.17301968,-2.17301966,0.22058123,-0.22058123,0.00000000,-0.00000000,0.26690862,-0.26690862,1.49539130,-1.49539128,0.05855414,-0.05855414,0.60369290,-0.60369289
-2.57828914,2.12295109,-2.12295107,0.21612117,-0.21612117,0.00000000,-0.00000000,0.26036459,-0.26036458,1.46200311,-1.46200310,0.05668405,-0.05668405,0.58623921,-0.58623920
-2.57228614,2.07283886,-2.07283884,0.21189550,-0.21189550,0.00000000,-0.00000000,0.25377168,-0.25377168,1.42960205,-1.42960204,0.05470490,-0.05470490,0.56776676,-0.56776675
-2.56628314,2.02308717,-2.02308715,0.20794109,-0.20794108,0.00000000,-0.00000000,0.24720701,-0.24720700,1.39835772,-1.39835771,0.05265513,-0.05265513,0.54849756,-0.54849755
-2.56028014,1.97413414,-1.97413412,0.20429134,-0.20429134,0.00000000,-0.00000000,0.24075337,-0.24075337,1.36844425,-1.36844424,0.05057414,-0.05057414,0.52868361,-0.52868360
-2.55427714,1.92644033,-1.92644031,0.20097577,-0.20097577,0.00000000,-0.00000000,0.23449748,-0.23449747,1.34003599,-1.34003598,0.04850128,-0.04850127,0.50859926,-0.50859925
-2.54827414,1.88047686,-1.88047684,0.19801968,-0.19801968,0.00000000,-0.00000000,0.22852798,-0.22852798,1.31330347,-1.31330346,0.04647477,-0.04647476,0.48853304,-0.48853303
-2.54227114,1.83671343,-1.83671342,0.19544399,-0.19544399,0.00000000,-0.00000000,0.22293342,-0.22293342,1.28840961,-1.28840961,0.04453083,-0.04453083,0.46877919,-0.46877918
-2.53626813,1.79560671,-1.79560669,0.19326514,-0.19326514,0.00000000,-0.00000000,0.21780021,-0.21780021,1.26550642,-1.26550641,0.04270278,-0.04270278,0.44962922,-0.44962922
-2.53026513,1.75758926,-1.75758924,0.19149523,-0.19149523,0.00000000,-0.00000000,0.21321061,-0.21321061,1.24473198,-1.24473198,0.04102034,-0.04102034,0.43136386,-0.43136385
-2.52426213,1.72305954,-1.72305953,0.19014212,-0.19014212,0.00000000,-0.00000000,0.20924094,-0.20924094,1.22620801,-1.22620801,0.03950897,-0.03950897,0.41424552,-0.41424551
-2.51825913,1.69237306,-1.69237305,0.18920968,-0.18920968,0.00000000,-0.00000000,0.20595996,-0.20595996,1.21003771,-1.21003770,0.03818944,-0.03818944,0.39851171,-0.39851170
-2.51225613,1.66583497,-1.66583496,0.18869809,-0.18869809,0.00000000,-0.00000000,0.20342754,-0.20342754,1.19630410,-1.19630410,0.03707752,-0.03707752,0.38436956,-0.38436955
-2.50625313,1.64369432,-1.64369432,0.18860414,-0.18860413,0.00000000,-0.00000000,0.20169362,-0.20169362,1.18506880,-1.18506880,0.03618378,-0.03618378,0.37199148,-0.37199147
-2.50025013,1.62613995,-1.62613995,0.18892155,-0.18892155,0.00000000,-0.00000000,0.20079757,-0.20079757,1.17637112,-1.17637112,0.03551364,-0.03551364,0.36151223,-0.36151223
-2.49424712,1.61329817,-1.61329816,0.18964133,-0.18964133,0.00000000,-0.00000000,0.20076785,-0.20076785,1.17022761,-1.17022761,0.03506743,-0.03506743,0.35302734,-0.35302734
-2.48824412,1.60523211,-1.60523211,0.19075199,-0.19075199,0.00000000,-0.00000000,0.20162198,-0.20162198,1.16663196,-1.16663196,0.03484072,-0.03484072,0.34659280,-0.34659280
-2.48224112,1.60194273,-1.60194273,0.19223990,-0.19223990,0.00000000,-0.00000000,0.20336691,-0.20336691,1.16555529,-1.16555529,0.03482465,-0.03482465,0.34222606,-0.34222606
-2.47623812,1.60337125,-1.60337125,0.19408946,-0.19408946,0.00000000,-0.00000000,0.20599950,-0.20599950,1.16694672,-1.16694672,0.03500641,-0.03500641,0.33990807,-0.33990807
-2.47023512,1.60940287,-1.60940287,0.19628330,-0.19628330,0.00000000,-0.00000000,0.20950732,-0.20950732,1.17073443,-1.17073443,0.03536979,-0.03536979,0.33958624,-0.33958624
-2.46423212,1.61987149,-1.61987149,0.19880247,-0.19880247,0.00000000,-0.00000000,0.21386948,-0.21386948,1.17682687,-1.17682687,0.03589580,-0.03589580,0.34117814,-0.34117814
-2.45822911,1.63456525,-1.63456526,0.20162648,-0.20162648,0.00000000,-0.00000000,0.21905752,-0.21905752,1.18511437,-1.18511437,0.03656323,-0.03656323,0.34457565,-0.34457565
-2.45222611,1.65323256,-1.65323257,0.20473347,-0.20473347,0.00000000,-0.00000000,0.22503638,-0.22503638,1.19547098,-1.19547099,0.03734939,-0.03734939,0.34964937,-0.34964937
-2.44622311,1.67558834,-1.67558834,0.20810017,-0.20810017,0.00000000,-0.00000000,0.23176514,-0.23176514,1.20775651,-1.20775651,0.03823063,-0.03823063,0.35625312,-0.35625312
-2.44022011,1.70132028,-1.70132029,0.21170200,-0.21170200,0.00000000,-0.00000000,0.23919775,-0.23919775,1.22181866,-1.22181867,0.03918303,-0.03918303,0.36422827,-0.36422828
-2.43421711,1.73009493,-1.73009494,0.21551305,-0.21551305,0.00000000,-0.00000000,0.24728360,-0.24728360,1.23749540,-1.23749540,0.04018289,-0.04018289,0.37340783,-0.37340783
-2.42821411,1.76156334,-1.76156335,0.21950604,-0.21950604,0.00000000,-0.00000000,0.25596785,-0.25596785,1.25461719,-1.25461720,0.04120729,-0.04120729,0.38362006,-0.38362006
-2.42221111,1.79536625,-1.79536626,0.22365240,-0.22365241,0.00000000,-0.00000000,0.26519167,-0.26519168,1.27300937,-1.27300938,0.04223449,-0.04223449,0.39469171,-0.39469171
-2.41620810,1.83113869,-1.83113870,0.22792221,-0.22792221,0.00000000,-0.00000000,0.27489234,-0.27489234,1.29249437,-1.29249437,0.04324430,-0.04324430,0.40645066,-0.40645066
-2.41020510,1.86851405,-1.86851406,0.23228424,-0.23228425,0.00000000,-0.00000000,0.28500320,-0.28500320,1.31289386,-1.31289386,0.04421839,-0.04421839,0.41872806,-0.41872807
-2.40420210,1.90712756,-1.90712757,0.23670604,-0.23670604,0.00000000,-0.00000000,0.29545363,-0.29545363,1.33403081,-1.33403082,0.04514050,-0.04514050,0.43136006,-0.43136007
-2.39819910,1.94661933,-1.94661934,0.24115399,-0.24115399,0.00000000,-0.00000000,0.30616902,-0.30616902,1.35573138,-1.35573138,0.04599659,-0.04599659,0.44418903,-0.44418903
-2.39219610,1.98663704,-1.98663705,0.24559355,-0.24559355,0.00000000,-0.00000000,0.31707082,-0.31707083,1.37782665,-1.37782666,0.04677491,-0.04677491,0.45706446,-0.45706446
-2.38619310,2.02683833,-2.02683834,0.24998944,-0.24998944,0.00000000,-0.00000000,0.32807675,-0.32807675,1.40015427,-1.40015427,0.04746602,-0.04746602,0.46984368,-0.46984368
-2.38019010,2.06689307,-2.06689307,0.25430600,-0.25430600,0.00000000,-0.00000000,0.33910120,-0.33910120,1.42255984,-1.42255985,0.04806276,-0.04806276,0.48239229,-0.48239230
-2.37418709,2.10648551,-2.10648552,0.25850759,-0.25850759,0.00000000,-0.00000000,0.35005592,-0.35005592,1.44489823,-1.44489824,0.04856014,-0.04856014,0.49458461,-0.49458461
-2.36818409,2.14531647,-2.14531648,0.26255910,-0.26255910,0.00000000,-0.00000000,0.36085090,-0.36085090,1.46703464,-1.46703465,0.04895525,-0.04895525,0.50630396,-0.50630397
-2.36218109,2.18310546,-2.18310547,0.26642654,-0.26642654,0.00000000,-0.00000000,0.37139564,-0.37139564,1.48884542,-1.48884543,0.04924703,-0.04924703,0.51744315,-0.51744315
-2.35617809,2.21959273,-2.21959274,0.27007765,-0.27007765,0.00000000,-0.00000000,0.38160053,-0.38160053,1.51021868,-1.51021868,0.04943614,-0.04943614,0.52790481,-0.52790482
-2.35017509,2.25454131,-2.25454132,0.27348261,-0.27348261,0.00000000,-0.00000000,0.39137859,-0.39137859,1.53105449,-1.53105449,0.04952473,-0.04952473,0.53760197,-0.53760197
-2.34417209,2.28773871,-2.28773871,0.27661474,-0.27661473,0.00000000,-0.00000000,0.40064731,-0.40064731,1.55126477,-1.55126477,0.04951620,-0.04951620,0.54645855,-0.54645855
-2.33816908,2.31899833,-2.31899834,0.27945112,-0.27945112,0.00000000,-0.00000000,0.40933055,-0.40933055,1.57077271,-1.57077272,0.04941503,-0.04941503,0.55440997,-0.55440997
-2.33216608,2.34816049,-2.34816049,0.28197326,-0.28197326,0.00000000,-0.00000000,0.41736050,-0.41736050,1.58951175,-1.58951175,0.04922647,-0.04922647,0.56140369,-0.56140369
-2.32616308,2.37509273,-2.37509273,0.28416754,-0.28416754,0.00000000,-0.00000000,0.42467955,-0.42467955,1.60742405,-1.60742406,0.04895643,-0.04895643,0.56739981,-0.56739981
-2.32016008,2.39968961,-2.39968961,0.28602559,-0.28602559,0.00000000,-0.00000000,0.43124193,-0.43124193,1.62445862,-1.62445862,0.04861118,-0.04861118,0.57237145,-0.57237145
-2.31415708,2.42187179,-2.42187179,0.28754449,-0.28754449,0.00000000,-0.00000000,0.43701512,-0.43701513,1.64056899,-1.64056899,0.04819722,-0.04819722,0.57630514,-0.57630514
-2.30815408,2.44158446,-2.44158446,0.28872677,-0.28872677,0.00000000,-0.00000000,0.44198092,-0.44198092,1.65571068,-1.65571068,0.04772108,-0.04772108,0.57920097,-0.57920097
-2.30215108,2.45879519,-2.45879519,0.28958015,-0.28958015,0.00000000,-0.00000000,0.44613606,-0.44613606,1.66983861,-1.66983861,0.04718922,-0.04718922,0.58107262,-0.58107261
-2.29614807,2.47349139,-2.47349139,0.29011721,-0.29011720,0.00000000,-0.00000000,0.44949240,-0.44949240,1.68290453,-1.68290453,0.04660789,-0.04660789,0.58194713,-0.58194713
-2.29014507,2.48567750,-2.48567750,0.29035467,-0.29035467,0.00000000,-0.00000000,0.45207661,-0.45207661,1.69485480,-1.69485480,0.04598306,-0.04598306,0.58186456,-0.58186456
-2.28414207,2.49537213,-2.49537213,0.29031269,-0.29031269,0.00000000,-0.00000000,0.45392939,-0.45392939,1.70562871,-1.70562871,0.04532039,-0.04532039,0.58087734,-0.58087733
-2.27813907,2.50260536,-2.50260536,0.29001392,-0.29001391,0.00000000,-0.00000000,0.45510418,-0.45510418,1.71515748,-1.71515748,0.04462517,-0.04462517,0.57904944,-0.57904944
-2.27213607,2.50741646,-2.50741646,0.28948242,-0.28948242,0.00000000,-0.00000000,0.45566547,-0.45566547,1.72336415,-1.72336415,0.04390241,-0.04390241,0.57645542,-0.57645542
-2.26613307,2.50985212,-2.50985212,0.28874269,-0.28874269,0.00000000,-0.00000000,0.45568672,-0.45568672,1.73016450,-1.73016451,0.04315680,-0.04315680,0.57317917,-0.57317917
