energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.29264632,3.88143225,0.13487109,0.00000000,0.03626950,0.48591825,0.03706953,2.04261690,1.85126172,1.52435235
-3.28664332,3.90325152,0.13434747,0.00000000,0.03642539,0.49559642,0.03899066,2.04945685,1.83606223,1.53219653
-3.28064032,3.92619786,0.13525211,0.00000000,0.03689790,0.50692690,0.04119512,2.05440232,1.81675817,1.53775211
-3.27463732,3.95222291,0.13767118,0.00000000,0.03768992,0.52020352,0.04369460,2.05839227,1.79443714,1.54175761
-3.26863432,3.98316259,0.14166351,0.00000000,0.03879669,0.53568351,0.04649538,2.06234290,1.77021785,1.54495148
-3.26263132,4.02065790,0.14725888,0.00000000,0.04020599,0.55357484,0.04959773,2.06710841,1.74520882,1.54803928
-3.25662831,4.06608022,0.15445688,0.00000000,0.04189857,0.57402423,0.05299547,2.07344369,1.72046750,1.55166214
-3.25062531,4.12046455,0.16322604,0.00000000,0.04384866,0.59710660,0.05667559,2.08197065,1.69696171,1.55636793
-3.24462231,4.18445417,0.17350356,0.00000000,0.04602462,0.62281656,0.06061805,2.09315012,1.67553522,1.56258675
-3.23861931,4.25825981,0.18519567,0.00000000,0.04838971,0.65106238,0.06479571,2.10726051,1.65687887,1.57061185
-3.23261631,4.34163584,0.19817858,0.00000000,0.05090293,0.68166314,0.06917446,2.12438460,1.64150882,1.58058700
-3.22661331,4.43387529,0.21230039,0.00000000,0.05351995,0.71434925,0.07371347,2.14440510,1.62975265,1.59250098
-3.22061031,4.53382480,0.22738367,0.00000000,0.05619404,0.74876689,0.07836571,2.16700955,1.62174423,1.60618959
-3.21460730,4.63991953,0.24322912,0.00000000,0.05887709,0.78448613,0.08307861,2.19170431,1.61742725,1.62134504
-3.20860430,4.75023746,0.25962011,0.00000000,0.06152064,0.82101303,0.08779488,2.21783739,1.61656760,1.63753243
-3.20260130,4.86257121,0.27632807,0.00000000,0.06407691,0.85780517,0.09245357,2.24462897,1.61877358,1.65421259
-3.19659830,4.97451489,0.29311874,0.00000000,0.06649983,0.89429034,0.09699127,2.27120865,1.62352331,1.67077022
-3.19059530,5.08356277,0.30975913,0.00000000,0.06874601,0.92988771,0.10134339,2.29665757,1.63019782,1.68654601
-3.18459230,5.18721567,0.32602487,0.00000000,0.07077576,0.96403068,0.10544563,2.32005373,1.63811828,1.70087139
-3.17858929,5.28309070,0.34170788,0.00000000,0.07255395,0.99619045,0.10923550,2.34051846,1.64658562,1.71310419
-3.17258629,5.36902972,0.35662391,0.00000000,0.07405090,1.02589942,0.11265380,2.35726204,1.65492074,1.72266359
-3.16658329,5.44320172,0.37061983,0.00000000,0.07524310,1.05277323,0.11564624,2.36962629,1.66250318,1.72906277
-3.16058029,5.50419442,0.38358008,0.00000000,0.07611389,1.07653041,0.11816484,2.37712238,1.66880667,1.73193775
-3.15457729,5.55109108,0.39543222,0.00000000,0.07665396,1.09700871,0.12016931,2.37946200,1.67342977,1.73107097
-3.14857429,5.58352872,0.40615106,0.00000000,0.07686178,1.11417720,0.12162829,2.37658052,1.67612014,1.72640874
-3.14257129,5.60173493,0.41576127,0.00000000,0.07674383,1.12814338,0.12252032,2.36865102,1.67679134,1.71807149
-3.13656828,5.60654130,0.42433816,0.00000000,0.07631466,1.13915485,0.12283464,2.35608855,1.67553149,1.70635653
-3.13056528,5.59937254,0.43200653,0.00000000,0.07559682,1.14759526,0.12257164,2.33954424,1.67260316,1.69173310
-3.12456228,5.58221145,0.43893756,0.00000000,0.07462056,1.15397452,0.12174309,2.31988956,1.66843479,1.67482995
-3.11855928,5.55754075,0.44534374,0.00000000,0.07342338,1.15891351,0.12037199,2.29819132,1.66360392,1.65641605
-3.11255628,5.52826431,0.45147202,0.00000000,0.07204936,1.16312392,0.11849214,2.27567834,1.65881310,1.63737526
-3.10655328,5.49761061,0.45759536,0.00000000,0.07054835,1.16738379,0.11614737,2.25370123,1.65485963,1.61867617
-3.10055028,5.46902251,0.46400302,0.00000000,0.06897498,1.17250983,0.11339048,2.23368698,1.65260065,1.60133842
-3.09454727,5.44603777,0.47098987,0.00000000,0.06738745,1.17932764,0.11028195,2.21709003,1.65291514,1.58639708
-3.08854427,5.43216517,0.47884527,0.00000000,0.06584629,1.18864098,0.10688838,2.20534206,1.65666465,1.57486663
-3.08254127,5.43076115,0.48784176,0.00000000,0.06441295,1.20120127,0.10328077,2.19980225,1.66465458,1.56770609
-3.07653827,5.44491196,0.49822423,0.00000000,0.06314826,1.21767873,0.09953270,2.20171012,1.67759773,1.56578687
-3.07053527,5.47732558,0.51019981,0.00000000,0.06211093,1.23863609,0.09571839,2.21214264,1.69608173,1.56986462
-3.06453227,5.53023767,0.52392889,0.00000000,0.06135593,1.26450605,0.09191085,2.23197712,1.72054170,1.58055614
-3.05852926,5.60533450,0.53951770,0.00000000,0.06093297,1.29557314,0.08818000,2.26186114,1.75123923,1.59832225
-3.05252626,5.70369550,0.55701263,0.00000000,0.06088496,1.33196069,0.08459091,2.30219050,1.78824835,1.62345709
-3.04652326,5.82575672,0.57639643,0.00000000,0.06124660,1.37362337,0.08120225,2.35309552,1.83144902,1.65608406
-3.04052026,5.97129578,0.59758657,0.00000000,0.06204310,1.42034513,0.07806491,2.41443601,1.88052792,1.69615817
-3.03451726,6.13943804,0.62043547,0.00000000,0.06328910,1.47174285,0.07522086,2.48580458,1.93498640,1.74347442
-3.02851426,6.32868253,0.64473287,0.00000000,0.06498773,1.52727504,0.07270231,2.56653787,1.99415482,1.79768138
-3.02251126,6.53694591,0.67020998,0.00000000,0.06713005,1.58625528,0.07053109,2.65573476,2.05721239,1.85829901
-3.01650825,6.76162183,0.69654532,0.00000000,0.06969467,1.64786973,0.06871841,2.75228067,2.12321139,1.92473956
-3.01050525,6.99965271,0.72337195,0.00000000,0.07264776,1.71119788,0.06726486,2.85487662,2.19110457,1.99633024
-3.00450225,7.24761094,0.75028598,0.00000000,0.07594341,1.77523589,0.06616073,2.96207204,2.25977434,2.07233647
-2.99849925,7.50178605,0.77685584,0.00000000,0.07952430,1.83892154,0.06538658,3.07229971,2.32806271,2.15198426
-2.99249625,7.75827488,0.80263226,0.00000000,0.08332277,1.90116004,0.06491406,3.18391203,2.39480056,2.23448080
-2.98649325,8.01307178,0.82715857,0.00000000,0.08726226,1.96084995,0.06470701,3.29521710,2.45883537,2.31903222
-2.98049025,8.26215621,0.84998110,0.00000000,0.09125904,2.01690859,0.06472268,3.40451389,2.51905668,2.40485769
-2.97448724,8.50157565,0.87065939,0.00000000,0.09522424,2.06829618,0.06491313,3.51012553,2.57441832,2.49119963
-2.96848424,8.72752205,0.88877608,0.00000000,0.09906614,2.11403842,0.06522676,3.61043009,2.62395745,2.57732956
-2.96248124,8.93640046,0.90394618,0.00000000,0.10269256,2.15324690,0.06560986,3.70388835,2.66680988,2.66255008
-2.95647824,9.12488913,0.91582567,0.00000000,0.10601347,2.18513727,0.06600830,3.78906820,2.70222179,2.74619300
-2.95047524,9.28999058,0.92411915,0.00000000,0.10894345,2.20904470,0.06636901,3.86466558,2.72955809,2.82761460
-2.94447224,9.42907343,0.92858643,0.00000000,0.11140418,2.22443665,0.06664161,3.92952177,2.74830752,2.90618870
-2.93846923,9.53990539,0.92904806,0.00000000,0.11332671,2.23092276,0.06677974,3.98263720,2.75808511,2.98129866
-2.93246623,9.62067757,0.92538940,0.00000000,0.11465343,2.22826175,0.06674237,4.02318182,2.75863210,3.05232936
-2.92646323,9.67002078,0.91756350,0.00000000,0.11533978,2.21636551,0.06649487,4.05050236,2.74981398,3.11866034
-2.92046023,9.68701439,0.90559240,0.00000000,0.11535548,2.19530005,0.06600987,4.06412647,2.73161694,3.17966114
-2.91445723,9.67118844,0.88956694,0.00000000,0.11468528,2.16528364,0.06526789,4.06376428,2.70414308,3.23468976
-2.90845423,9.62251967,0.86964508,0.00000000,0.11332930,2.12668204,0.06425769,4.04930745,2.66760458,3.28309502
-2.90245123,9.54142193,0.84604866,0.00000000,0.11130283,2.08000100,0.06297642,4.02082596,2.62231716,3.32422328
-2.89644822,9.42873175,0.81905864,0.00000000,0.10863556,2.02587603,0.06142939,3.97856301,2.56869293,3.35742957
-2.89044522,9.28568936,0.78900903,0.00000000,0.10537053,1.96505985,0.05962974,3.92292809,2.50723264,3.38209323
-2.88444222,9.11391549,0.75627956,0.00000000,0.10156251,1.89840750,0.05759773,3.85448845,2.43851741,3.39763722
-2.87843922,8.91538447,0.72128721,0.00000000,0.09727614,1.82685964,0.05535998,3.77395919,2.36320007,3.40355059
-2.87243622,8.69239354,0.68447701,0.00000000,0.09258379,1.75142424,0.05294836,3.68219196,2.28199586,3.39941282
-2.86643322,8.44752884,0.64631219,0.00000000,0.08756334,1.67315702,0.05039894,3.58016241,2.19567271,3.38491876
-2.86043022,8.18362790,0.60726404,0.00000000,0.08229573,1.59314127,0.04775071,3.46895647,2.10504106,3.35990266
-2.85442721,7.90373913,0.56780182,0.00000000,0.07686276,1.51246733,0.04504430,3.34975556,2.01094315,3.32435987
-2.84842421,7.61107815,0.52838295,0.00000000,0.07134483,1.43221226,0.04232078,3.22382057,1.91424212,3.27846455
-2.84242121,7.30898166,0.48944380,0.00000000,0.06581894,1.35342028,0.03962038,3.09247504,1.81581075,3.22258228
-2.83641821,7.00085889,0.45139143,0.00000000,0.06035698,1.27708437,0.03698139,2.95708727,1.71652025,3.15727624
-2.83041521,6.69014162,0.41459631,0.00000000,0.05502431,1.20412952,0.03443915,2.81905186,1.61722919,3.08330640
-2.82441221,6.38023334,0.37938652,0.00000000,0.04987858,1.13539805,0.03202521,2.67977067,1.51877279,3.00162131
-2.81840920,6.07445871,0.34604327,0.00000000,0.04496907,1.07163746,0.02976661,2.54063366,1.42195287,2.91334250
-2.81240620,5.77601457,0.31479801,0.00000000,0.04033624,1.01349099,0.02768541,2.40299994,1.32752872,2.81974206
-2.80640320,5.48792385,0.28583106,0.00000000,0.03601166,0.96149125,0.02579842,2.26817948,1.23620911,2.72221436
-2.80040020,5.21299390,0.25927187,0.00000000,0.03201826,0.91605709,0.02411702,2.13741597,1.14864564,2.62224322
-2.79439720,4.95378082,0.23520058,0.00000000,0.02837081,0.87749374,0.02264732,2.01187152,1.06542768,2.52136598
-2.78839420,4.71256118,0.21365098,0.00000000,0.02507663,0.84599623,0.02139035,1.89261344,0.98707902,2.42113645
-2.78239120,4.49131242,0.19461461,0.00000000,0.02213649,0.82165604,0.02034255,1.78060387,0.91405628,2.32308840
-2.77638819,4.29170281,0.17804569,0.00000000,0.01954559,0.80447066,0.01949627,1.67669248,0.84674903,2.22870138
-2.77038519,4.11509154,0.16386688,0.00000000,0.01729465,0.79435574,0.01884043,1.58161259,0.78548166,2.13937049
-2.76438219,3.96253881,0.15197535,0.00000000,0.01537098,0.79115940,0.01836132,1.49598068,0.73051672,2.05638115
-2.75837919,3.83482539,0.14224917,0.00000000,0.01375958,0.79467804,0.01804336,1.42029938,0.68205942,1.98089004
-2.75237619,3.73248029,0.13455358,0.00000000,0.01244410,0.80467306,0.01786991,1.35496341,0.64026316,1.91391230
-2.74637319,3.65581479,0.12874703,0.00000000,0.01140783,0.82088759,0.01782411,1.30026814,0.60523547,1.85631511
-2.74037019,3.60496041,0.12468671,0.00000000,0.01063446,0.84306252,0.01788965,1.25641995,0.57704403,1.80881707
-2.73436718,3.57990799,0.12223339,0.00000000,0.01010878,0.87095076,0.01805145,1.22354753,0.55572237,1.77199240
-2.72836418,3.58054490,0.12125554,0.00000000,0.00981719,0.90432917,0.01829628,1.20171322,0.54127464,1.74627876
-2.72236118,3.60668723,0.12163234,0.00000000,0.00974811,0.94300705,0.01861325,1.19092337,0.53367917,1.73198721
-2.71635818,3.65810407,0.12325581,0.00000000,0.00989218,0.98683073,0.01899414,1.19113668,0.53289051,1.72931259
-2.71035518,3.73453131,0.12603183,0.00000000,0.01024232,1.03568368,0.01943362,1.20226976,0.53883951,1.73834303
-2.70435218,3.83567315,0.12988009,0.00000000,0.01079369,1.08948183,0.01992929,1.22419918,0.55143156,1.75906700
-2.69834917,3.96119004,0.13473306,0.00000000,0.01154341,1.14816410,0.02048151,1.25675954,0.57054279,1.79137703
-2.69234617,4.11067306,0.14053408,0.00000000,0.01249026,1.21167836,0.02109317,1.29973756,0.59601454,1.83506928
-2.68634317,4.28360550,0.14723461,0.00000000,0.01363419,1.27996340,0.02176923,1.35286215,0.62764626,1.88983882
-2.68034017,4.47931354,0.15479094,0.00000000,0.01497580,1.35292774,0.02251618,1.41579121,0.66518745,1.95527094
-2.67433717,4.69690901,0.16316047,0.00000000,0.01651568,1.43042634,0.02334136,1.48809585,0.70832891,2.03082904
-2.66833417,4.93522790,0.17229777,0.00000000,0.01825376,1.51223658,0.02425226,1.56924318,0.75669432,2.11584054
-2.66233117,5.19276897,0.18215073,0.00000000,0.02018861,1.59803502,0.02525576,1.65857908,0.80983247,2.20948211
-2.65632816,5.46763733,0.19265698,0.00000000,0.02231674,1.68737639,0.02635732,1.75531228,0.86721110,2.31076600
-2.65032516,5.75749786,0.20374078,0.00000000,0.02463200,1.77967645,0.02756035,1.85850145,0.92821294,2.41852949
-2.64432216,6.05954301,0.21531067,0.00000000,0.02712493,1.87420001,0.02886550,1.96704665,0.99213457,2.53142899
-2.63831916,6.37047921,0.22725793,0.00000000,0.02978234,1.97005558,0.03027020,2.07968647,1.05818850,2.64794068
-2.63231616,6.68653500,0.23945616,0.00000000,0.03258691,2.06619722,0.03176830,2.19500201,1.12550903,2.76636887
-2.62631316,7.00349320,0.25176182,0.00000000,0.03551701,2.16143446,0.03334988,2.31142829,1.19316186,2.88486289
-2.62031016,7.31674788,0.26401604,0.00000000,0.03854664,2.25445031,0.03500126,2.42727362,1.26015742,3.00144310
-2.61430715,7.62138556,0.27604738,0.00000000,0.04164562,2.34382699,0.03670527,2.54074660,1.32546784,3.11403557
-2.60830415,7.91228881,0.28767570,0.00000000,0.04477991,2.42807884,0.03844161,2.64999042,1.38804699,3.22051487
-2.60230115,8.18425874,0.29871682,0.00000000,0.04791216,2.50569096,0.04018749,2.75312329,1.44685301,3.31875345
-2.59629815,8.43215197,0.30898779,0.00000000,0.05100246,2.57516240,0.04191842,2.84828370,1.50087253,3.40667603
-2.59029515,8.65102635,0.31831264,0.00000000,0.05400919,2.63505173,0.04360903,2.93367877,1.54914572,3.48231657
-2.58429215,8.83628925,0.32652819,0.00000000,0.05689008,2.68402329,0.04523410,3.00763365,1.59079120,3.54387552
-2.57828914,8.98384177,0.33348971,0.00000000,0.05960334,2.72089187,0.04676953,3.06864000,1.62502971,3.58977472
-2.57228614,9.09021210,0.33907613,0.00000000,0.06210880,2.74466376,0.04819331,3.11540115,1.65120567,3.61870739
-2.56628314,9.15267191,0.34319447,0.00000000,0.06436913,2.75457239,0.04948638,3.14687220,1.66880562,3.62968078
-2.56028014,9.16932999,0.34578338,0.00000000,0.06635097,2.75010676,0.05063345,3.16229289,1.67747280,3.62204953
-2.55427714,9.13919877,0.34681539,0.00000000,0.06802591,2.73103139,0.05162353,3.16121185,1.67701715,3.59553796
-2.54827414,9.06223030,0.34629796,0.00000000,0.06937144,2.69739698,0.05245031,3.14350106,1.66742038,3.55025026
-2.54227114,8.93931997,0.34427304,0.00000000,0.07037157,2.64954115,0.05311228,3.10935963,1.64883574,3.48666804
-2.53626813,8.77227763,0.34081527,0.00000000,0.07101727,2.58807933,0.05361261,3.05930692,1.62158259,3.40563526
-2.53026513,8.56376744,0.33602891,0.00000000,0.07130670,2.51388640,0.05395880,2.99416504,1.58613592,3.30833121
-2.52426213,8.31721920,0.33004355,0.00000000,0.07124509,2.42806979,0.05416206,2.91503158,1.54311121,3.19623288
-2.51825913,8.03671515,0.32300881,0.00000000,0.07084439,2.33193537,0.05423654,2.82324379,1.49324533,3.07106820
-2.51225613,7.72685756,0.31508842,0.00000000,0.07012269,2.22694773,0.05419835,2.72033572,1.43737422,2.93476237
-2.50625313,7.39262278,0.30645380,0.00000000,0.06910341,2.11468660,0.05406457,2.60799023,1.37640817,2.78937960
-2.50025013,7.03920839,0.29727757,0.00000000,0.06781426,1.99680115,0.05385218,2.48798788,1.31130585,2.63706260
-2.49424712,6.67187969,0.28772725,0.00000000,0.06628619,1.87496425,0.05357697,2.36215485,1.24304794,2.47997248
-2.48824412,6.29582208,0.27795951,0.00000000,0.06455215,1.75082822,0.05325263,2.23231200,1.17261138,2.32023111
-2.48224112,5.91600475,0.26811513,0.00000000,0.06264592,1.62598396,0.05288997,2.10022697,1.10094524,2.15986836
-2.47623812,5.53706086,0.25831499,0.00000000,0.06060098,1.50192459,0.05249625,1.96757122,1.02894896,2.00077573
-2.47023512,5.16318797,0.24865726,0.00000000,0.05844945,1.38001479,0.05207488,1.83588317,0.95745362,1.84466786
-2.46423212,4.79807147,0.23921575,0.00000000,0.05622121,1.26146660,0.05162524,1.70653874,0.88720678,1.69305287
-2.45822911,4.44483249,0.23003958,0.00000000,0.05394320,1.14732208,0.05114287,1.58072988,0.81886119,1.54721194
-2.45222611,4.10600049,0.22115411,0.00000000,0.05163893,1.03844292,0.05061980,1.45945126,0.75296760,1.40818816
-2.44622311,3.78350960,0.21256288,0.00000000,0.04932821,0.93550668,0.05004520,1.34349506,0.68997137,1.27678432
-2.44022011,3.47871665,0.20425057,0.00000000,0.04702705,0.83900937,0.04940614,1.23345331,0.63021300,1.15356882
-2.43421711,3.19243809,0.19618666,0.00000000,0.04474784,0.74927339,0.04868847,1.12972700,0.57393192,1.03888868
-2.42821411,2.92500221,0.18832955,0.00000000,0.04249962,0.66646014,0.04787788,1.03254080,0.52127318,0.93288833
-2.42221111,2.67631272,0.18063096,0.00000000,0.04028855,0.59058624,0.04696082,0.94196223,0.47229652,0.83553289
-2.41620810,2.44591975,0.17304021,0.00000000,0.03811839,0.52154222,0.04592550,0.85792396,0.42698702,0.74663443
-2.41020510,2.23309407,0.16550832,0.00000000,0.03599115,0.45911286,0.04476272,0.78024782,0.38526690,0.66587976
-2.40420210,2.03690087,0.15799163,0.00000000,0.03390761,0.40299795,0.04346655,0.70866939,0.34700772,0.59285852
-2.39819910,1.85626996,0.15045474,0.00000000,0.03186794,0.35283288,0.04203491,0.64286184,0.31204246,0.52709039
-2.39219610,1.69005946,0.14287275,0.00000000,0.02987218,0.30820802,0.04046978,0.58245823,0.28017705,0.46805040
-2.38619310,1.53711119,0.13523264,0.00000000,0.02792065,0.26868654,0.03877738,0.52707144,0.25120080,0.41519171
-2.38019010,1.39629638,0.12753390,0.00000000,0.02601423,0.23382013,0.03696798,0.47631106,0.22489563,0.36796525
-2.37418709,1.26655102,0.11978830,0.00000000,0.02415463,0.20316233,0.03505561,0.42979721,0.20104379,0.32583600
-2.36818409,1.14690102,0.11201899,0.00000000,0.02234438,0.17627943,0.03305752,0.38717091,0.17943399,0.28829585
-2.36218109,1.03647760,0.10425903,0.00000000,0.02058686,0.15275885,0.03099358,0.34810131,0.15986600,0.25487310
-2.35617809,0.93452406,0.09654938,0.00000000,0.01888618,0.13221518,0.02888553,0.31228990,0.14215375,0.22513887
-2.35017509,0.84039529,0.08893672,0.00000000,0.01724698,0.11429406,0.02675617,0.27947213,0.12612710,0.19871093
-2.34417209,0.75355138,0.08147099,0.00000000,0.01567421,0.09867424,0.02462859,0.24941695,0.11163250,0.17525517
-2.33816908,0.67354720,0.07420300,0.00000000,0.01417286,0.08506796,0.02252536,0.22192470,0.09853265,0.15448534
-2.33216608,0.60001935,0.06718217,0.00000000,0.01274768,0.07322020,0.02046788,0.19682381,0.08670561,0.13616156
-2.32616308,0.53267196,0.06045447,0.00000000,0.01140294,0.06290683,0.01847570,0.17396698,0.07604324,0.12008796
-2.32016008,0.47126260,0.05406071,0.00000000,0.01014222,0.05393231,0.01656609,0.15322701,0.06644954,0.10610984
-2.31415708,0.41558933,0.04803523,0.00000000,0.00896819,0.04612682,0.01475363,0.13449280,0.05783879,0.09411078
-2.30815408,0.36547950,0.04240496,0.00000000,0.00788251,0.03934332,0.01305000,0.11766574,0.05013376,0.08400981
-2.30215108,0.32078079,0.03718889,0.00000000,0.00688577,0.03345463,0.01146388,0.10265661,0.04326411,0.07575888
-2.29614807,0.28135470,0.03239800,0.00000000,0.00597742,0.02835061,0.01000098,0.08938326,0.03716495,0.06934061
-2.29014507,0.24707230,0.02803542,0.00000000,0.00515585,0.02393560,0.00866415,0.07776879,0.03177570,0.06476637
-2.28414207,0.21781212,0.02409701,0.00000000,0.00441845,0.02012618,0.00745362,0.06774052,0.02703926,0.06207453
-2.27813907,0.19345965,0.02057208,0.00000000,0.00376169,0.01684918,0.00636727,0.05922944,0.02290134,0.06132878
-2.27213607,0.17390792,0.01744435,0.00000000,0.00318131,0.01404009,0.00540100,0.05217007,0.01931017,0.06261630
-2.26613307,0.15905875,0.01469293,0.00000000,0.00267246,0.01164170,0.00454905,0.04650059,0.01621624,0.06604550
-2.26013007,0.14882390,0.01229342,0.00000000,0.00222982,0.00960307,0.00380438,0.04216313,0.01357236,0.07174324
-2.25412706,0.14312570,0.01021894,0.00000000,0.00184783,0.00787863,0.00315906,0.03910391,0.01133366,0.07985120
-2.24812406,0.14189667,0.00844114,0.00000000,0.00152078,0.00642759,0.00260458,0.03727334,0.00945775,0.09052123
-2.24212106,0.14507778,0.00693110,0.00000000,0.00124298,0.00521342,0.00213215,0.03662579,0.00790488,0.10390958
-2.23611806,0.15261511,0.00566010,0.00000000,0.00100889,0.00420342,0.00173300,0.03711896,0.00663805,0.12016997
-2.23011506,0.16445477,0.00460026,0.00000000,0.00081320,0.00336841,0.00139855,0.03871298,0.00562310,0.13944544
-2.22411206,0.18053621,0.00372511,0.00000000,0.00065090,0.00268249,0.00112062,0.04136902,0.00482878,0.16185917
-2.21810905,0.20078404,0.00300991,0.00000000,0.00051737,0.00212275,0.00089156,0.04504757,0.00422671,0.18750442
-2.21210605,0.22509868,0.00243195,0.00000000,0.00040838,0.00166908,0.00070433,0.04970647,0.00379132,0.21643389
-2.20610305,0.25334635,0.00197072,0.00000000,0.00032015,0.00130398,0.00055256,0.05529870,0.00349971,0.24864906
-2.20010005,0.28534894,0.00160788,0.00000000,0.00024931,0.00101229,0.00043057,0.06177016,0.00333146,0.28408969
-2.19409705,0.32087427,0.00132737,0.00000000,0.00019293,0.00078103,0.00033339,0.06905740,0.00326850,0.32262437
-2.18809405,0.35962761,0.00111524,0.00000000,0.00014848,0.00059918,0.00025670,0.07708576,0.00329483,0.36404249
-2.18209105,0.40124495,0.00095956,0.00000000,0.00011380,0.00045748,0.00019683,0.08576771,0.00339636,0.40804828
-2.17608804,0.44528879,0.00085033,0.00000000,0.00008711,0.00034828,0.00015072,0.09500179,0.00356070,0.45425752
-2.17008504,0.49124693,0.00077931,0.00000000,0.00006693,0.00026528,0.00011583,0.10467224,0.00377709,0.50219740
-2.16408204,0.53853483,0.00073990,0.00000000,0.00005210,0.00020346,0.00009018,0.11464926,0.00403625,0.55130999
-2.15807904,0.58650172,0.00072705,0.00000000,0.00004173,0.00015890,0.00007220,0.12479026,0.00433040,0.60095941
-2.15207604,0.63444073,0.00073719,0.00000000,0.00003518,0.00012863,0.00006079,0.13494181,0.00465337,0.65044303
-2.14607304,0.68160288,0.00076818,0.00000000,0.00003205,0.00011061,0.00005525,0.14494260,0.00500072,0.69900637
-2.14007004,0.72721474,0.00081934,0.00000000,0.00003217,0.00010359,0.00005527,0.15462706,0.00537006,0.74586158
-2.13406703,0.77049923,0.00089151,0.00000000,0.00003562,0.00010711,0.00006095,0.16382980,0.00576139,0.79020887
-2.12806403,0.81069895,0.00098720,0.00000000,0.00004270,0.00012147,0.00007276,0.17239057,0.00617767,0.83126017
-2.12206103,0.84710115,0.00111075,0.00000000,0.00005399,0.00014776,0.00009164,0.18015956,0.00662535,0.86826430
-2.11605803,0.87906345,0.00126856,0.00000000,0.00007035,0.00018789,0.00011898,0.18700301,0.00711517,0.90053252
-2.11005503,0.90603926,0.00146942,0.00000000,0.00009296,0.00024465,0.00015672,0.19280870,0.00766293,0.92746345
-2.10405203,0.92760180,0.00172484,0.00000000,0.00012338,0.00032186,0.00020738,0.19749120,0.00829047,0.94856637
-2.09804902,0.94346576,0.00204944,0.00000000,0.00016358,0.00042442,0.00027417,0.20099666,0.00902662,0.96348168
-2.09204602,0.95350554,0.00246139,0.00000000,0.00021603,0.00055852,0.00036106,0.20330692,0.00990831,0.97199780
-2.08604302,0.95776938,0.00298287,0.00000000,0.00028373,0.00073176,0.00047292,0.20444274,0.01098164,0.97406360
-2.08004002,0.95648864,0.00364047,0.00000000,0.00037031,0.00095331,0.00061555,0.20446604,0.01230290,0.96979576
-2.07403702,0.95008179,0.00446568,0.00000000,0.00048008,0.00123411,0.00079584,0.20348103,0.01393966,0.95948085
-2.06803402,0.93915288,0.00549520,0.00000000,0.00061808,0.00158704,0.00102184,0.20163409,0.01597154,0.94357180
-2.06203102,0.92448440,0.00677125,0.00000000,0.00079016,0.00202702,0.00130282,0.19911253,0.01849098,0.92267906
-2.05602801,0.90702477,0.00834168,0.00000000,0.00100301,0.00257119,0.00164932,0.19614212,0.02160356,0.89755674
-2.05002501,0.88787069,0.01025997,0.00000000,0.00126414,0.00323893,0.00207314,0.19298342,0.02542809,0.86908418
-2.04402201,0.86824489,0.01258498,0.00000000,0.00158192,0.00405193,0.00258734,0.18992711,0.03009619,0.83824381
-2.03801901,0.84946991,0.01538044,0.00000000,0.00196547,0.00503410,0.00320610,0.18728832,0.03575129,0.80609598
-2.03201601,0.83293839,0.01871414,0.00000000,0.00242461,0.00621148,0.00394456,0.18540007,0.04254713,0.77375177
-2.02601301,0.82008077,0.02265679,0.00000000,0.00296967,0.00761201,0.00481859,0.18460603,0.05064543,0.74234447
-2.02001001,0.81233111,0.02728057,0.00000000,0.00361135,0.00926525,0.00584445,0.18525265,0.06021299,0.71300087
-2.01400700,0.81109160,0.03265730,0.00000000,0.00436036,0.01120198,0.00703837,0.18768085,0.07141789,0.68681295
-2.00800400,0.81769681,0.03885623,0.00000000,0.00522722,0.01345379,0.00841605,0.19221746,0.08442516,0.66481082
-2.00200100,0.83337817,0.04594163,0.00000000,0.00622177,0.01605253,0.00999211,0.19916650,0.09939165,0.64793758
-1.99599800,0.85922971,0.05397013,0.00000000,0.00735282,0.01902981,0.01177940,0.20880059,0.11646057,0.63702654
-1.98999500,0.89617578,0.06298783,0.00000000,0.00862764,0.02241649,0.01378834,0.22135262,0.13575559,0.63278147
-1.98399200,0.94494170,0.07302754,0.00000000,0.01005149,0.02624223,0.01602617,0.23700802,0.15737497,0.63576007
-1.97798899,1.00602827,0.08410605,0.00000000,0.01162710,0.03053513,0.01849628,0.25589782,0.18138591,0.64636112
-1.97198599,1.07969116,0.09622167,0.00000000,0.01335417,0.03532163,0.02119750,0.27809285,0.20781941,0.66481566
-1.96598299,1.16592626,0.10935230,0.00000000,0.01522896,0.04062650,0.02412354,0.30359932,0.23666613,0.69118232
-1.95997999,1.26446189,0.12345401,0.00000000,0.01724388,0.04647326,0.02726246,0.33235624,0.26787349,0.72534706
-1.95397699,1.37475885,0.13846050,0.00000000,0.01938719,0.05288483,0.03059645,0.36423477,0.30134444,0.76702761
-1.94797399,1.49601912,0.15428335,0.00000000,0.02164287,0.05988458,0.03410160,0.39903999,0.33693811,0.81578246
-1.94197099,1.62720372,0.17081338,0.00000000,0.02399055,0.06749771,0.03774809,0.43651504,0.37447268,0.87102463
-1.93596798,1.76705984,0.18792296,0.00000000,0.02640568,0.07575297,0.04150050,0.47634790,0.41373040,0.93203995
-1.92996498,1.91415723,0.20546948,0.00000000,0.02885985,0.08468468,0.04531843,0.51818079,0.45446495,0.99800955
