energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.10655328,0.61966918,-0.61967702,0.00052483,-0.00052484,0.11040763,-0.11040812,0.10114570,-0.10114649,0.40158274,-0.40158881,0.04676353,-0.04676391,0.00000000,-0.00000000,0.00875334,-0.00875337,0.13303085,-0.13303310
-3.10055028,0.56695486,-0.56696201,0.00044216,-0.00044216,0.10526052,-0.10526094,0.09399934,-0.09400005,0.36342150,-0.36342708,0.04427187,-0.04427218,0.00000000,-0.00000000,0.00829100,-0.00829103,0.11913524,-0.11913731
-3.09454727,0.51964603,-0.51965246,0.00037862,-0.00037862,0.10075155,-0.10075190,0.08755407,-0.08755469,0.32896815,-0.32897320,0.04245149,-0.04245173,0.00000000,-0.00000000,0.00785972,-0.00785974,0.10662367,-0.10662555
-3.08854427,0.47809696,-0.47810263,0.00033215,-0.00033215,0.09698769,-0.09698796,0.08186083,-0.08186137,0.29843645,-0.29844095,0.04132968,-0.04132985,0.00000000,-0.00000000,0.00746702,-0.00746704,0.09554007,-0.09554176
-3.08254127,0.44259394,-0.44259882,0.00030092,-0.00030092,0.09407204,-0.09407222,0.07696800,-0.07696845,0.27198186,-0.27198579,0.04093455,-0.04093465,0.00000000,-0.00000000,0.00712036,-0.00712038,0.08590851,-0.08591000
-3.07653827,0.41335400,-0.41335808,0.00028336,-0.00028336,0.09210045,-0.09210054,0.07291947,-0.07291982,0.24970426,-0.24970763,0.04129370,-0.04129372,0.00000000,-0.00000000,0.00682682,-0.00682683,0.07773460,-0.07773589
-3.07053527,0.39052426,-0.39052755,0.00027811,-0.00027811,0.09115830,-0.09115830,0.06975283,-0.06975309,0.23165126,-0.23165406,0.04243275,-0.04243269,0.00000000,-0.00000000,0.00659291,-0.00659291,0.07100703,-0.07100812
-3.06453227,0.37418172,-0.37418422,0.00028402,-0.00028402,0.09131721,-0.09131711,0.06749759,-0.06749776,0.21782183,-0.21782408,0.04437375,-0.04437362,0.00000000,-0.00000000,0.00642425,-0.00642425,0.06569922,-0.06570012
-3.05852926,0.36433317,-0.36433489,0.00030015,-0.00030015,0.09263200,-0.09263179,0.06617349,-0.06617357,0.20817009,-0.20817179,0.04713366,-0.04713344,0.00000000,-0.00000000,0.00632545,-0.00632544,0.06177092,-0.06177164
-3.05252626,0.36091533,-0.36091629,0.00032568,-0.00032568,0.09513785,-0.09513755,0.06578899,-0.06578897,0.20260886,-0.20261003,0.05072270,-0.05072239,0.00000000,-0.00000000,0.00629982,-0.00629981,0.05916969,-0.05917023
-3.04652326,0.36379506,-0.36379530,0.00035991,-0.00035991,0.09884788,-0.09884748,0.06633991,-0.06633980,0.20101302,-0.20101369,0.05514278,-0.05514240,0.00000000,-0.00000000,0.00634928,-0.00634927,0.05783217,-0.05783254
-3.04052026,0.37276974,-0.37276929,0.00040223,-0.00040223,0.10375108,-0.10375058,0.06780839,-0.06780819,0.20322259,-0.20322279,0.06038616,-0.06038569,0.00000000,-0.00000000,0.00647421,-0.00647419,0.05768526,-0.05768548
-3.03451726,0.38756797,-0.38756686,0.00045205,-0.00045204,0.10981083,-0.10981024,0.07016209,-0.07016181,0.20904543,-0.20904518,0.06643406,-0.06643351,0.00000000,-0.00000000,0.00667334,-0.00667331,0.05864701,-0.05864709
-3.02851426,0.40785079,-0.40784908,0.00050879,-0.00050878,0.11696400,-0.11696333,0.07335371,-0.07335335,0.21825985,-0.21825918,0.07325578,-0.07325515,0.00000000,-0.00000000,0.00694374,-0.00694371,0.06062743,-0.06062739
-3.02251126,0.43321387,-0.43321159,0.00057183,-0.00057182,0.12512081,-0.12512006,0.07732096,-0.07732053,0.23061705,-0.23061600,0.08080792,-0.08080721,0.00000000,-0.00000000,0.00728080,-0.00728076,0.06352917,-0.06352902
-3.01650825,0.46319068,-0.46318788,0.00064050,-0.00064049,0.13416541,-0.13416459,0.08198687,-0.08198638,0.24584380,-0.24584238,0.08903414,-0.08903336,0.00000000,-0.00000000,0.00767827,-0.00767823,0.06724819,-0.06724794
-3.01050525,0.49725723,-0.49725398,0.00071406,-0.00071405,0.14395731,-0.14395644,0.08726060,-0.08726006,0.26364529,-0.26364355,0.09786530,-0.09786446,0.00000000,-0.00000000,0.00812837,-0.00812832,0.07167450,-0.07167416
-3.00450225,0.53483857,-0.53483490,0.00079165,-0.00079164,0.15433378,-0.15433287,0.09303871,-0.09303812,0.28370860,-0.28370656,0.10722014,-0.10721924,0.00000000,-0.00000000,0.00862190,-0.00862185,0.07669303,-0.07669261
-2.99849925,0.57531708,-0.57531307,0.00087231,-0.00087230,0.16511302,-0.16511209,0.09920692,-0.09920629,0.30570670,-0.30570440,0.11700644,-0.11700548,0.00000000,-0.00000000,0.00914845,-0.00914840,0.08218473,-0.08218425
-2.99249625,0.61804300,-0.61803869,0.00095500,-0.00095499,0.17609827,-0.17609733,0.10564233,-0.10564168,0.32930323,-0.32930070,0.12712267,-0.12712166,0.00000000,-0.00000000,0.00969662,-0.00969657,0.08802795,-0.08802743
-2.98649325,0.66234677,-0.66234222,0.00103853,-0.00103852,0.18708275,-0.18708182,0.11221615,-0.11221549,0.35415804,-0.35415530,0.13746021,-0.13745916,0.00000000,-0.00000000,0.01025428,-0.01025423,0.09410014,-0.09409959
-2.98049025,0.70755338,-0.70754865,0.00112167,-0.00112167,0.19785529,-0.19785439,0.11879676,-0.11879610,0.37993343,-0.37993052,0.14790592,-0.14790483,0.00000000,-0.00000000,0.01080888,-0.01080883,0.10027987,-0.10027930
-2.97448724,0.75299816,-0.75299331,0.00120311,-0.00120311,0.20820652,-0.20820566,0.12525315,-0.12525249,0.40630108,-0.40629801,0.15834504,-0.15834393,0.00000000,-0.00000000,0.01134777,-0.01134772,0.10644922,-0.10644864
-2.96848424,0.79804370,-0.79803876,0.00128150,-0.00128149,0.21793549,-0.21793469,0.13145856,-0.13145793,0.43294927,-0.43294607,0.16866437,-0.16866324,0.00000000,-0.00000000,0.01185856,-0.01185852,0.11249636,-0.11249579
-2.96248124,0.84209722,-0.84209225,0.00135548,-0.00135547,0.22685644,-0.22685572,0.13729430,-0.13729370,0.45959039,-0.45958708,0.17875549,-0.17875435,0.00000000,-0.00000000,0.01232946,-0.01232942,0.11831844,-0.11831787
-2.95647824,0.88462787,-0.88462291,0.00142374,-0.00142373,0.23480553,-0.23480490,0.14265347,-0.14265291,0.48596824,-0.48596484,0.18851796,-0.18851681,0.00000000,-0.00000000,0.01274963,-0.01274960,0.12382446,-0.12382391
-2.95047524,0.92518308,-0.92517816,0.00148503,-0.00148502,0.24164723,-0.24164670,0.14744463,-0.14744412,0.51186483,-0.51186135,0.19786227,-0.19786112,0.00000000,-0.00000000,0.01310952,-0.01310949,0.12893825,-0.12893773
-2.94447224,0.96340322,-0.96339836,0.00153821,-0.00153821,0.24728014,-0.24727971,0.15159504,-0.15159458,0.53710640,-0.53710286,0.20671253,-0.20671138,0.00000000,-0.00000000,0.01340115,-0.01340113,0.13360119,-0.13360070
-2.93846923,0.99903395,-0.99902918,0.00158230,-0.00158230,0.25164198,-0.25164166,0.15505356,-0.15505317,0.56156821,-0.56156462,0.21500858,-0.21500744,0.00000000,-0.00000000,0.01361837,-0.01361836,0.13777468,-0.13777422
-2.93246623,1.03193555,-1.03193087,0.00161650,-0.00161649,0.25471352,-0.25471332,0.15779296,-0.15779263,0.58517789,-0.58517424,0.22270761,-0.22270649,0.00000000,-0.00000000,0.01375708,-0.01375707,0.14144217,-0.14144175
-2.92646323,1.06208858,-1.06208399,0.00164019,-0.00164019,0.25652123,-0.25652113,0.15981144,-0.15981116,0.60791708,-0.60791339,0.22978512,-0.22978402,0.00000000,-0.00000000,0.01381532,-0.01381532,0.14461061,-0.14461022
-2.92046023,1.08959563,-1.08959113,0.00165303,-0.00165303,0.25713848,-0.25713847,0.16113345,-0.16113323,0.62982124,-0.62981750,0.23623511,-0.23623403,0.00000000,-0.00000000,0.01379341,-0.01379341,0.14731122,-0.14731086
-2.91445723,1.11467886,-1.11467444,0.00165488,-0.00165488,0.25668525,-0.25668534,0.16180965,-0.16180949,0.65097745,-0.65097365,0.24206963,-0.24206858,0.00000000,-0.00000000,0.01369385,-0.01369387,0.14959948,-0.14959914
-2.90845423,1.13767327,-1.13766891,0.00164588,-0.00164589,0.25532628,-0.25532644,0.16191594,-0.16191583,0.67152030,-0.67151646,0.24731771,-0.24731669,0.00000000,-0.00000000,0.01352134,-0.01352136,0.15155427,-0.15155394
-2.90245123,1.15901581,-1.15901148,0.00162641,-0.00162642,0.25326757,-0.25326779,0.16155169,-0.16155162,0.69162605,-0.69162215,0.25202363,-0.25202263,0.00000000,-0.00000000,0.01328252,-0.01328255,0.15327620,-0.15327587
-2.89644822,1.17923072,-1.17922639,0.00159708,-0.00159709,0.25075147,-0.25075172,0.16083701,-0.16083698,0.71150501,-0.71150104,0.25624467,-0.25624371,0.00000000,-0.00000000,0.01298583,-0.01298586,0.15488503,-0.15488468
-2.89044522,1.19891155,-1.19890719,0.00155872,-0.00155872,0.24805037,-0.24805063,0.15990943,-0.15990942,0.73139265,-0.73138861,0.26004863,-0.26004771,0.00000000,-0.00000000,0.01264116,-0.01264120,0.15651628,-0.15651591
-2.88444222,1.21870042,-1.21869601,0.00151233,-0.00151234,0.24545918,-0.24545943,0.15891976,-0.15891975,0.75153965,-0.75153554,0.26351093,-0.26351004,0.00000000,-0.00000000,0.01225958,-0.01225961,0.15831722,-0.15831681
-2.87843922,1.23926527,-1.23926076,0.00145908,-0.00145909,0.24328693,-0.24328714,0.15802750,-0.15802749,0.77220122,-0.77219704,0.26671170,-0.26671086,0.00000000,-0.00000000,0.01185290,-0.01185294,0.16044208,-0.16044162
-2.87243622,1.26127585,-1.26127123,0.00140025,-0.00140026,0.24184754,-0.24184769,0.15739588,-0.15739585,0.79362612,-0.79362187,0.26973294,-0.26973214,0.00000000,-0.00000000,0.01143337,-0.01143341,0.16304696,-0.16304643
-2.86643322,1.28537930,-1.28537453,0.00133719,-0.00133720,0.24145029,-0.24145034,0.15718659,-0.15718653,0.81604572,-0.81604140,0.27265568,-0.27265492,0.00000000,-0.00000000,0.01101319,-0.01101323,0.16628431,-0.16628370
-2.86043022,1.31217600,-1.31217106,0.00127127,-0.00127128,0.24239003,-0.24238997,0.15755455,-0.15755445,0.83966351,-0.83965913,0.27555748,-0.27555677,0.00000000,-0.00000000,0.01060418,-0.01060422,0.17029737,-0.17029668
-2.85442721,1.34219667,-1.34219156,0.00120387,-0.00120388,0.24493771,-0.24493751,0.15864270,-0.15864255,0.86464533,-0.86464091,0.27851026,-0.27850960,0.00000000,-0.00000000,0.01021742,-0.01021746,0.17521463,-0.17521384
-2.84842421,1.37588123,-1.37587595,0.00113630,-0.00113631,0.24933118,-0.24933083,0.16057714,-0.16057693,0.89111074,-0.89110629,0.28157838,-0.28157778,0.00000000,-0.00000000,0.00986289,-0.00986292,0.18114458,-0.18114369
-2.84242121,1.41356024,-1.41355478,0.00106981,-0.00106982,0.25576692,-0.25576640,0.16346263,-0.16346235,0.91912565,-0.91912120,0.28481726,-0.28481672,0.00000000,-0.00000000,0.00954919,-0.00954922,0.18817092,-0.18816992
-2.83641821,1.45543937,-1.45543375,0.00100553,-0.00100554,0.26439260,-0.26439190,0.16737869,-0.16737833,0.94869661,-0.94869218,0.28827225,-0.28827176,0.00000000,-0.00000000,0.00928338,-0.00928340,0.19634833,-0.19634722
-2.83041521,1.50158758,-1.50158181,0.00094446,-0.00094446,0.27530098,-0.27530009,0.17237638,-0.17237594,0.97976682,-0.97976242,0.29197800,-0.29197757,0.00000000,-0.00000000,0.00907073,-0.00907075,0.20569916,-0.20569795
-2.82441221,1.55192917,-1.55192330,0.00088744,-0.00088744,0.28852517,-0.28852410,0.17847592,-0.17847541,1.01221404,-1.01220973,0.29595814,-0.29595777,0.00000000,-0.00000000,0.00891474,-0.00891476,0.21621095,-0.21620965
-2.81840920,1.60624026,-1.60623433,0.00083517,-0.00083518,0.30403551,-0.30403426,0.18566511,-0.18566451,1.04585064,-1.04584644,0.30022535,-0.30022504,0.00000000,-0.00000000,0.00881705,-0.00881706,0.22783505,-0.22783367
-2.81240620,1.66414974,-1.66414380,0.00078820,-0.00078821,0.32173813,-0.32173672,0.19389875,-0.19389807,1.08042563,-1.08042158,0.30478173,-0.30478148,0.00000000,-0.00000000,0.00877754,-0.00877754,0.24048638,-0.24048492
-2.80640320,1.72514487,-1.72513897,0.00074694,-0.00074694,0.34147529,-0.34147372,0.20309901,-0.20309827,1.11562892,-1.11562506,0.30961948,-0.30961927,0.00000000,-0.00000000,0.00879447,-0.00879447,0.25404427,-0.25404276
-2.80040020,1.78858144,-1.78857566,0.00071163,-0.00071163,0.36302751,-0.36302580,0.21315684,-0.21315603,1.15109764,-1.15109402,0.31472186,-0.31472169,0.00000000,-0.00000000,0.00886467,-0.00886466,0.26835464,-0.26835310
-2.79439720,1.85369858,-1.85369297,0.00068244,-0.00068245,0.38611748,-0.38611567,0.22393420,-0.22393335,1.18642462,-1.18642126,0.32006449,-0.32006437,0.00000000,-0.00000000,0.00898380,-0.00898379,0.28323319,-0.28323164
-2.78839420,1.91963761,-1.91963225,0.00065944,-0.00065945,0.41041571,-0.41041382,0.23526739,-0.23526650,1.22116863,-1.22116558,0.32561687,-0.32561678,0.00000000,-0.00000000,0.00914669,-0.00914668,0.29846967,-0.29846813
-2.78239120,1.98546494,-1.98545989,0.00064264,-0.00064265,0.43554766,-0.43554572,0.24697106,-0.24697015,1.25486656,-1.25486385,0.33134418,-0.33134412,0.00000000,-0.00000000,0.00934764,-0.00934763,0.31383322,-0.31383172
-2.77638819,2.05019810,-2.05019344,0.00063203,-0.00063203,0.46110233,-0.46110038,0.25884303,-0.25884212,1.28704690,-1.28704456,0.33720935,-0.33720930,0.00000000,-0.00000000,0.00958084,-0.00958082,0.32907836,-0.32907694
-2.77038519,2.11283455,-2.11283034,0.00062761,-0.00062761,0.48664201,-0.48664008,0.27066971,-0.27066881,1.31724447,-1.31724253,0.34317532,-0.34317528,0.00000000,-0.00000000,0.00984073,-0.00984070,0.34395175,-0.34395042
-2.76438219,2.17238223,-2.17237851,0.00062941,-0.00062941,0.51171294,-0.51171107,0.28223192,-0.28223104,1.34501586,-1.34501433,0.34920754,-0.34920749,0.00000000,-0.00000000,0.01012239,-0.01012236,0.35819926,-0.35819804
-2.75837919,2.22789103,-2.22788786,0.00063757,-0.00063757,0.53585654,-0.53585478,0.29331105,-0.29331021,1.36995508,-1.36995397,0.35527646,-0.35527639,0.00000000,-0.00000000,0.01042191,-0.01042187,0.37157327,-0.37157220
-2.75237619,2.27848421,-2.27848162,0.00065232,-0.00065231,0.55862101,-0.55861938,0.30369525,-0.30369447,1.39170904,-1.39170836,0.36136019,-0.36136009,0.00000000,-0.00000000,0.01073670,-0.01073666,0.38384000,-0.38383909
-2.74637319,2.32338849,-2.32338650,0.00067404,-0.00067403,0.57957277,-0.57957131,0.31318554,-0.31318483,1.40999213,-1.40999186,0.36744690,-0.36744676,0.00000000,-0.00000000,0.01106579,-0.01106575,0.39478644,-0.39478569
-2.74037019,2.36196189,-2.36196050,0.00070327,-0.00070327,0.59830760,-0.59830633,0.32160165,-0.32160102,1.42459940,-1.42459953,0.37353710,-0.37353689,0.00000000,-0.00000000,0.01141004,-0.01140999,0.40422682,-0.40422626
-2.73436718,2.39371817,-2.39371737,0.00074076,-0.00074075,0.61446096,-0.61445992,0.32878726,-0.32878673,1.43541780,-1.43541829,0.37964541,-0.37964513,0.00000000,-0.00000000,0.01177227,-0.01177221,0.41200840,-0.41200804
-2.72836418,2.41834678,-2.41834653,0.00078743,-0.00078742,0.62771736,-0.62771657,0.33461470,-0.33461427,1.44243488,-1.44243570,0.38580186,-0.38580148,0.00000000,-0.00000000,0.01215731,-0.01215725,0.41801626,-0.41801609
-2.72236118,2.43572743,-2.43572769,0.00084441,-0.00084440,0.63781826,-0.63781774,0.33898870,-0.33898837,1.44574448,-1.44574557,0.39205240,-0.39205192,0.00000000,-0.00000000,0.01257198,-0.01257191,0.42217702,-0.42217704
-2.71635818,2.44593869,-2.44593938,0.00091303,-0.00091302,0.64456848,-0.64456823,0.34184921,-0.34184899,1.44554906,-1.44555035,0.39845860,-0.39845799,0.00000000,-0.00000000,0.01302493,-0.01302485,0.42446136,-0.42446156
-2.71035518,2.44925978,-2.44926082,0.00099479,-0.00099478,0.64784078,-0.64784082,0.34317321,-0.34317309,1.44215841,-1.44215983,0.40509631,-0.40509555,0.00000000,-0.00000000,0.01352645,-0.01352636,0.42488522,-0.42488559
-2.70435218,2.44616556,-2.44616685,0.00109133,-0.00109132,0.64757857,-0.64757888,0.34297528,-0.34297526,1.43598453,-1.43598600,0.41205335,-0.41205243,0.00000000,-0.00000000,0.01408810,-0.01408800,0.42350967,-0.42351019
-2.69834917,2.43731452,-2.43731595,0.00120441,-0.00120439,0.64379654,-0.64379713,0.34130711,-0.34130718,1.42753281,-1.42753424,0.41942609,-0.41942500,0.00000000,-0.00000000,0.01472230,-0.01472219,0.42043939,-0.42044004
-2.69234617,2.42353010,-2.42353154,0.00133583,-0.00133581,0.63657940,-0.63658026,0.33825581,-0.33825596,1.41738959,-1.41739089,0.42731508,-0.42731380,0.00000000,-0.00000000,0.01544191,-0.01544178,0.41581987,-0.41582064
-2.68634317,2.40577580,-2.40577713,0.00148737,-0.00148734,0.62607865,-0.62607976,0.33394119,-0.33394140,1.40620644,-1.40620753,0.43581973,-0.43581826,0.00000000,-0.00000000,0.01625962,-0.01625947,0.40983343,-0.40983428
-2.68034017,2.38512509,-2.38512617,0.00166072,-0.00166069,0.61250750,-0.61250883,0.32851200,-0.32851227,1.39468175,-1.39468252,0.44503240,-0.44503072,0.00000000,-0.00000000,0.01718740,-0.01718723,0.40269405,-0.40269494
-2.67433717,2.36272688,-2.36272759,0.00185741,-0.00185738,0.59613426,-0.59613580,0.32214139,-0.32214170,1.38354002,-1.38354039,0.45503194,-0.45503006,0.00000000,-0.00000000,0.01823593,-0.01823574,0.39464136,-0.39464227
-2.66833417,2.33976816,-2.33976837,0.00207867,-0.00207864,0.57727433,-0.57727603,0.31502162,-0.31502195,1.37350985,-1.37350974,0.46587721,-0.46587513,0.00000000,-0.00000000,0.01941400,-0.01941379,0.38593389,-0.38593479
-2.66233117,2.31743491,-2.31743450,0.00232541,-0.00232537,0.55628108,-0.55628292,0.30735829,-0.30735861,1.36530116,-1.36530048,0.47760082,-0.47759855,0.00000000,-0.00000000,0.02072793,-0.02072771,0.37684174,-0.37684259
-2.65632816,2.29687296,-2.29687184,0.00259805,-0.00259800,0.53353601,-0.53353796,0.29936427,-0.29936457,1.35958268,-1.35958138,0.49020340,-0.49020094,0.00000000,-0.00000000,0.02218114,-0.02218089,0.36763904,-0.36763981
-2.65032516,2.27915034,-2.27914843,0.00289646,-0.00289642,0.50943846,-0.50944047,0.29125353,-0.29125379,1.35696049,-1.35695853,0.50364895,-0.50364633,0.00000000,-0.00000000,0.02377366,-0.02377339,0.35859628,-0.35859696
-2.64432216,2.26522248,-2.26521972,0.00321993,-0.00321988,0.48439524,-0.48439729,0.28323507,-0.28323528,1.35795844,-1.35795577,0.51786148,-0.51785874,0.00000000,-0.00000000,0.02550186,-0.02550157,0.34997297,-0.34997352
-2.63831916,2.25590176,-2.25589811,0.00356700,-0.00356695,0.45881054,-0.45881258,0.27550719,-0.27550732,1.36300116,-1.36299776,0.53272334,-0.53272049,0.00000000,-0.00000000,0.02735824,-0.02735794,0.34201060,-0.34201099
-2.63231616,2.25183253,-2.25182798,0.00393553,-0.00393547,0.43307633,-0.43307835,0.26825221,-0.26825226,1.37240045,-1.37239632,0.54807534,-0.54807242,0.00000000,-0.00000000,0.02933138,-0.02933106,0.33492634,-0.33492656
-2.62631316,2.25347258,-2.25346714,0.00432257,-0.00432251,0.40756377,-0.40756573,0.26163192,-0.26163187,1.38634541,-1.38634056,0.56371893,-0.56371600,0.00000000,-0.00000000,0.03140597,-0.03140564,0.32890762,-0.32890766
-2.62031016,2.26108173,-2.26107543,0.00472445,-0.00472439,0.38261555,-0.38261742,0.25578372,-0.25578357,1.40489683,-1.40489129,0.57942053,-0.57941762,0.00000000,-0.00000000,0.03356306,-0.03356271,0.32410770,-0.32410755
-2.61430715,2.27471796,-2.27471087,0.00513675,-0.00513668,0.35853961,-0.35854138,0.25081779,-0.25081753,1.42798589,-1.42797972,0.59491766,-0.59491481,0.00000000,-0.00000000,0.03578036,-0.03578001,0.32064245,-0.32064211
-2.60830415,2.29424107,-2.29423327,0.00555439,-0.00555432,0.33560432,-0.33560596,0.24681510,-0.24681472,1.45541735,-1.45541061,0.60992700,-0.60992428,0.00000000,-0.00000000,0.03803278,-0.03803243,0.31858838,-0.31858785
-2.60230115,2.31932366,-2.31931525,0.00597172,-0.00597165,0.31403505,-0.31403656,0.24382649,-0.24382600,1.48687695,-1.48686971,0.62415395,-0.62415139,0.00000000,-0.00000000,0.04029293,-0.04029258,0.31798199,-0.31798128
-2.59629815,2.34946877,-2.34945987,0.00638263,-0.00638257,0.29401239,-0.29401374,0.24187274,-0.24187214,1.52194274,-1.52193509,0.63730319,-0.63730086,0.00000000,-0.00000000,0.04253186,-0.04253152,0.31882049,-0.31881960
-2.59029515,2.38403348,-2.38402422,0.00678072,-0.00678066,0.27567169,-0.27567289,0.24094558,-0.24094488,1.56009996,-1.56009200,0.64909006,-0.64908798,0.00000000,-0.00000000,0.04471976,-0.04471943,0.32106369,-0.32106264
-2.58429215,2.42225729,-2.42224781,0.00715943,-0.00715937,0.25910413,-0.25910517,0.24100962,-0.24100883,1.60075872,-1.60075055,0.65925191,-0.65925013,0.00000000,-0.00000000,0.04682674,-0.04682642,0.32463721,-0.32463603
-2.57828914,2.46329401,-2.46328446,0.00751226,-0.00751220,0.24435891,-0.24435979,0.24200505,-0.24200417,1.64327398,-1.64326570,0.66755921,-0.66755777,0.00000000,-0.00000000,0.04882365,-0.04882335,0.32943665,-0.32943535
-2.57228614,2.50624605,-2.50623657,0.00783292,-0.00783287,0.23144653,-0.23144726,0.24385102,-0.24385007,1.68696698,-1.68695871,0.67382566,-0.67382457,0.00000000,-0.00000000,0.05068280,-0.05068252,0.33533263,-0.33533123
-2.56628314,2.55019935,-2.55019008,0.00811556,-0.00811552,0.22034289,-0.22034347,0.24644960,-0.24644859,1.73114742,-1.73113926,0.67791696,-0.67791624,0.00000000,-0.00000000,0.05237875,-0.05237850,0.34217653,-0.34217506
-2.56028014,2.59425796,-2.59424903,0.00835493,-0.00835489,0.21099404,-0.21099449,0.24969009,-0.24968904,1.77513550,-1.77512755,0.67975773,-0.67975739,0.00000000,-0.00000000,0.05388892,-0.05388870,0.34980661,-0.34980510
-2.55427714,2.63757662,-2.63756815,0.00854654,-0.00854651,0.20332126,-0.20332158,0.25345357,-0.25345251,1.81828326,-1.81827562,0.67933634,-0.67933636,0.00000000,-0.00000000,0.05519420,-0.05519401,0.35805436,-0.35805283
-2.54827414,2.67939041,-2.67938249,0.00868682,-0.00868680,0.19722630,-0.19722650,0.25761754,-0.25761647,1.85999435,-1.85998709,0.67670731,-0.67670768,0.00000000,-0.00000000,0.05627938,-0.05627922,0.36675073,-0.36674921
-2.54227114,2.71904017,-2.71903289,0.00877322,-0.00877320,0.19259659,-0.19259669,0.26206042,-0.26205936,1.89974165,-1.89973485,0.67199128,-0.67199197,0.00000000,-0.00000000,0.05713353,-0.05713341,0.37573202,-0.37573053
-2.53626813,2.75599311,-2.75598652,0.00880428,-0.00880428,0.18931013,-0.18931014,0.26666584,-0.26666480,1.93708223,-1.93707595,0.66537237,-0.66537335,0.00000000,-0.00000000,0.05775019,-0.05775010,0.38484523,-0.38484379
-2.53026513,2.78985760,-2.78985175,0.00877972,-0.00877972,0.18724000,-0.18723994,0.27132650,-0.27132549,1.97166908,-1.97166336,0.65709323,-0.65709445,0.00000000,-0.00000000,0.05812747,-0.05812741,0.39395265,-0.39395128
-2.52426213,2.82039202,-2.82038692,0.00870037,-0.00870038,0.18625830,-0.18625817,0.27594749,-0.27594654,2.00325927,-2.00325413,0.64744779,-0.64744921,0.00000000,-0.00000000,0.05826800,-0.05826798,0.40293545,-0.40293417
-2.51825913,2.84750713,-2.84750277,0.00856819,-0.00856820,0.18623940,-0.18623922,0.28044903,-0.28044813,2.03171826,-2.03171371,0.63677211,-0.63677366,0.00000000,-0.00000000,0.05817877,-0.05817878,0.41169622,-0.41169503
-2.51225613,2.87126215,-2.87125849,0.00838614,-0.00838616,0.18706253,-0.18706230,0.28476830,-0.28476745,2.05702018,-2.05701622,0.62543354,-0.62543517,0.00000000,-0.00000000,0.05787082,-0.05787086,0.42016033,-0.42015924
-2.50625313,2.89185451,-2.89185151,0.00815814,-0.00815817,0.18861360,-0.18861334,0.28886060,-0.28885982,2.07924397,-2.07924056,0.61381881,-0.61382046,0.00000000,-0.00000000,0.05735889,-0.05735896,0.42827610,-0.42827511
-2.50025013,2.90960389,-2.90960147,0.00788889,-0.00788892,0.19078634,-0.19078606,0.29269959,-0.29269887,2.09856542,-2.09856254,0.60232117,-0.60232277,0.00000000,-0.00000000,0.05666090,-0.05666100,0.43601374,-0.43601286
-2.49424712,2.92493081,-2.92492889,0.00758370,-0.00758374,0.19348272,-0.19348242,0.29627659,-0.29627594,2.11524542,-2.11524300,0.59132731,-0.59132881,0.00000000,-0.00000000,0.05579739,-0.05579751,0.44336328,-0.44336250
-2.48824412,2.93833080,-2.93832929,0.00724838,-0.00724842,0.19661283,-0.19661251,0.29959914,-0.29959855,2.12961443,-2.12961242,0.58120427,-0.58120561,0.00000000,-0.00000000,0.05479094,-0.05479108,0.45033136,-0.45033067
-2.48224112,2.95034490,-2.95034369,0.00688899,-0.00688904,0.20009419,-0.20009387,0.30268865,-0.30268810,2.14205396,-2.14205229,0.57228695,-0.57228809,0.00000000,-0.00000000,0.05366547,-0.05366562,0.45693735,-0.45693675
-2.47623812,2.96152756,-2.96152655,0.00651172,-0.00651177,0.20385077,-0.20385045,0.30557737,-0.30557687,2.15297539,-2.15297398,0.56486645,-0.56486734,0.00000000,-0.00000000,0.05244555,-0.05244572,0.46320879,-0.46320826
-2.47023512,2.97241325,-2.97241233,0.00612268,-0.00612273,0.20781166,-0.20781134,0.30830487,-0.30830441,2.16279690,-2.16279567,0.55917978,-0.55918038,0.00000000,-0.00000000,0.05115576,-0.05115594,0.46917642,-0.46917596
-2.46423212,2.98348294,-2.98348203,0.00572779,-0.00572785,0.21190962,-0.21190929,0.31091395,-0.31091352,2.17191941,-2.17191830,0.55540110,-0.55540140,0.00000000,-0.00000000,0.04981998,-0.04982016,0.47486918,-0.47486878
-2.45822911,2.99513205,-2.99513107,0.00533260,-0.00533266,0.21607962,-0.21607930,0.31344648,-0.31344607,2.18070254,-2.18070147,0.55363498,-0.55363497,0.00000000,-0.00000000,0.04846074,-0.04846093,0.48030930,-0.48030894
-2.45222611,3.00764096,-3.00763984,0.00494219,-0.00494224,0.22025752,-0.22025721,0.31593906,-0.31593866,2.18944133,-2.18944026,0.55391174,-0.55391142,0.00000000,-0.00000000,0.04709868,-0.04709887,0.48550777,-0.48550745
-2.44622311,3.02114974,-3.02114846,0.00456107,-0.00456112,0.22437883,-0.22437853,0.31841902,-0.31841863,2.19834523,-2.19834411,0.55618513,-0.55618451,0.00000000,-0.00000000,0.04575199,-0.04575218,0.49046051,-0.49046022
