energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.25662831,0.77069618,0.07291933,0.00000000,0.00600117,0.16768364,0.00251728,0.42950740,0.37059285,0.10821544
-3.25062531,0.70749383,0.06627332,0.00000000,0.00554269,0.15681250,0.00219044,0.39210020,0.34081890,0.09904060
-3.24462231,0.64891754,0.06019391,0.00000000,0.00508664,0.14704810,0.00193579,0.35704968,0.31268874,0.09068565
-3.23861931,0.59523372,0.05467809,0.00000000,0.00463817,0.13857394,0.00174626,0.32441438,0.28640606,0.08316345
-3.23261631,0.54676179,0.04973013,0.00000000,0.00420207,0.13158359,0.00161638,0.29428049,0.26217962,0.07649929
-3.22661331,0.50385460,0.04535995,0.00000000,0.00378268,0.12627711,0.00154212,0.26675043,0.24021576,0.07072770
-3.22061031,0.46688019,0.04158157,0.00000000,0.00338374,0.12285745,0.00152074,0.24193246,0.22071168,0.06588951
-3.21460730,0.43620545,0.03841154,0.00000000,0.00300832,0.12152677,0.00155063,0.21993197,0.20384964,0.06202909
-3.20860430,0.41218166,0.03586772,0.00000000,0.00265884,0.12248249,0.00163115,0.20084422,0.18979209,0.05919177
-3.20260130,0.39513196,0.03396802,0.00000000,0.00233703,0.12591329,0.00176242,0.18474879,0.17867773,0.05742164
-3.19659830,0.38534050,0.03272934,0.00000000,0.00204395,0.13199476,0.00194514,0.17170552,0.17061837,0.05675944
-3.19059530,0.38304304,0.03216665,0.00000000,0.00178006,0.14088472,0.00218041,0.16175181,0.16569636,0.05724081
-3.18459230,0.38841878,0.03229210,0.00000000,0.00154527,0.15271837,0.00246949,0.15490109,0.16396271,0.05889454
-3.17858929,0.40158318,0.03311418,0.00000000,0.00133900,0.16760305,0.00281366,0.15114227,0.16543547,0.06174115
-3.17258629,0.42258168,0.03463707,0.00000000,0.00116028,0.18561299,0.00321398,0.15043991,0.17009850,0.06579151
-3.16658329,0.45138431,0.03685983,0.00000000,0.00100784,0.20678405,0.00367111,0.15273510,0.17790053,0.07104565
-3.16058029,0.48788134,0.03977582,0.00000000,0.00088017,0.23110873,0.00418516,0.15794677,0.18875449,0.07749176
-3.15457729,0.53188021,0.04337211,0.00000000,0.00077562,0.25853177,0.00475549,0.16597357,0.20253724,0.08510547
-3.14857429,0.58310420,0.04762904,0.00000000,0.00069248,0.28894661,0.00538059,0.17669612,0.21908987,0.09384934
-3.14257129,0.64119323,0.05251989,0.00000000,0.00062901,0.32219315,0.00605796,0.18997984,0.23821860,0.10367281
-3.13656828,0.70570724,0.05801083,0.00000000,0.00058354,0.35805697,0.00678406,0.20567829,0.25969663,0.11451258
-3.13056528,0.77613270,0.06406112,0.00000000,0.00055446,0.39627056,0.00755427,0.22363725,0.28326705,0.12629346
-3.12456228,0.85189247,0.07062356,0.00000000,0.00054034,0.43651654,0.00836286,0.24369937,0.30864693,0.13892983
-3.11855928,0.93235933,0.07764540,0.00000000,0.00053986,0.47843323,0.00920314,0.26570964,0.33553281,0.15232768
-3.11255628,1.01687302,0.08506957,0.00000000,0.00055189,0.52162236,0.01006750,0.28952151,0.36360751,0.16638719
-3.10655328,1.10476065,0.09283632,0.00000000,0.00057549,0.56565909,0.01094760,0.31500362,0.39254828,0.18100589
-3.10055028,1.19535988,0.10088526,0.00000000,0.00060990,0.61010384,0.01183458,0.34204699,0.42203616,0.19608221
-3.09454727,1.28804405,0.10915770,0.00000000,0.00065454,0.65451564,0.01271928,0.37057235,0.45176618,0.21151934
-3.08854427,1.38224825,0.11759925,0.00000000,0.00070900,0.69846641,0.01359257,0.40053733,0.48145816,0.22722922
-3.08254127,1.47749490,0.12616257,0.00000000,0.00077305,0.74155563,0.01444557,0.43194317,0.51086754,0.24313643
-3.07653827,1.57341761,0.13481015,0.00000000,0.00084656,0.78342450,0.01527000,0.46484036,0.53979583,0.25918181
-3.07053527,1.66978159,0.14351699,0.00000000,0.00092958,0.82376899,0.01605840,0.49933292,0.56810004,0.27532553
-3.06453227,1.76649928,0.15227294,0.00000000,0.00102219,0.86235084,0.01680445,0.53558072,0.59570047,0.29154932
-3.05852926,1.86363968,0.16108466,0.00000000,0.00112459,0.89900603,0.01750316,0.57379940,0.62258639,0.30785789
-3.05252626,1.96143034,0.16997692,0.00000000,0.00123699,0.93364991,0.01815100,0.61425769,0.64881906,0.32427904
-3.04652326,2.06025098,0.17899320,0.00000000,0.00135964,0.96627867,0.01874607,0.65727151,0.67453162,0.34086258
-3.04052026,2.16061842,0.18819537,0.00000000,0.00149276,0.99696685,0.01928804,0.70319504,0.69992570,0.35767801
-3.03451726,2.26316265,0.19766240,0.00000000,0.00163653,1.02586083,0.01977820,0.75240845,0.72526445,0.37481074
-3.02851426,2.36859454,0.20748814,0.00000000,0.00179105,1.05316856,0.02021928,0.80530257,0.75086213,0.39235719
-3.02251126,2.47766603,0.21777797,0.00000000,0.00195634,1.07914581,0.02061529,0.86226067,0.77707043,0.41041880
-3.01650825,2.59112413,0.22864459,0.00000000,0.00213228,1.10407964,0.02097126,0.92363794,0.80426188,0.42909517
-3.01050525,2.70966068,0.24020285,0.00000000,0.00231862,1.12826985,0.02129298,0.98973915,0.83281097,0.44847662
-3.00450225,2.83385964,0.25256390,0.00000000,0.00251495,1.15200930,0.02158663,1.06079533,0.86307359,0.46863649
-2.99849925,2.96414454,0.26582886,0.00000000,0.00272067,1.17556415,0.02185846,1.13694036,0.89536566,0.48962356
-2.99249625,3.10072837,0.28008214,0.00000000,0.00293499,1.19915498,0.02211443,1.21818841,0.92994185,0.51145487
-2.98649325,3.24356848,0.29538480,0.00000000,0.00315692,1.22293975,0.02235988,1.30441324,0.96697545,0.53410937
-2.98049025,3.39232877,0.31176816,0.00000000,0.00338528,1.24699964,0.02259920,1.39533058,1.00654010,0.55752272
-2.97448724,3.54635139,0.32922801,0.00000000,0.00361865,1.27132826,0.02283561,1.49048438,1.04859459,0.58158352
-2.96848424,3.70463971,0.34771976,0.00000000,0.00385541,1.29582512,0.02307094,1.58923811,1.09297149,0.60613122
-2.96248124,3.86585401,0.36715470,0.00000000,0.00409374,1.32029338,0.02330548,1.69077175,1.13937017,0.63095582
-2.95647824,4.02832074,0.38739771,0.00000000,0.00433161,1.34444230,0.02353794,1.79408530,1.18735504,0.65579971
-2.95047524,4.19005568,0.40826667,0.00000000,0.00456682,1.36789407,0.02376544,1.89800910,1.23635913,0.68036126
-2.94447224,4.34880090,0.42953360,0.00000000,0.00479699,1.39019491,0.02398359,2.00122123,1.28569333,0.70430058
-2.93846923,4.50207455,0.45092769,0.00000000,0.00501961,1.41082977,0.02418664,2.10227184,1.33456106,0.72724695
-2.93246623,4.64723218,0.47214022,0.00000000,0.00523205,1.42924004,0.02436774,2.19961407,1.38207808,0.74880790
-2.92646323,4.78153768,0.49283131,0.00000000,0.00543160,1.44484350,0.02451910,2.29164076,1.42729686,0.76857965
-2.92046023,4.90224159,0.51263825,0.00000000,0.00561554,1.45705560,0.02463240,2.37672596,1.46923472,0.78615847
-2.91445723,5.00666378,0.53118528,0.00000000,0.00578116,1.46531118,0.02469905,2.45326996,1.50690466,0.80115272
-2.90845423,5.09227784,0.54809441,0.00000000,0.00592584,1.46908574,0.02471056,2.51974635,1.53934777,0.81319508
-2.90245123,5.15679380,0.56299692,0.00000000,0.00604709,1.46791534,0.02465889,2.57474928,1.56566601,0.82195448
-2.89644822,5.19823625,0.57554511,0.00000000,0.00614265,1.46141455,0.02453679,2.61703930,1.58505390,0.82714747
-2.89044522,5.21501461,0.58542389,0.00000000,0.00621052,1.44929154,0.02433808,2.64558586,1.59682799,0.82854834
-2.88444222,5.20598304,0.59236160,0.00000000,0.00624907,1.43135991,0.02405794,2.65960473,1.60045273,0.82599796
-2.87843922,5.17048753,0.59613970,0.00000000,0.00625707,1.40754702,0.02369316,2.65858888,1.59556176,0.81941064
-2.87243622,5.10839829,0.59660098,0.00000000,0.00623377,1.37789825,0.02324229,2.64233135,1.58197373,0.80877903
-2.86643322,5.02012634,0.59365575,0.00000000,0.00617894,1.34257757,0.02270577,2.61093935,1.55970196,0.79417675
-2.86043022,4.90662362,0.58728595,0.00000000,0.00609294,1.30186408,0.02208599,2.56483875,1.52895758,0.77575867
-2.85442721,4.76936679,0.57754680,0.00000000,0.00597670,1.25614518,0.02138728,2.50476900,1.49014617,0.75375889
-2.84842421,4.61032560,0.56456614,0.00000000,0.00583178,1.20590637,0.02061586,2.43176864,1.44385802,0.72848649
-2.84242121,4.43191728,0.54854131,0.00000000,0.00566033,1.15171841,0.01977973,2.34715217,1.39085263,0.70031927
-2.83641821,4.23694896,0.52973391,0.00000000,0.00546512,1.09422231,0.01888849,2.25247928,1.33203819,0.66969573
-2.83041521,4.02855075,0.50846253,0.00000000,0.00524947,1.03411279,0.01795315,2.14951792,1.26844695,0.63710569
-2.82441221,3.81010225,0.48509395,0.00000000,0.00501723,0.97212081,0.01698588,2.04020280,1.20120768,0.60307989
-2.81840920,3.58515552,0.46003310,0.00000000,0.00477273,0.90899597,0.01599975,1.92659111,1.13151647,0.56817902
-2.81240620,3.35735751,0.43371227,0.00000000,0.00452070,0.84548928,0.01500851,1.81081720,1.06060682,0.53298259
-2.80640320,3.13037482,0.40658010,0.00000000,0.00426625,0.78233695,0.01402623,1.69504808,0.98972055,0.49807812
-2.80040020,2.90782333,0.37909068,0.00000000,0.00401478,0.72024571,0.01306713,1.58144110,0.92008018,0.46405082
-2.79439720,2.69320476,0.35169325,0.00000000,0.00377193,0.65988009,0.01214528,1.47210538,0.85286394,0.43147433
-2.78839420,2.48985182,0.32482286,0.00000000,0.00354351,0.60185201,0.01127437,1.36906764,0.78918384,0.40090244
-2.78239120,2.30088284,0.29889225,0.00000000,0.00333547,0.54671274,0.01046756,1.27424341,0.73006740,0.37286215
-2.77638819,2.12916634,0.27428510,0.00000000,0.00315386,0.49494754,0.00973725,1.18941369,0.67644313,0.34784808
-2.77038519,1.97729534,0.25135083,0.00000000,0.00300476,0.44697270,0.00909501,1.11620700,0.62912983,0.32631801
-2.76438219,1.84757061,0.23040094,0.00000000,0.00289428,0.40313506,0.00855139,1.05608657,0.58882943,0.30868966
-2.75837919,1.74199184,0.21170670,0.00000000,0.00282850,0.36371361,0.00811588,1.01034185,0.55612309,0.29533841
-2.75237619,1.66225511,0.19549826,0.00000000,0.00281345,0.32892287,0.00779686,0.98008375,0.53146995,0.28659570
-2.74637319,1.60975521,0.18196471,0.00000000,0.00285506,0.29891775,0.00760145,0.96624245,0.51520827,0.28274795
-2.74037019,1.58559086,0.17125513,0.00000000,0.00295908,0.27379940,0.00753557,0.96956711,0.50755806,0.28403571
-2.73436718,1.59057144,0.16348007,0.00000000,0.00313107,0.25362161,0.00760381,0.99062636,0.50862495,0.29065270
-2.72836418,1.62522363,0.15871348,0.00000000,0.00337624,0.23839737,0.00780938,1.02980906,0.51840475,0.30274481
-2.72236118,1.68979698,0.15699464,0.00000000,0.00369938,0.22810520,0.00815411,1.08732458,0.53678830,0.32040859
-2.71635818,1.78426742,0.15833003,0.00000000,0.00410474,0.22269485,0.00863830,1.16320242,0.56356643,0.34368942
-2.71035518,1.90833857,0.16269484,0.00000000,0.00459583,0.22209216,0.00926069,1.25729093,0.59843476,0.37257927
-2.70435218,2.06144069,0.17003427,0.00000000,0.00517528,0.22620279,0.01001832,1.36925531,0.64099855,0.40701409
-2.69834917,2.24272787,0.18026424,0.00000000,0.00584467,0.23491477,0.01090652,1.49857519,0.69077729,0.44687105
-2.69234617,2.45107399,0.19327188,0.00000000,0.00660428,0.24809982,0.01191876,1.64454234,0.74720958,0.49196582
-2.68634317,2.68506866,0.20891565,0.00000000,0.00745296,0.26561342,0.01304658,1.80625896,0.80965822,0.54205009
-2.68034017,2.94301433,0.22702530,0.00000000,0.00838791,0.28729388,0.01427960,1.98263749,0.87741576,0.59680975
-2.67433717,3.22292576,0.24740188,0.00000000,0.00940454,0.31296046,0.01560546,2.17240232,0.94971089,0.65586384
-2.66833417,3.52253323,0.26981789,0.00000000,0.01049633,0.34241097,0.01700987,2.37409432,1.02571563,0.71876475
-2.66233117,3.83929065,0.29401781,0.00000000,0.01165478,0.37541893,0.01847672,2.58607852,1.10455371,0.78499975
-2.65632816,4.17038959,0.31971925,0.00000000,0.01286935,0.41173083,0.01998819,2.80655553,1.18531000,0.85399419
-2.65032516,4.51277991,0.34661479,0.00000000,0.01412757,0.45106366,0.02152502,3.03357681,1.26704115,0.92511642
-2.64432216,4.86319751,0.37437463,0.00000000,0.01541510,0.49310304,0.02306679,3.26506402,1.34878734,0.99768458
-2.63831916,5.21819925,0.40265028,0.00000000,0.01671593,0.53750227,0.02459226,3.49883219,1.42958496,1.07097516
-2.63231616,5.57420488,0.43107905,0.00000000,0.01801270,0.58388250,0.02607982,3.73261668,1.50848012,1.14423333
-2.62631316,5.92754525,0.45928957,0.00000000,0.01928698,0.63183408,0.02750798,3.96410331,1.58454266,1.21668477
-2.62031016,6.27451621,0.48690802,0.00000000,0.02051970,0.68091940,0.02885591,4.19096129,1.65688031,1.28754890
-2.61430715,6.61143684,0.51356508,0.00000000,0.02169161,0.73067691,0.03010399,4.41087833,1.72465291,1.35605307
-2.60830415,6.93471079,0.53890325,0.00000000,0.02278378,0.78062653,0.03123440,4.62159729,1.78708605,1.42144742
-2.60230115,7.24088940,0.56258444,0.00000000,0.02377806,0.83027620,0.03223172,4.82095363,1.84348408,1.48302012
-2.59629815,7.52673494,0.58429742,0.00000000,0.02465764,0.87912920,0.03308346,5.00691309,1.89324204,1.54011244
-2.59029515,7.78928256,0.60376492,0.00000000,0.02540752,0.92669240,0.03378058,5.17760885,1.93585625,1.59213345
-2.58429215,8.02589949,0.62075016,0.00000000,0.02601496,0.97248467,0.03431797,5.33137763,1.97093341,1.63857377
-2.57828914,8.23434016,0.63506241,0.00000000,0.02646984,1.01604559,0.03469482,5.46679402,1.99819792,1.67901828
-2.57228614,8.41279589,0.64656151,0.00000000,0.02676499,1.05694388,0.03491491,5.58270253,2.01749736,1.71315726
-2.56628314,8.55993820,0.65516104,0.00000000,0.02689643,1.09478555,0.03498682,5.67824665,2.02880596,1.74079574
-2.56028014,8.67495464,0.66083016,0.00000000,0.02686347,1.12922133,0.03492403,5.75289454,2.03222605,1.76186094
-2.55427714,8.75757639,0.66359389,0.00000000,0.02666872,1.15995339,0.03474492,5.80646039,2.02798753,1.77640742
-2.54827414,8.80809680,0.66353201,0.00000000,0.02631806,1.18674112,0.03447263,5.83912107,2.01644519,1.78461984
-2.54227114,8.82738026,0.66077648,0.00000000,0.02582043,1.20940596,0.03413488,5.85142717,1.99807410,1.78681323
-2.53626813,8.81686081,0.65550755,0.00000000,0.02518758,1.22783518,0.03376364,5.84430769,1.97346303,1.78343055
-2.53026513,8.77852982,0.64794875,0.00000000,0.02443374,1.24198458,0.03339471,5.81906765,1.94330591,1.77503749
-2.52426213,8.71491237,0.63836079,0.00000000,0.02357522,1.25188017,0.03306724,5.77737775,1.90839148,1.76231438
-2.51825913,8.62903178,0.62703480,0.00000000,0.02262998,1.25761864,0.03282315,5.72125546,1.86959110,1.74604522
-2.51225613,8.52436196,0.61428483,0.00000000,0.02161716,1.25936668,0.03270644,5.65303677,1.82784476,1.72710374
-2.50625313,8.40476746,0.60044011,0.00000000,0.02055662,1.25735911,0.03276247,5.57533836,1.78414550,1.70643653
-2.50025013,8.27443110,0.58583698,0.00000000,0.01946842,1.25189556,0.03303712,5.49100984,1.73952212,1.68504343
-2.49424712,8.13776973,0.57081097,0.00000000,0.01837245,1.24333573,0.03357591,5.40307633,1.69502044,1.66395516
-2.48824412,7.99933873,0.55568891,0.00000000,0.01728795,1.23209300,0.03442300,5.31467185,1.65168320,1.64420877
-2.48224112,7.86372653,0.54078150,0.00000000,0.01623316,1.21862635,0.03562017,5.22896456,1.61052888,1.62682101
-2.47623812,7.73544100,0.52637622,0.00000000,0.01522499,1.20343055,0.03720572,5.14907529,1.57252966,1.61276039
-2.47023512,7.61879003,0.51273092,0.00000000,0.01427872,1.18702451,0.03921333,5.07799130,1.53858897,1.60291848
-2.46423212,7.51775936,0.50006811,0.00000000,0.01340779,1.16993801,0.04167084,5.01847777,1.50951903,1.59808134
-2.45822911,7.43589110,0.48857004,0.00000000,0.01262364,1.15269703,0.04459913,4.97298967,1.48601905,1.59890186
-2.45222611,7.37616718,0.47837482,0.00000000,0.01193552,1.13580794,0.04801095,4.94358733,1.46865469,1.60587418
-2.44622311,7.34090187,0.46957351,0.00000000,0.01135047,1.11974110,0.05190984,4.93185888,1.45783938,1.61931115
-2.44022011,7.33164804,0.46220844,0.00000000,0.01087324,1.10491444,0.05628919,4.93885297,1.45381850,1.63932584
-2.43421711,7.34912161,0.45627270,0.00000000,0.01050631,1.09167776,0.06113139,4.96502499,1.45665690,1.66581824
-2.42821411,7.39314833,0.45171103,0.00000000,0.01024989,1.08029850,0.06640734,5.01019975,1.46623076,1.69846789
-2.42221111,7.46263650,0.44842200,0.00000000,0.01010200,1.07094961,0.07207606,5.07355301,1.48222407,1.73673327
-2.41620810,7.55557833,0.44626161,0.00000000,0.01005857,1.06370057,0.07808468,5.15361365,1.50413069,1.77985837
-2.41020510,7.66908188,0.44504813,0.00000000,0.01011354,1.05851192,0.08436886,5.24828762,1.53126187,1.82688670
-2.40420210,7.79943382,0.44456819,0.00000000,0.01025901,1.05523402,0.09085340,5.35490359,1.56275967,1.87668261
-2.39819910,7.94219241,0.44458394,0.00000000,0.01048542,1.05361021,0.09745340,5.47027975,1.59761609,1.92795957
-2.39219610,8.09230834,0.44484102,0.00000000,0.01078176,1.05328465,0.10407573,5.59080974,1.63469749,1.97931453
-2.38619310,8.24426993,0.44507718,0.00000000,0.01113575,1.05381457,0.11062086,5.71256521,1.67277378,2.02926747
-2.38019010,8.39226779,0.44503113,0.00000000,0.01153414,1.05468657,0.11698501,5.83141151,1.71055144,2.07630463
-2.37418709,8.53037305,0.44445138,0.00000000,0.01196296,1.05533645,0.12306258,5.94313228,1.74670940,2.11892397
-2.36818409,8.65272263,0.44310467,0.00000000,0.01240780,1.05517148,0.12874875,6.04355833,1.77993655,2.15568111
-2.36218109,8.75370412,0.44078372,0.00000000,0.01285412,1.05359443,0.13394219,6.12869605,1.80896944,2.18523403
-2.35617809,8.82813341,0.43731389,0.00000000,0.01328758,1.05002791,0.13854777,6.19485029,1.83262892,2.20638464
-2.35017509,8.87141762,0.43255855,0.00000000,0.01369433,1.04393814,0.14247918,6.23873701,1.84985427,2.21811578
-2.34417209,8.87969732,0.42642293,0.00000000,0.01406132,1.03485684,0.14566134,6.25758165,1.85973360,2.21962205
-2.33816908,8.84996241,0.41885626,0.00000000,0.01437663,1.02240025,0.14803250,6.24919934,1.86152933,2.21033332
-2.33216608,8.78013738,0.40985222,0.00000000,0.01462969,1.00628441,0.14954604,6.21205437,1.85469790,2.18993014
-2.32616308,8.66913330,0.39944769,0.00000000,0.01481153,0.98633609,0.15017174,6.14529704,1.83890304,2.15835055
-2.32016008,8.51686510,0.38771984,0.00000000,0.01491500,0.96249879,0.14989654,6.04877698,1.81402214,2.11578810
-2.31415708,8.32423457,0.37478189,0.00000000,0.01493491,0.93483380,0.14872487,5.92303318,1.78014582,2.06268158
-2.30815408,8.09308078,0.36077760,0.00000000,0.01486807,0.90351639,0.14667832,5.76926204,1.73757073,1.99969693
-2.30215108,7.82610122,0.34587494,0.00000000,0.01471341,0.86882753,0.14379486,5.58926525,1.68678614,1.92770246
-2.29614807,7.52674787,0.33025924,0.00000000,0.01447188,0.83114159,0.14012754,5.38538063,1.62845520,1.84773850
-2.29014507,7.19910374,0.31412609,0.00000000,0.01414639,0.79091104,0.13574281,5.16039912,1.56339154,1.76098305
-2.28414207,6.84774538,0.29767439,0.00000000,0.01374169,0.74864885,0.13071839,4.91747199,1.49253261,1.66871488
-2.27813907,6.47759779,0.28109982,0.00000000,0.01326414,0.70490959,0.12514100,4.66001203,1.41691068,1.57227558
-2.27213607,6.09378771,0.26458903,0.00000000,0.01272150,0.66027030,0.11910381,4.39159300,1.33762284,1.47303230
-2.26613307,5.70150101,0.24831477,0.00000000,0.01212267,0.61531187,0.11270389,4.11585103,1.25580116,1.37234229
-2.26013007,5.30584930,0.23243203,0.00000000,0.01147736,0.57060194,0.10603964,3.83639144,1.17258406,1.27152063
-2.25412706,4.91175015,0.21707538,0.00000000,0.01079584,0.52667977,0.09920837,3.55670403,1.08908980,1.17181202
-2.24812406,4.52382419,0.20235746,0.00000000,0.01008859,0.48404379,0.09230408,3.28008911,1.00639293,1.07436736
-2.24212106,4.14631129,0.18836856,0.00000000,0.00936604,0.44314191,0.08541548,3.00959605,0.92550424,0.98022552
-2.23611806,3.78300714,0.17517731,0.00000000,0.00863830,0.40436497,0.07862432,2.74797525,0.84735454,0.89030041
-2.23011506,3.43722021,0.16283209,0.00000000,0.00791488,0.36804292,0.07200412,2.49764402,0.77278247,0.80537327
-2.22411206,3.11174841,0.15136328,0.00000000,0.00720454,0.33444392,0.06561918,2.26066591,0.70252624,0.72608984
-2.21810905,2.80887366,0.14078591,0.00000000,0.00651510,0.30377558,0.05952407,2.03874272,0.63721914,0.65296175
-2.21210605,2.53037218,0.13110262,0.00000000,0.00585330,0.27618829,0.05376330,1.83321790,0.57738835,0.58637154
-2.20610305,2.27753768,0.12230668,0.00000000,0.00522477,0.25177987,0.04837148,1.64508965,0.52345663,0.52658059
-2.20010005,2.05121456,0.11438498,0.00000000,0.00463395,0.23060106,0.04337362,1.47503187,0.47574633,0.47373889
-2.19409705,1.85183795,0.10732067,0.00000000,0.00408413,0.21266152,0.03878569,1.32342104,0.43448512,0.42789622
-2.18809405,1.67947774,0.10109548,0.00000000,0.00357750,0.19793573,0.03461539,1.19036706,0.39981279,0.38901360
-2.18209105,1.53388394,0.09569159,0.00000000,0.00311516,0.18636839,0.03086300,1.07574620,0.37178873,0.35697471
-2.17608804,1.41453109,0.09109293,0.00000000,0.00269731,0.17787920,0.02752230,0.97923470,0.35039952,0.33159650
-2.17008504,1.32066009,0.08728609,0.00000000,0.00232328,0.17236677,0.02458152,0.90034147,0.33556628,0.31263877
-2.16408204,1.25131617,0.08426060,0.00000000,0.00199170,0.16971145,0.02202427,0.83843904,0.32715156,0.29981243
-2.15807904,1.20538233,0.08200892,0.00000000,0.00170062,0.16977739,0.01983044,0.79279201,0.32496568,0.29278637
-2.15207604,1.18160822,0.08052603,0.00000000,0.00144763,0.17241368,0.01797699,0.76258253,0.32877238,0.29119310
-2.14607304,1.17863477,0.07980879,0.00000000,0.00122999,0.17745495,0.01643872,0.74693285,0.33829403,0.29463318
-2.14007004,1.19501520,0.07985514,0.00000000,0.00104473,0.18472155,0.01518887,0.74492496,0.35321642,0.30267896
-2.13406703,1.22923343,0.08066331,0.00000000,0.00088877,0.19401965,0.01419968,0.75561777,0.37319341,0.31487775
-2.12806403,1.27972093,0.08223104,0.00000000,0.00075901,0.20514155,0.01344290,0.77806205,0.39785173,0.33075501
-2.12206103,1.34487311,0.08455493,0.00000000,0.00065239,0.21786633,0.01289013,0.81131385,0.42679602,0.34981773
-2.11605803,1.42306609,0.08762999,0.00000000,0.00056595,0.23196121,0.01251319,0.85444659,0.45961442,0.37155847
-2.11005503,1.51267471,0.09144929,0.00000000,0.00049688,0.24718362,0.01228444,0.90656232,0.49588473,0.39546029
-2.10405203,1.61209195,0.09600397,0.00000000,0.00044258,0.26328419,0.01217698,0.96680220,0.53518123,0.42100257
-2.09804902,1.71975000,0.10128322,0.00000000,0.00040064,0.28001051,0.01216493,1.03435635,0.57708195,0.44766798
-2.09204602,1.83414244,0.10727453,0.00000000,0.00036888,0.29711163,0.01222368,1.10847277,0.62117636,0.47495031
-2.08604302,1.95384677,0.11396391,0.00000000,0.00034537,0.31434317,0.01233007,1.18846505,0.66707298,0.50236302
-2.08004002,2.07754639,0.12133604,0.00000000,0.00032838,0.33147267,0.01246263,1.27371836,0.71440667,0.52944824
-2.07403702,2.20405045,0.12937442,0.00000000,0.00031644,0.34828500,0.01260179,1.36369317,0.76284507,0.55578567
-2.06803402,2.33231042,0.13806118,0.00000000,0.00030826,0.36458748,0.01273006,1.45792604,0.81209370,0.58100105
-2.06203102,2.46143172,0.14737669,0.00000000,0.00030278,0.38021427,0.01283222,1.55602698,0.86189941,0.60477361
-2.05602801,2.59067923,0.15729892,0.00000000,0.00029913,0.39502995,0.01289547,1.65767281,0.91205157,0.62684209
-2.05002501,2.71947572,0.16780236,0.00000000,0.00029661,0.40893170,0.01290950,1.76259639,0.96238089,0.64700882
-2.04402201,2.84739237,0.17885669,0.00000000,0.00029466,0.42185023,0.01286659,1.87057163,1.01275563,0.66514163
-2.03801901,2.97413143,0.19042522,0.00000000,0.00029291,0.43374902,0.01276161,1.98139453,1.06307527,0.68117328
-2.03201601,3.09950128,0.20246308,0.00000000,0.00029107,0.44462213,0.01259195,2.09486086,1.11326166,0.69509839
-2.02601301,3.22338486,0.21491539,0.00000000,0.00028899,0.45449040,0.01235740,2.21074141,1.16324833,0.70696793
-2.02001001,3.34570288,0.22771543,0.00000000,0.00028660,0.46339645,0.01205999,2.32875581,1.21296817,0.71688149
-2.01400700,3.46637379,0.24078312,0.00000000,0.00028391,0.47139857,0.01170374,2.44854650,1.26234035,0.72497774
-2.00800400,3.58527275,0.25402377,0.00000000,0.00028100,0.47856402,0.01129441,2.56965426,1.31125727,0.73142356
-2.00200100,3.70219200,0.26732737,0.00000000,0.00027797,0.48496188,0.01083914,2.69149694,1.35957225,0.73640237
-1.99599800,3.81680530,0.28056849,0.00000000,0.00027498,0.49065622,0.01034612,2.81335287,1.40708905,0.74010251
-1.98999500,3.92863881,0.29360703,0.00000000,0.00027217,0.49569963,0.00982423,2.93435044,1.45355374,0.74270611
-1.98399200,4.03705054,0.30628957,0.00000000,0.00026970,0.50012778,0.00928267,3.05346498,1.49864989,0.74437925
-1.97798899,4.14122028,0.31845174,0.00000000,0.00026773,0.50395525,0.00873064,3.16952373,1.54199741,0.74526393
-1.97198599,4.24015096,0.32992126,0.00000000,0.00026636,0.50717283,0.00817699,3.28121937,1.58315561,0.74547239
-1.96598299,4.33268239,0.34052174,0.00000000,0.00026570,0.50974651,0.00762993,3.38713209,1.62163042,0.74508410
-1.95997999,4.41751690,0.35007704,0.00000000,0.00026579,0.51161823,0.00709684,3.48575972,1.65688575,0.74414562
-1.95397699,4.49325649,0.35841611,0.00000000,0.00026664,0.51270831,0.00658405,3.57555507,1.68835874,0.74267341
-1.94797399,4.55844978,0.36537801,0.00000000,0.00026823,0.51291939,0.00609673,3.65496907,1.71547823,0.74065945
-1.94197099,4.61164699,0.37081697,0.00000000,0.00027046,0.51214172,0.00563883,3.72249816,1.73768570,0.73807944
-1.93596798,4.65146034,0.37460726,0.00000000,0.00027323,0.51025941,0.00521303,3.77673384,1.75445795,0.73490305
-1.92996498,4.67662729,0.37664761,0.00000000,0.00027638,0.50715731,0.00482084,3.81641253,1.76533027,0.73110590
-1.92396198,4.68607339,0.37686496,0.00000000,0.00027971,0.50272815,0.00446263,3.84046337,1.76991927,0.72668237
-1.91795898,4.67897198,0.37521753,0.00000000,0.00028303,0.49687950,0.00413777,3.84805193,1.76794411,0.72165882
-1.91195598,4.65479772,0.37169677,0.00000000,0.00028611,0.48954021,0.00384478,3.83861795,1.75924524,0.71610624
-1.90595298,4.61337130,0.36632838,0.00000000,0.00028872,0.48066600,0.00358147,3.81190523,1.74379972,0.71015189
-1.89994997,4.55489316,0.35917224,0.00000000,0.00029065,0.47024383,0.00334518,3.76798244,1.72173224,0.70398890
-1.89394697,4.47996426,0.35032115,0.00000000,0.00029168,0.45829499,0.00313286,3.70725366,1.69332133,0.69788351
