energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-4.30115058,1.28974406,0.13864776,0.00177977,0.57216970,0.83451415,0.75746754,0.00000000
-4.29514757,1.29696590,0.15299831,0.00187122,0.59194705,0.82337406,0.73752670,0.00000000
-4.28914457,1.31027769,0.16845478,0.00197186,0.61451431,0.81554754,0.72057081,0.00000000
-4.28314157,1.32961635,0.18491692,0.00208110,0.63964970,0.81116834,0.70679170,0.00000000
-4.27713857,1.35473591,0.20225831,0.00219803,0.66704946,0.81026555,0.69628464,0.00000000
-4.27113557,1.38521153,0.22032805,0.00232147,0.69633292,0.81276277,0.68904698,0.00000000
-4.26513257,1.42045011,0.23895336,0.00244993,0.72705085,0.81848096,0.68498011,0.00000000
-4.25912956,1.45970712,0.25794316,0.00258168,0.75869675,0.82714481,0.68389447,0.00000000
-4.25312656,1.50210906,0.27709234,0.00271475,0.79072070,0.83839257,0.68551757,0.00000000
-4.24712356,1.54668078,0.29618681,0.00284702,0.82254526,0.85178872,0.68950459,0.00000000
-4.24112056,1.59237657,0.31500889,0.00297625,0.85358273,0.86683929,0.69545112,0.00000000
-4.23511756,1.63811378,0.33334297,0.00310017,0.88325305,0.88300891,0.70290766,0.00000000
-4.22911456,1.68280759,0.35098128,0.00321653,0.91100157,0.89973920,0.71139513,0.00000000
-4.22311156,1.72540543,0.36772927,0.00332316,0.93631591,0.91646738,0.72042094,0.00000000
-4.21710855,1.76491975,0.38341063,0.00341807,0.95874117,0.93264472,0.72949492,0.00000000
-4.21110555,1.80045757,0.39787165,0.00349947,0.97789286,0.94775373,0.73814455,0.00000000
-4.20510255,1.83124581,0.41098463,0.00356587,0.99346700,0.96132364,0.74592884,0.00000000
-4.19909955,1.85665130,0.42265040,0.00361609,1.00524700,0.97294341,0.75245050,0.00000000
-4.19309655,1.87619473,0.43279973,0.00364930,1.01310708,0.98227185,0.75736592,0.00000000
-4.18709355,1.88955814,0.44139366,0.00366506,1.01701233,0.98904458,0.76039262,0.00000000
-4.18109055,1.89658588,0.44842275,0.00366329,1.01701526,0.99307749,0.76131406,0.00000000
-4.17508754,1.89727917,0.45390536,0.00364429,1.01324945,0.99426685,0.75998176,0.00000000
-4.16908454,1.89178483,0.45788503,0.00360871,1.00592045,0.99258624,0.75631473,0.00000000
-4.16308154,1.88037904,0.46042719,0.00355750,0.99529469,0.98808045,0.75029646,0.00000000
-4.15707854,1.86344695,0.46161535,0.00349188,0.98168681,0.98085704,0.74196970,0.00000000
-4.15107554,1.84145960,0.46154686,0.00341331,0.96544618,0.97107596,0.73142956,0.00000000
-4.14507254,1.81494909,0.46032871,0.00332338,0.94694324,0.95893792,0.71881519,0.00000000
-4.13906953,1.78448362,0.45807319,0.00322379,0.92655618,0.94467224,0.70430065,0.00000000
-4.13306653,1.75064338,0.45489393,0.00311630,0.90465857,0.92852478,0.68808546,0.00000000
-4.12706353,1.71399867,0.45090221,0.00300264,0.88160843,0.91074665,0.67038537,0.00000000
-4.12106053,1.67509101,0.44620383,0.00288446,0.85773902,0.89158428,0.65142363,0.00000000
-4.11505753,1.63441817,0.44089650,0.00276334,0.83335159,0.87127132,0.63142344,0.00000000
-4.10905453,1.59242358,0.43506795,0.00264069,0.80871037,0.85002268,0.61060167,0.00000000
-4.10305153,1.54949042,0.42879468,0.00251777,0.78403960,0.82803097,0.58916413,0.00000000
-4.09704852,1.50594036,0.42214137,0.00239568,0.75952279,0.80546550,0.56730261,0.00000000
-4.09104552,1.46203678,0.41516109,0.00227530,0.73530390,0.78247353,0.54519352,0.00000000
-4.08504252,1.41799200,0.40789599,0.00215739,0.71149025,0.75918380,0.52299827,0.00000000
-4.07903952,1.37397781,0.40037876,0.00204251,0.68815699,0.73571186,0.50086498,0.00000000
-4.07303652,1.33013857,0.39263445,0.00193110,0.66535275,0.71216684,0.47893148,0.00000000
-4.06703352,1.28660594,0.38468287,0.00182350,0.64310612,0.68865905,0.45732906,0.00000000
-4.06103052,1.24351431,0.37654123,0.00171995,0.62143273,0.66530802,0.43618683,0.00000000
-4.05502751,1.20101589,0.36822699,0.00162064,0.60034248,0.64225025,0.41563610,0.00000000
-4.04902451,1.15929459,0.35976088,0.00152574,0.57984665,0.61964619,0.39581465,0.00000000
-4.04302151,1.11857776,0.35116973,0.00143542,0.55996454,0.59768596,0.37687026,0.00000000
-4.03701851,1.07914520,0.34248914,0.00134986,0.54072937,0.57659331,0.35896344,0.00000000
-4.03101551,1.04133456,0.33376576,0.00126930,0.52219314,0.55662752,0.34226891,0.00000000
-4.02501251,1.00554305,0.32505904,0.00119398,0.50443029,0.53808295,0.32697589,0.00000000
-4.01900950,0.97222494,0.31644228,0.00112425,0.48753989,0.52128618,0.31328675,0.00000000
-4.01300650,0.94188494,0.30800290,0.00106047,0.47164635,0.50659061,0.30141442,0.00000000
-4.00700350,0.91506755,0.29984182,0.00100304,0.45689852,0.49436877,0.29157821,0.00000000
-4.00100050,0.89234279,0.29207199,0.00095242,0.44346717,0.48500248,0.28399846,0.00000000
-3.99499750,0.87428874,0.28481583,0.00090906,0.43154109,0.47887120,0.27889013,0.00000000
-3.98899450,0.86147165,0.27820200,0.00087339,0.42132175,0.47633910,0.27645560,0.00000000
-3.98299150,0.85442438,0.27236129,0.00084584,0.41301693,0.47774124,0.27687691,0.00000000
-3.97698849,0.85362417,0.26742188,0.00082677,0.40683353,0.48336962,0.28030809,0.00000000
-3.97098549,0.85947067,0.26350430,0.00081649,0.40296989,0.49345953,0.28686754,0.00000000
-3.96498249,0.87226533,0.26071613,0.00081519,0.40160804,0.50817698,0.29663128,0.00000000
-3.95897949,0.89219315,0.25914689,0.00082296,0.40290630,0.52760791,0.30962714,0.00000000
-3.95297649,0.91930779,0.25886322,0.00083978,0.40699249,0.55174956,0.32583043,0.00000000
-3.94697349,0.95352091,0.25990476,0.00086548,0.41395829,0.58050478,0.34516131,0.00000000
-3.94097049,0.99459645,0.26228094,0.00089975,0.42385488,0.61367957,0.36748418,0.00000000
-3.93496748,1.04215035,0.26596887,0.00094216,0.43669035,0.65098422,0.39260923,0.00000000
-3.92896448,1.09565613,0.27091246,0.00099212,0.45242867,0.69203818,0.42029613,0.00000000
-3.92296148,1.15445615,0.27702300,0.00104893,0.47099072,0.73637869,0.45026001,0.00000000
-3.91695848,1.21777854,0.28418108,0.00111178,0.49225691,0.78347298,0.48217942,0.00000000
-3.91095548,1.28475898,0.29223989,0.00117976,0.51607158,0.83273357,0.51570597,0.00000000
-3.90495248,1.35446680,0.30102979,0.00125188,0.54224863,0.88353619,0.55047539,0.00000000
-3.89894947,1.42593412,0.31036396,0.00132714,0.57057829,0.93523964,0.58611938,0.00000000
-3.89294647,1.49818684,0.32004485,0.00140447,0.60083443,0.98720650,0.62227770,0.00000000
-3.88694347,1.57027605,0.32987127,0.00148285,0.63278210,1.03882402,0.65860984,0.00000000
-3.88094047,1.64130849,0.33964570,0.00156126,0.66618479,1.08952398,0.69480571,0.00000000
-3.87493747,1.71047437,0.34918151,0.00163878,0.70081093,1.13880054,0.73059450,0.00000000
-3.86893447,1.77707147,0.35830993,0.00171452,0.73643935,1.18622528,0.76575140,0.00000000
-3.86293147,1.84052411,0.36688626,0.00178775,0.77286335,1.23145851,0.80010149,0.00000000
-3.85692846,1.90039618,0.37479521,0.00185783,0.80989315,1.27425628,0.83352064,0.00000000
-3.85092546,1.95639764,0.38195514,0.00192425,0.84735667,1.31447276,0.86593317,0.00000000
-3.84492246,2.00838421,0.38832098,0.00198665,0.88509867,1.35205776,0.89730644,0.00000000
-3.83891946,2.05635039,0.39388581,0.00204483,0.92297844,1.38704965,0.92764259,0.00000000
-3.83291646,2.10041632,0.39868099,0.00209873,0.96086622,1.41956409,0.95696788,0.00000000
-3.82691346,2.14080935,0.40277491,0.00214840,0.99863881,1.44977911,0.98532041,0.00000000
-3.82091046,2.17784145,0.40627038,0.00219407,1.03617472,1.47791770,1.01273688,0.00000000
-3.81490745,2.21188383,0.40930080,0.00223604,1.07334938,1.50422869,1.03923943,0.00000000
-3.80890445,2.24334023,0.41202528,0.00227474,1.11003081,1.52896721,1.06482347,0.00000000
-3.80290145,2.27262049,0.41462286,0.00231066,1.14607623,1.55237587,1.08944735,0.00000000
-3.79689845,2.30011571,0.41728599,0.00234436,1.18132991,1.57466774,1.11302486,0.00000000
-3.79089545,2.32617654,0.42021364,0.00237644,1.21562261,1.59601218,1.13542111,0.00000000
-3.78489245,2.35109549,0.42360412,0.00240751,1.24877269,1.61652418,1.15645228,0.00000000
-3.77888944,2.37509422,0.42764787,0.00243815,1.28058899,1.63625796,1.17588954,0.00000000
-3.77288644,2.39831621,0.43252054,0.00246893,1.31087533,1.65520496,1.19346703,0.00000000
-3.76688344,2.42082493,0.43837648,0.00250037,1.33943644,1.67329630,1.20889351,0.00000000
-3.76088044,2.44260738,0.44534291,0.00253289,1.36608507,1.69040943,1.22186724,0.00000000
-3.75487744,2.46358237,0.45351494,0.00256686,1.39064966,1.70637840,1.23209306,0.00000000
-3.74887444,2.48361285,0.46295155,0.00260251,1.41298231,1.72100700,1.23930079,0.00000000
-3.74287144,2.50252111,0.47367288,0.00263999,1.43296642,1.73408387,1.24326373,0.00000000
-3.73686843,2.52010586,0.48565859,0.00267933,1.45052347,1.74539850,1.24381607,0.00000000
-3.73086543,2.53615991,0.49884765,0.00272044,1.46561850,1.75475711,1.24086812,0.00000000
-3.72486243,2.55048708,0.51313941,0.00276311,1.47826380,1.76199723,1.23441815,0.00000000
-3.71885943,2.56291746,0.52839594,0.00280704,1.48852053,1.76700020,1.22456014,0.00000000
-3.71285643,2.57331978,0.54444550,0.00285184,1.49649791,1.76970060,1.21148668,0.00000000
-3.70685343,2.58161027,0.56108708,0.00289702,1.50234997,1.77009217,1.19548667,0.00000000
-3.70085043,2.58775735,0.57809570,0.00294206,1.50626988,1.76822968,1.17693786,0.00000000
-3.69484742,2.59178191,0.59522831,0.00298637,1.50848183,1.76422675,1.15629436,0.00000000
-3.68884442,2.59375320,0.61223001,0.00302936,1.50923104,1.75824962,1.13406986,0.00000000
-3.68284142,2.59378059,0.62884034,0.00307041,1.50877200,1.75050735,1.11081714,0.00000000
-3.67683842,2.59200174,0.64479935,0.00310895,1.50735574,1.74123898,1.08710525,0.00000000
-3.67083542,2.58856798,0.65985326,0.00314442,1.50521649,1.73069843,1.06349522,0.00000000
-3.66483242,2.58362784,0.67375950,0.00317629,1.50255856,1.71913807,1.04051583,0.00000000
-3.65882941,2.57730983,0.68629098,0.00320412,1.49954413,1.70679192,1.01864060,0.00000000
-3.65282641,2.56970563,0.69723960,0.00322748,1.49628242,1.69385959,0.99826724,0.00000000
-3.64682341,2.56085479,0.70641876,0.00324604,1.49282116,1.68049187,0.97970067,0.00000000
-3.64082041,2.55073219,0.71366524,0.00325951,1.48914068,1.66677886,0.96314038,0.00000000
-3.63481741,2.53923897,0.71884023,0.00326765,1.48515119,1.65274153,0.94867286,0.00000000
-3.62881441,2.52619790,0.72182986,0.00327026,1.48069339,1.63832712,0.93626943,0.00000000
-3.62281141,2.51135362,0.72254522,0.00326719,1.47554272,1.62340887,0.92578939,0.00000000
-3.61680840,2.49437799,0.72092223,0.00325832,1.46941698,1.60779003,0.91698849,0.00000000
-3.61080540,2.47488047,0.71692123,0.00324351,1.46198723,1.59121227,0.90953203,0.00000000
-3.60480240,2.45242316,0.71052674,0.00322268,1.45289148,1.57336776,0.90301189,0.00000000
-3.59879940,2.42653997,0.70174718,0.00319572,1.44175057,1.55391467,0.89696672,0.00000000
-3.59279640,2.39675878,0.69061478,0.00316256,1.42818560,1.53249506,0.89090407,0.00000000
-3.58679340,2.36262574,0.67718557,0.00312310,1.41183605,1.50875433,0.88432346,0.00000000
-3.58079040,2.32373027,0.66153946,0.00307728,1.39237774,1.48236122,0.87673928,0.00000000
-3.57478739,2.27972962,0.64378019,0.00302506,1.36953985,1.45302737,0.86770244,0.00000000
-3.56878439,2.23037160,0.62403522,0.00296641,1.34312005,1.42052529,0.85681981,0.00000000
-3.56278139,2.17551430,0.60245526,0.00290137,1.31299720,1.38470402,0.84377076,0.00000000
-3.55677839,2.11514182,0.57921338,0.00283003,1.27914091,1.34550158,0.82832001,0.00000000
-3.55077539,2.04937512,0.55450354,0.00275255,1.24161748,1.30295364,0.81032658,0.00000000
-3.54477239,1.97847748,0.52853860,0.00266917,1.20059216,1.25719804,0.78974849,0.00000000
-3.53876938,1.90285423,0.50154757,0.00258022,1.15632748,1.20847501,0.76664328,0.00000000
-3.53276638,1.82304685,0.47377224,0.00248614,1.10917783,1.15712307,0.74116460,0.00000000
-3.52676338,1.73972170,0.44546329,0.00238746,1.05958057,1.10357101,0.71355513,0.00000000
-3.52076038,1.65365382,0.41687585,0.00228483,1.00804423,1.04832623,0.68413642,0.00000000
-3.51475738,1.56570679,0.38826475,0.00217898,0.95513410,0.99196017,0.65329618,0.00000000
-3.50875438,1.47680929,0.35987966,0.00207071,0.90145611,0.93509145,0.62147369,0.00000000
-3.50275138,1.38792968,0.33196021,0.00196094,0.84763951,0.87836757,0.58914411,0.00000000
-3.49674837,1.30004933,0.30473139,0.00185059,0.79431918,0.82244588,0.55680218,0.00000000
-3.49074537,1.21413610,0.27839932,0.00174064,0.74211813,0.76797463,0.52494609,0.00000000
-3.48474237,1.13111867,0.25314766,0.00163209,0.69163080,0.71557490,0.49406203,0.00000000
-3.47873937,1.05186282,0.22913465,0.00152591,0.64340785,0.66582387,0.46460987,0.00000000
-3.47273637,0.97715030,0.20649103,0.00142304,0.59794274,0.61924011,0.43701055,0.00000000
-3.46673337,0.90766098,0.18531868,0.00132435,0.55566044,0.57627129,0.41163521,0.00000000
-3.46073037,0.84395865,0.16569030,0.00123064,0.51690869,0.53728450,0.38879653,0.00000000
-3.45472736,0.78648078,0.14764971,0.00114261,0.48195174,0.50255947,0.36874231,0.00000000
-3.44872436,0.73553247,0.13121305,0.00106083,0.45096674,0.47228469,0.35165131,0.00000000
-3.44272136,0.69128433,0.11637057,0.00098576,0.42404276,0.44655641,0.33763137,0.00000000
-3.43671836,0.65377441,0.10308899,0.00091770,0.40118222,0.42538031,0.32671976,0.00000000
-3.43071536,0.62291370,0.09131431,0.00085684,0.38230476,0.40867575,0.31888552,0.00000000
-3.42471236,0.59849492,0.08097482,0.00080321,0.36725305,0.39628225,0.31403368,0.00000000
-3.41870935,0.58020422,0.07198443,0.00075672,0.35580056,0.38796780,0.31201116,0.00000000
-3.41270635,0.56763508,0.06424589,0.00071713,0.34766075,0.38343884,0.31261392,0.00000000
-3.40670335,0.56030415,0.05765405,0.00068413,0.34249757,0.38235123,0.31559530,0.00000000
-3.40070035,0.55766806,0.05209892,0.00065728,0.33993672,0.38432209,0.32067505,0.00000000
-3.39469735,0.55914100,0.04746858,0.00063608,0.33957743,0.38894182,0.32754880,0.00000000
-3.38869435,0.56411210,0.04365167,0.00061996,0.34100433,0.39578614,0.33589759,0.00000000
-3.38269135,0.57196227,0.04053972,0.00060831,0.34379915,0.40442744,0.34539714,0.00000000
-3.37668834,0.58207980,0.03802898,0.00060050,0.34755170,0.41444539,0.35572659,0.00000000
-3.37068534,0.59387430,0.03602203,0.00059591,0.35187004,0.42543627,0.36657628,0.00000000
-3.36468234,0.60678854,0.03442892,0.00059392,0.35638928,0.43702073,0.37765440,0.00000000
-3.35867934,0.62030786,0.03316799,0.00059394,0.36077905,0.44884993,0.38869238,0.00000000
-3.35267634,0.63396700,0.03216644,0.00059541,0.36474917,0.46060983,0.39944868,0.00000000
-3.34667334,0.64735422,0.03136047,0.00059782,0.36805366,0.47202354,0.40971113,0.00000000
-3.34067034,0.66011275,0.03069527,0.00060074,0.37049280,0.48285194,0.41929771,0.00000000
-3.33466733,0.67193991,0.03012466,0.00060375,0.37191350,0.49289256,0.42805595,0.00000000
-3.32866433,0.68258401,0.02961068,0.00060653,0.37220796,0.50197713,0.43586104,0.00000000
-3.32266133,0.69183957,0.02912289,0.00060877,0.37131083,0.50996787,0.44261298,0.00000000
-3.31665833,0.69954144,0.02863764,0.00061025,0.36919518,0.51675320,0.44823309,0.00000000
-3.31065533,0.70555807,0.02813726,0.00061078,0.36586747,0.52224290,0.45266003,0.00000000
-3.30465233,0.70978489,0.02760915,0.00061019,0.36136201,0.52636345,0.45584595,0.00000000
-3.29864932,0.71213795,0.02704503,0.00060837,0.35573504,0.52905372,0.45775280,0.00000000
-3.29264632,0.71254856,0.02644003,0.00060522,0.34905898,0.53026135,0.45834931,0.00000000
-3.28664332,0.71095910,0.02579199,0.00060067,0.34141692,0.52994024,0.45760874,0.00000000
-3.28064032,0.70732046,0.02510080,0.00059465,0.33289783,0.52804904,0.45550758,0.00000000
-3.27463732,0.70159097,0.02436780,0.00058713,0.32359247,0.52455097,0.45202530,0.00000000
-3.26863432,0.69373705,0.02359533,0.00057807,0.31359025,0.51941477,0.44714506,0.00000000
-3.26263132,0.68373515,0.02278639,0.00056745,0.30297706,0.51261666,0.44085535,0.00000000
-3.25662831,0.67157500,0.02194434,0.00055526,0.29183395,0.50414316,0.43315228,0.00000000
-3.25062531,0.65726350,0.02107276,0.00054153,0.28023680,0.49399438,0.42404235,0.00000000
-3.24462231,0.64082898,0.02017533,0.00052626,0.26825653,0.48218749,0.41354544,0.00000000
-3.23861931,0.62232541,0.01925585,0.00050951,0.25595997,0.46876007,0.40169761,0.00000000
-3.23261631,0.60183588,0.01831818,0.00049135,0.24341097,0.45377286,0.38855354,0.00000000
-3.22661331,0.57947526,0.01736633,0.00047187,0.23067175,0.43731181,0.37418830,0.00000000
-3.22061031,0.55539148,0.01640446,0.00045117,0.21780407,0.41948901,0.35869822,0.00000000
-3.21460730,0.52976530,0.01543696,0.00042941,0.20487036,0.40044249,0.34220088,0.00000000
-3.20860430,0.50280848,0.01446843,0.00040674,0.19193434,0.38033467,0.32483386,0.00000000
-3.20260130,0.47476041,0.01350369,0.00038335,0.17906141,0.35934971,0.30675260,0.00000000
-3.19659830,0.44588317,0.01254775,0.00035943,0.16631847,0.33768961,0.28812723,0.00000000
-3.19059530,0.41645548,0.01160576,0.00033521,0.15377338,0.31556945,0.26913864,0.00000000
-3.18459230,0.38676568,0.01068289,0.00031089,0.14149403,0.29321195,0.24997391,0.00000000
-3.17858929,0.35710423,0.00978429,0.00028669,0.12954707,0.27084158,0.23082146,0.00000000
-3.17258629,0.32775606,0.00891488,0.00026284,0.11799653,0.24867865,0.21186606,0.00000000
-3.16658329,0.29899313,0.00807932,0.00023954,0.10690225,0.22693359,0.19328405,0.00000000
-3.16058029,0.27106772,0.00728187,0.00021698,0.09631845,0.20580169,0.17523889,0.00000000
-3.15457729,0.24420658,0.00652625,0.00019533,0.08629236,0.18545862,0.15787735,0.00000000
-3.14857429,0.21860631,0.00581561,0.00017474,0.07686313,0.16605685,0.14132653,0.00000000
-3.14257129,0.19443001,0.00515248,0.00015533,0.06806104,0.14772308,0.12569157,0.00000000
-3.13656828,0.17180550,0.00453871,0.00013720,0.05990706,0.13055684,0.11105441,0.00000000
-3.13056528,0.15082485,0.00397551,0.00012041,0.05241282,0.11463012,0.09747344,0.00000000
-3.12456228,0.13154532,0.00346352,0.00010501,0.04558091,0.09998806,0.08498388,0.00000000
-3.11855928,0.11399158,0.00300284,0.00009102,0.03940559,0.08665066,0.07359912,0.00000000
-3.11255628,0.09815895,0.00259321,0.00007843,0.03387386,0.07461518,0.06331252,0.00000000
-3.10655328,0.08401753,0.00223413,0.00006723,0.02896673,0.06385929,0.05409984,0.00000000
-3.10055028,0.07151698,0.00192504,0.00005737,0.02466079,0.05434470,0.04592193,0.00000000
-3.09454727,0.06059179,0.00166554,0.00004881,0.02092996,0.04602106,0.03872775,0.00000000
-3.08854427,0.05116672,0.00145562,0.00004151,0.01774732,0.03883016,0.03245734,0.00000000
-3.08254127,0.04316240,0.00129592,0.00003542,0.01508706,0.03271000,0.02704479,0.00000000
-3.07653827,0.03650085,0.00118801,0.00003049,0.01292645,0.02759897,0.02242107,0.00000000
-3.07053527,0.03111076,0.00113469,0.00002670,0.01124782,0.02343976,0.01851665,0.00000000
-3.06453227,0.02693257,0.00114031,0.00002404,0.01004049,0.02018312,0.01526377,0.00000000
-3.05852926,0.02392322,0.00121110,0.00002251,0.00930268,0.01779126,0.01259842,0.00000000
-3.05252626,0.02206044,0.00135551,0.00002214,0.00904333,0.01624106,0.01046205,0.00000000
-3.04652326,0.02134676,0.00158455,0.00002300,0.00928378,0.01552688,0.00880284,0.00000000
-3.04052026,0.02181291,0.00191213,0.00002518,0.01005937,0.01566302,0.00757676,0.00000000
-3.03451726,0.02352083,0.00235537,0.00002883,0.01142084,0.01668584,0.00674824,0.00000000
-3.02851426,0.02656605,0.00293490,0.00003411,0.01343547,0.01865540,0.00629065,0.00000000
-3.02251126,0.03107938,0.00367506,0.00004125,0.01618792,0.02165663,0.00618648,0.00000000
-3.01650825,0.03722783,0.00460406,0.00005050,0.01978076,0.02580001,0.00642729,0.00000000
-3.01050525,0.04521463,0.00575400,0.00006218,0.02433438,0.03122144,0.00701348,0.00000000
-3.00450225,0.05527804,0.00716080,0.00007663,0.02998644,0.03808148,0.00795385,0.00000000
-2.99849925,0.06768898,0.00886392,0.00009424,0.03689052,0.04656367,0.00926492,0.00000000
-2.99249625,0.08274709,0.01090591,0.00011542,0.04521408,0.05687176,0.01097009,0.00000000
-2.98649325,0.10077524,0.01333174,0.00014061,0.05513536,0.06922594,0.01309862,0.00000000
-2.98049025,0.12211221,0.01618786,0.00017028,0.06683943,0.08385775,0.01568430,0.00000000
-2.97448724,0.14710349,0.01952108,0.00020487,0.08051318,0.10100377,0.01876402,0.00000000
-2.96848424,0.17609027,0.02337709,0.00024483,0.09633925,0.12089804,0.02237608,0.00000000
-2.96248124,0.20939666,0.02779882,0.00029057,0.11448905,0.14376327,0.02655828,0.00000000
-2.95647824,0.24731535,0.03282459,0.00034243,0.13511497,0.16980099,0.03134590,0.00000000
-2.95047524,0.29009201,0.03848603,0.00040071,0.15834191,0.19918085,0.03676948,0.00000000
-2.94447224,0.33790903,0.04480591,0.00046559,0.18425846,0.23202943,0.04285257,0.00000000
-2.93846923,0.39086905,0.05179604,0.00053712,0.21290812,0.26841900,0.04960943,0.00000000
-2.93246623,0.44897909,0.05945510,0.00061525,0.24428086,0.30835657,0.05704285,0.00000000
-2.92646323,0.51213615,0.06776673,0.00069973,0.27830555,0.35177400,0.06514210,0.00000000
-2.92046023,0.58011496,0.07669794,0.00079017,0.31484377,0.39851961,0.07388115,0.00000000
-2.91445723,0.65255899,0.08619786,0.00088598,0.35368539,0.44835199,0.08321735,0.00000000
-2.90845423,0.72897547,0.09619711,0.00098638,0.39454650,0.50093656,0.09309053,0.00000000
-2.90245123,0.80873519,0.10660769,0.00109041,0.43707003,0.55584535,0.10342272,0.00000000
-2.89644822,0.89107769,0.11732368,0.00119696,0.48082937,0.61256058,0.11411856,0.00000000
-2.89044522,0.97512220,0.12822263,0.00130472,0.52533520,0.67048209,0.12506644,0.00000000
-2.88444222,1.05988460,0.13916777,0.00141229,0.57004560,0.72893889,0.13614041,0.00000000
-2.87843922,1.14429998,0.15001093,0.00151815,0.61437926,0.78720463,0.14720278,0.00000000
-2.87243622,1.22725057,0.16059617,0.00162075,0.65773142,0.84451664,0.15810753,0.00000000
-2.86643322,1.30759803,0.17076405,0.00171851,0.69949228,0.90009803,0.16870424,0.00000000
-2.86043022,1.38421904,0.18035621,0.00180991,0.73906684,0.95318202,0.17884255,0.00000000
-2.85442721,1.45604278,0.18922030,0.00189350,0.77589580,1.00303759,0.18837692,0.00000000
-2.84842421,1.52208861,0.19721499,0.00196800,0.80947616,1.04899524,0.19717153,0.00000000
-2.84242121,1.58150236,0.20421469,0.00203231,0.83938090,1.09047180,0.20510505,0.00000000
-2.83641821,1.63358921,0.21011397,0.00208555,0.86527647,1.12699289,0.21207513,0.00000000
-2.83041521,1.67784162,0.21483136,0.00212714,0.88693738,1.15821200,0.21800235,0.00000000
-2.82441221,1.71396062,0.21831227,0.00215676,0.90425678,1.18392500,0.22283338,0.00000000
-2.81840920,1.74186924,0.22053102,0.00217440,0.91725258,1.20407923,0.22654326,0.00000000
-2.81240620,1.76171708,0.22149175,0.00218039,0.92606846,1.21877655,0.22913659,0.00000000
-2.80640320,1.77387551,0.22122818,0.00217531,0.93096965,1.22826991,0.23064754,0.00000000
-2.80040020,1.77892345,0.21980218,0.00216003,0.93233337,1.23295350,0.23113872,0.00000000
-2.79439720,1.77762418,0.21730134,0.00213567,0.93063436,1.23334671,0.23069885,0.00000000
-2.78839420,1.77089409,0.21383544,0.00210353,0.92642599,1.23007254,0.22943929,0.00000000
-2.78239120,1.75976468,0.20953218,0.00206505,0.92031775,1.22383154,0.22748976,0.00000000
-2.77638819,1.74533965,0.20453221,0.00202175,0.91295020,1.21537220,0.22499313,0.00000000
-2.77038519,1.72874900,0.19898383,0.00197519,0.90496839,1.20545950,0.22209984,0.00000000
-2.76438219,1.71110239,0.19303758,0.00192689,0.89699518,1.19484293,0.21896196,0.00000000
-2.75837919,1.69344402,0.18684087,0.00187826,0.88960561,1.18422562,0.21572731,0.00000000
-2.75237619,1.67671126,0.18053308,0.00183059,0.88330353,1.17423611,0.21253386,0.00000000
-2.74637319,1.66169898,0.17424120,0.00178499,0.87850178,1.16540420,0.20950469,0.00000000
-2.74037019,1.64903137,0.16807631,0.00174235,0.87550659,1.15814190,0.20674375,0.00000000
-2.73436718,1.63914263,0.16213097,0.00170333,0.87450724,1.15273070,0.20433256,0.00000000
-2.72836418,1.63226733,0.15647766,0.00166833,0.87557116,1.14931550,0.20232813,0.00000000
-2.72236118,1.62844097,0.15116833,0.00163753,0.87864495,1.14790559,0.20076205,0.00000000
-2.71635818,1.62751050,0.14623496,0.00161088,0.88356092,1.14838268,0.19964080,0.00000000
-2.71035518,1.62915427,0.14169121,0.00158813,0.89004912,1.15051527,0.19894738,0.00000000
-2.70435218,1.63291034,0.13753496,0.00156885,0.89775386,1.15397896,0.19864393,0.00000000
-2.69834917,1.63821150,0.13375157,0.00155251,0.90625416,1.15838123,0.19867546,0.00000000
-2.69234617,1.64442546,0.13031782,0.00153847,0.91508690,1.16328981,0.19897425,0.00000000
-2.68634317,1.65089782,0.12720617,0.00152607,0.92377166,1.16826286,0.19946484,0.00000000
-2.68034017,1.65699605,0.12438926,0.00151466,0.93183588,1.17287971,0.20006935,0.00000000
-2.67433717,1.66215192,0.12184440,0.00150362,0.93883920,1.17677041,0.20071279,0.00000000
-2.66833417,1.66590059,0.11955784,0.00149245,0.94439585,1.17964283,0.20132820,0.00000000
-2.66233117,1.66791438,0.11752862,0.00148078,0.94819401,1.18130578,0.20186131,0.00000000
-2.65632816,1.66802961,0.11577194,0.00146837,0.95001126,1.18168723,0.20227451,0.00000000
-2.65032516,1.66626527,0.11432171,0.00145515,0.94972549,1.18084666,0.20255007,0.00000000
-2.64432216,1.66283270,0.11323242,0.00144126,0.94732085,1.17898085,0.20269228,0.00000000
-2.63831916,1.65813592,0.11257999,0.00142698,0.94288859,1.17642305,0.20272866,0.00000000
-2.63231616,1.65276247,0.11246174,0.00141278,0.93662282,1.17363533,0.20271002,0.00000000
-2.62631316,1.64746537,0.11299529,0.00139928,0.92881154,1.17119458,0.20270955,0.00000000
-2.62031016,1.64313685,0.11431657,0.00138723,0.91982355,1.16977255,0.20282087,0.00000000
-2.61430715,1.64077516,0.11657678,0.00137747,0.91009185,1.17011099,0.20315530,0.00000000
-2.60830415,1.64144569,0.11993841,0.00137092,0.90009445,1.17299267,0.20383835,0.00000000
-2.60230115,1.64623815,0.12457050,0.00136849,0.89033358,1.17920964,0.20500576,0.00000000
