energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
-2.54827414,3.68658493,-3.68658493,0.00051006,-0.00051006,0.09050478,-0.09050478,0.29327677,-0.29327677,1.61069700,-1.61069700,0.46134968,-0.46134968,0.00000000,-0.00000000,1.14727858,-1.14727858,1.42652336,-1.42652336
-2.54227114,3.73988989,-3.73988989,0.00052192,-0.00052192,0.09094147,-0.09094147,0.29358075,-0.29358075,1.60064889,-1.60064889,0.45659594,-0.45659594,0.00000000,-0.00000000,1.18813469,-1.18813469,1.47669049,-1.47669049
-2.53626813,3.78695928,-3.78695928,0.00053164,-0.00053164,0.09108093,-0.09108092,0.29352633,-0.29352633,1.59121565,-1.59121565,0.45092113,-0.45092112,0.00000000,-0.00000000,1.22558469,-1.22558469,1.52188944,-1.52188944
-2.53026513,3.82603994,-3.82603994,0.00053900,-0.00053900,0.09090217,-0.09090217,0.29299440,-0.29299441,1.58179448,-1.58179448,0.44422718,-0.44422717,0.00000000,-0.00000000,1.25886979,-1.25886979,1.56130731,-1.56130731
-2.52426213,3.85547782,-3.85547782,0.00054380,-0.00054380,0.09039095,-0.09039095,0.29187407,-0.29187407,1.57175473,-1.57175472,0.43643766,-0.43643766,0.00000000,-0.00000000,1.28729498,-1.28729498,1.59421658,-1.59421658
-2.51825913,3.87377757,-3.87377757,0.00054592,-0.00054592,0.08954013,-0.08954013,0.29006685,-0.29006685,1.56046776,-1.56046776,0.42750157,-0.42750157,0.00000000,-0.00000000,1.31025019,-1.31025019,1.61999605,-1.61999605
-2.51225613,3.87965735,-3.87965735,0.00054527,-0.00054527,0.08834997,-0.08834997,0.28749053,-0.28749053,1.54733646,-1.54733645,0.41739602,-0.41739602,0.00000000,-0.00000000,1.32722921,-1.32722921,1.63814900,-1.63814900
-2.50625313,3.87209635,-3.87209635,0.00054184,-0.00054184,0.08682804,-0.08682804,0.28408233,-0.28408234,1.53182279,-1.53182279,0.40612774,-0.40612774,0.00000000,-0.00000000,1.33784549,-1.33784549,1.64831766,-1.64831766
-2.50025013,3.85037309,-3.85037309,0.00053565,-0.00053565,0.08498900,-0.08498900,0.27980139,-0.27980140,1.51347249,-1.51347248,0.39373335,-0.39373335,0.00000000,-0.00000000,1.34184408,-1.34184409,1.65029353,-1.65029353
-2.49424712,3.81409276,-3.81409276,0.00052679,-0.00052679,0.08285413,-0.08285413,0.27463037,-0.27463037,1.49193547,-1.49193546,0.38027846,-0.38027846,0.00000000,-0.00000000,1.33910917,-1.33910917,1.64402300,-1.64402300
-2.48824412,3.76320262,-3.76320262,0.00051541,-0.00051541,0.08045065,-0.08045065,0.26857618,-0.26857618,1.46698141,-1.46698140,0.36585566,-0.36585566,0.00000000,-0.00000000,1.32966691,-1.32966692,1.62960808,-1.62960807
-2.48224112,3.69799476,-3.69799476,0.00050169,-0.00050169,0.07781091,-0.07781091,0.26166988,-0.26166988,1.43850973,-1.43850973,0.35058152,-0.35058152,0.00000000,-0.00000000,1.31368334,-1.31368334,1.60730223,-1.60730223
-2.47623812,3.61909642,-3.61909642,0.00048586,-0.00048586,0.07497140,-0.07497140,0.25396557,-0.25396557,1.40655378,-1.40655377,0.33459289,-0.33459289,0.00000000,-0.00000000,1.29145751,-1.29145751,1.57750154,-1.57750154
-2.47023512,3.52744834,-3.52744833,0.00046819,-0.00046819,0.07197174,-0.07197174,0.24553862,-0.24553862,1.37127915,-1.37127914,0.31804251,-0.31804251,0.00000000,-0.00000000,1.26341017,-1.26341017,1.54073153,-1.54073153
-2.46423212,3.42427234,-3.42427233,0.00044898,-0.00044898,0.06885355,-0.06885355,0.23648307,-0.23648307,1.33297644,-1.33297644,0.30109431,-0.30109431,0.00000000,-0.00000000,1.23006845,-1.23006845,1.49763019,-1.49763019
-2.45822911,3.31102969,-3.31102969,0.00042854,-0.00042854,0.06565933,-0.06565933,0.22690849,-0.22690849,1.29204892,-1.29204892,0.28391853,-0.28391853,0.00000000,-0.00000000,1.19204739,-1.19204739,1.44892812,-1.44892812
-2.45222611,3.18937225,-3.18937224,0.00040720,-0.00040720,0.06243132,-0.06243132,0.21693640,-0.21693640,1.24899581,-1.24899580,0.26668687,-0.26668687,0.00000000,-0.00000000,1.15002903,-1.15002903,1.39542644,-1.39542644
-2.44622311,3.06108847,-3.06108847,0.00038531,-0.00038531,0.05921051,-0.05921051,0.20669637,-0.20669637,1.20439207,-1.20439207,0.24956790,-0.24956790,0.00000000,-0.00000000,1.10474006,-1.10474006,1.33797343,-1.33797342
-2.44022011,2.92804682,-2.92804682,0.00036318,-0.00036318,0.05603561,-0.05603561,0.19632199,-0.19632199,1.15886582,-1.15886582,0.23272277,-0.23272277,0.00000000,-0.00000000,1.05692903,-1.05692903,1.27744090,-1.27744090
-2.43421711,2.79213878,-2.79213878,0.00034116,-0.00034116,0.05294222,-0.05294222,0.18594688,-0.18594688,1.11307423,-1.11307422,0.21630152,-0.21630152,0.00000000,-0.00000000,1.00734403,-1.00734402,1.21470117,-1.21470117
-2.42821411,2.65522387,-2.65522386,0.00031953,-0.00031953,0.04996211,-0.04996211,0.17570086,-0.17570086,1.06767922,-1.06767922,0.20043993,-0.20043993,0.00000000,-0.00000000,0.95671177,-0.95671177,1.15060540,-1.15060540
-2.42221111,2.51907860,-2.51907860,0.00029859,-0.00029859,0.04712263,-0.04712263,0.16570643,-0.16570643,1.02332387,-1.02332387,0.18525708,-0.18525708,0.00000000,-0.00000000,0.90571888,-0.90571888,1.08596417,-1.08596416
-2.41620810,2.38535141,-2.38535141,0.00027859,-0.00027859,0.04444629,-0.04444629,0.15607570,-0.15607570,0.98061054,-0.98061053,0.17085362,-0.17085362,0.00000000,-0.00000000,0.85499595,-0.85499595,1.02153077,-1.02153076
-2.41020510,2.25552468,-2.25552468,0.00025974,-0.00025974,0.04195053,-0.04195053,0.14690781,-0.14690781,0.94008156,-0.94008156,0.15731070,-0.15731070,0.00000000,-0.00000000,0.80510490,-0.80510490,0.95798775,-0.95798775
-2.40420210,2.13088519,-2.13088518,0.00024224,-0.00024224,0.03964761,-0.03964761,0.13828696,-0.13828696,0.90220318,-0.90220318,0.14468961,-0.14468961,0.00000000,-0.00000000,0.75652987,-0.75652987,0.89593692,-0.89593692
-2.39819910,2.01250334,-2.01250334,0.00022625,-0.00022625,0.03754469,-0.03754469,0.13028105,-0.13028105,0.86735317,-0.86735317,0.13303210,-0.13303210,0.00000000,-0.00000000,0.70967178,-0.70967177,0.83589288,-0.83589288
-2.39219610,1.90122157,-1.90122156,0.00021188,-0.00021188,0.03564407,-0.03564407,0.12294098,-0.12294098,0.83581252,-0.83581252,0.12236120,-0.12236120,0.00000000,-0.00000000,0.66484633,-0.66484633,0.77828010,-0.77828010
-2.38619310,1.79765142,-1.79765141,0.00019921,-0.00019921,0.03394351,-0.03394351,0.11630057,-0.11630057,0.80776126,-0.80776126,0.11268265,-0.11268265,0.00000000,-0.00000000,0.62228539,-0.62228539,0.72343328,-0.72343328
-2.38019010,1.70217903,-1.70217903,0.00018830,-0.00018830,0.03243674,-0.03243674,0.11037707,-0.11037707,0.78327835,-0.78327836,0.10398663,-0.10398663,0.00000000,-0.00000000,0.58214114,-0.58214114,0.67160063,-0.67160063
-2.37418709,1.61497786,-1.61497785,0.00017916,-0.00017916,0.03111405,-0.03111405,0.10517221,-0.10517221,0.76234540,-0.76234540,0.09624999,-0.09624999,0.00000000,-0.00000000,0.54449272,-0.54449272,0.62294967,-0.62294967
-2.36818409,1.53602763,-1.53602763,0.00017180,-0.00017180,0.02996290,-0.02996290,0.10067374,-0.10067374,0.74485374,-0.74485375,0.08943851,-0.08943851,0.00000000,-0.00000000,0.50935455,-0.50935454,0.57757498,-0.57757498
-2.36218109,1.46513823,-1.46513823,0.00016617,-0.00016617,0.02896868,-0.02896868,0.09685728,-0.09685728,0.73061458,-0.73061458,0.08350955,-0.08350955,0.00000000,-0.00000000,0.47668605,-0.47668605,0.53550744,-0.53550744
-2.35617809,1.40197715,-1.40197715,0.00016222,-0.00016222,0.02811541,-0.02811541,0.09368858,-0.09368858,0.71937132,-0.71937132,0.07841454,-0.07841454,0.00000000,-0.00000000,0.44640193,-0.44640193,0.49672434,-0.49672434
-2.35017509,1.34609898,-1.34609898,0.00015988,-0.00015988,0.02738652,-0.02738652,0.09112580,-0.09112580,0.71081367,-0.71081367,0.07410164,-0.07410164,0.00000000,-0.00000000,0.41838264,-0.41838264,0.46115984,-0.46115984
-2.34417209,1.29697580,-1.29697580,0.00015906,-0.00015906,0.02676554,-0.02676554,0.08912202,-0.08912202,0.70459277,-0.70459277,0.07051813,-0.07051813,0.00000000,-0.00000000,0.39248446,-0.39248446,0.42871539,-0.42871539
-2.33816908,1.25402702,-1.25402702,0.00015964,-0.00015964,0.02623678,-0.02623678,0.08762765,-0.08762765,0.70033663,-0.70033664,0.06761272,-0.06761272,0.00000000,-0.00000000,0.36854887,-0.36854887,0.39926948,-0.39926948
-2.33216608,1.21664766,-1.21664766,0.00016152,-0.00016152,0.02578595,-0.02578595,0.08659277,-0.08659277,0.69766541,-0.69766541,0.06533758,-0.06533758,0.00000000,-0.00000000,0.34641090,-0.34641090,0.37268665,-0.37268665
-2.32616308,1.18423413,-1.18423413,0.00016456,-0.00016456,0.02540068,-0.02540068,0.08596923,-0.08596923,0.69620573,-0.69620573,0.06365005,-0.06365005,0.00000000,-0.00000000,0.32590616,-0.32590616,0.34882528,-0.34882528
-2.32016008,1.15620664,-1.15620664,0.00016862,-0.00016862,0.02507092,-0.02507092,0.08571252,-0.08571252,0.69560376,-0.69560376,0.06251394,-0.06251394,0.00000000,-0.00000000,0.30687663,-0.30687663,0.32754406,-0.32754406
-2.31415708,1.13202787,-1.13202787,0.00017357,-0.00017357,0.02478926,-0.02478926,0.08578330,-0.08578330,0.69553653,-0.69553653,0.06190050,-0.06190050,0.00000000,-0.00000000,0.28917495,-0.28917495,0.30870711,-0.30870711
-2.30815408,1.11121737,-1.11121737,0.00017926,-0.00017926,0.02455109,-0.02455109,0.08614847,-0.08614847,0.69572112,-0.69572112,0.06178886,-0.06178886,0.00000000,-0.00000000,0.27266743,-0.27266743,0.29218752,-0.29218752
-2.30215108,1.09336150,-1.09336150,0.00018553,-0.00018553,0.02435460,-0.02435460,0.08678194,-0.08678194,0.69592154,-0.69592154,0.06216603,-0.06216603,0.00000000,-0.00000000,0.25723585,-0.25723585,0.27786964,-0.27786964
-2.29614807,1.07811909,-1.07811909,0.00019223,-0.00019223,0.02420074,-0.02420074,0.08766478,-0.08766478,0.69595318,-0.69595318,0.06302642,-0.06302642,0.00000000,-0.00000000,0.24277807,-0.24277807,0.26564992,-0.26564992
-2.29014507,1.06522267,-1.06522267,0.00019920,-0.00019920,0.02409293,-0.02409293,0.08878511,-0.08878511,0.69568471,-0.69568471,0.06437092,-0.06437092,0.00000000,-0.00000000,0.22920790,-0.22920790,0.25543664,-0.25543664
-2.28414207,1.05447575,-1.05447575,0.00020629,-0.00020629,0.02403670,-0.02403670,0.09013737,-0.09013737,0.69503751,-0.69503751,0.06620545,-0.06620545,0.00000000,-0.00000000,0.21645404,-0.21645404,0.24714849,-0.24714849
-2.27813907,1.04574651,-1.04574651,0.00021335,-0.00021335,0.02403925,-0.02403925,0.09172129,-0.09172129,0.69398277,-0.69398277,0.06853919,-0.06853919,0.00000000,-0.00000000,0.20445870,-0.20445870,0.24071246,-0.24071246
-2.27213607,1.03895828,-1.03895828,0.00022024,-0.00022024,0.02410882,-0.02410882,0.09354050,-0.09354050,0.69253652,-0.69253652,0.07138246,-0.07138246,0.00000000,-0.00000000,0.19317568,-0.19317568,0.23606088,-0.23606088
-2.26613307,1.03407756,-1.03407756,0.00022682,-0.00022682,0.02425412,-0.02425412,0.09560074,-0.09560074,0.69075275,-0.69075275,0.07474430,-0.07474431,0.00000000,-0.00000000,0.18256842,-0.18256842,0.23312813,-0.23312813
-2.26013007,1.03110015,-1.03110015,0.00023298,-0.00023298,0.02448356,-0.02448356,0.09790799,-0.09790799,0.68871512,-0.68871512,0.07862997,-0.07862997,0.00000000,-0.00000000,0.17260786,-0.17260786,0.23184700,-0.23184700
-2.25412706,1.03003605,-1.03003605,0.00023860,-0.00023860,0.02480459,-0.02480459,0.10046643,-0.10046643,0.68652764,-0.68652764,0.08303832,-0.08303832,0.00000000,-0.00000000,0.16327048,-0.16327048,0.23214503,-0.23214503
-2.24812406,1.03089413,-1.03089413,0.00024360,-0.00024360,0.02522303,-0.02522303,0.10327632,-0.10327632,0.68430474,-0.68430473,0.08795931,-0.08795931,0.00000000,-0.00000000,0.15453636,-0.15453636,0.23394093,-0.23394093
-2.24212106,1.03366709,-1.03366709,0.00024788,-0.00024788,0.02574235,-0.02574235,0.10633213,-0.10633213,0.68216132,-0.68216132,0.09337177,-0.09337177,0.00000000,-0.00000000,0.14638758,-0.14638758,0.23714138,-0.23714138
-2.23611806,1.03831770,-1.03831770,0.00025141,-0.00025141,0.02636320,-0.02636320,0.10962074,-0.10962074,0.68020326,-0.68020326,0.09924142,-0.09924142,0.00000000,-0.00000000,0.13880678,-0.13880678,0.24163829,-0.24163829
-2.23011506,1.04476702,-1.04476702,0.00025413,-0.00025413,0.02708289,-0.02708289,0.11312006,-0.11312006,0.67851882,-0.67851882,0.10551945,-0.10551945,0.00000000,-0.00000000,0.13177606,-0.13177606,0.24730676,-0.24730676
-2.22411206,1.05288532,-1.05288532,0.00025604,-0.00025604,0.02789514,-0.02789514,0.11679809,-0.11679809,0.67717165,-0.67717165,0.11214167,-0.11214167,0.00000000,-0.00000000,0.12527613,-0.12527613,0.25400387,-0.25400387
-2.21810905,1.06248635,-1.06248635,0.00025712,-0.00025712,0.02878988,-0.02878988,0.12061239,-0.12061239,0.67619549,-0.67619549,0.11902834,-0.11902834,0.00000000,-0.00000000,0.11928582,-0.11928582,0.26156838,-0.26156838
-2.21210605,1.07332541,-1.07332541,0.00025742,-0.00025742,0.02975331,-0.02975331,0.12451027,-0.12451027,0.67559131,-0.67559131,0.12608475,-0.12608475,0.00000000,-0.00000000,0.11378181,-0.11378181,0.26982160,-0.26982160
-2.20610305,1.08510161,-1.08510161,0.00025696,-0.00025696,0.03076815,-0.03076815,0.12842948,-0.12842948,0.67532680,-0.67532680,0.13320256,-0.13320256,0.00000000,-0.00000000,0.10873867,-0.10873867,0.27856924,-0.27856924
-2.20010005,1.09746442,-1.09746443,0.00025581,-0.00025581,0.03181398,-0.03181398,0.13229957,-0.13229958,0.67533854,-0.67533854,0.14026198,-0.14026198,0.00000000,-0.00000000,0.10412921,-0.10412921,0.28760449,-0.28760450
-2.19409705,1.11002450,-1.11002450,0.00025404,-0.00025404,0.03286787,-0.03286787,0.13604387,-0.13604387,0.67553685,-0.67553685,0.14713456,-0.14713456,0.00000000,-0.00000000,0.09992495,-0.09992495,0.29671217,-0.29671217
-2.18809405,1.12236833,-1.12236833,0.00025175,-0.00025175,0.03390511,-0.03390511,0.13958188,-0.13958188,0.67581298,-0.67581298,0.15368672,-0.15368673,0.00000000,-0.00000000,0.09609693,-0.09609693,0.30567381,-0.30567381
-2.18209105,1.13407641,-1.13407641,0.00024904,-0.00024904,0.03490006,-0.03490006,0.14283224,-0.14283224,0.67604864,-0.67604864,0.15978370,-0.15978370,0.00000000,-0.00000000,0.09261658,-0.09261658,0.31427364,-0.31427364
-2.17608804,1.14474392,-1.14474392,0.00024604,-0.00024604,0.03582712,-0.03582712,0.14571590,-0.14571590,0.67612712,-0.67612712,0.16529388,-0.16529388,0.00000000,-0.00000000,0.08945681,-0.08945681,0.32230516,-0.32230516
-2.17008504,1.15400314,-1.15400314,0.00024287,-0.00024287,0.03666175,-0.03666175,0.14815946,-0.14815946,0.67594574,-0.67594574,0.17009326,-0.17009326,0.00000000,-0.00000000,0.08659313,-0.08659313,0.32957810,-0.32957810
-2.16408204,1.16154646,-1.16154646,0.00023969,-0.00023969,0.03738146,-0.03738146,0.15009852,-0.15009852,0.67542873,-0.67542873,0.17406988,-0.17406988,0.00000000,-0.00000000,0.08400484,-0.08400484,0.33592538,-0.33592538
-2.15807904,1.16714869,-1.16714869,0.00023665,-0.00023665,0.03796679,-0.03796679,0.15148084,-0.15148084,0.67453995,-0.67453995,0.17712794,-0.17712794,0.00000000,-0.00000000,0.08167615,-0.08167615,0.34120984,-0.34120984
-2.15207604,1.17068756,-1.17068756,0.00023394,-0.00023394,0.03840217,-0.03840217,0.15226917,-0.15226917,0.67329474,-0.67329474,0.17919150,-0.17919150,0.00000000,-0.00000000,0.07959729,-0.07959729,0.34533034,-0.34533034
-2.14607304,1.17216110,-1.17216110,0.00023173,-0.00023173,0.03867668,-0.03867668,0.15244349,-0.15244349,0.67177003,-0.67177003,0.18020753,-0.18020753,0.00000000,-0.00000000,0.07776542,-0.07776542,0.34822689,-0.34822689
-2.14007004,1.17170092,-1.17170092,0.00023022,-0.00023022,0.03878460,-0.03878460,0.15200275,-0.15200275,0.67011212,-0.67011212,0.18014810,-0.18014810,0.00000000,-0.00000000,0.07618539,-0.07618539,0.34988456,-0.34988456
-2.13406703,1.16958032,-1.16958032,0.00022962,-0.00022962,0.03872578,-0.03872578,0.15096573,-0.15096573,0.66854166,-0.66854166,0.17901174,-0.17901174,0.00000000,-0.00000000,0.07487021,-0.07487021,0.35033590,-0.35033590
-2.12806403,1.16621666,-1.16621666,0.00023015,-0.00023015,0.03850575,-0.03850575,0.14937121,-0.14937121,0.66735514,-0.66735514,0.17682371,-0.17682371,0.00000000,-0.00000000,0.07384129,-0.07384129,0.34966159,-0.34966159
-2.12206103,1.16216754,-1.16216754,0.00023201,-0.00023201,0.03813566,-0.03813566,0.14727721,-0.14727721,0.66692292,-0.66692292,0.17363536,-0.17363536,0.00000000,-0.00000000,0.07312835,-0.07312835,0.34798938,-0.34798938
-2.11605803,1.15812076,-1.15812076,0.00023544,-0.00023544,0.03763193,-0.03763193,0.14475946,-0.14475946,0.66768346,-0.66768346,0.16952249,-0.16952249,0.00000000,-0.00000000,0.07276896,-0.07276896,0.34549122,-0.34549121
-2.11005503,1.15487813,-1.15487813,0.00024066,-0.00024066,0.03701570,-0.03701570,0.14190916,-0.14190916,0.67013403,-0.67013404,0.16458276,-0.16458276,0.00000000,-0.00000000,0.07280789,-0.07280789,0.34237851,-0.34237851
-2.10405203,1.15333395,-1.15333395,0.00024789,-0.00024789,0.03631215,-0.03631215,0.13883003,-0.13883003,0.67481821,-0.67481821,0.15893244,-0.15893244,0.00000000,-0.00000000,0.07329599,-0.07329599,0.33889597,-0.33889597
-2.09804902,1.15444879,-1.15444879,0.00025732,-0.00025732,0.03554955,-0.03554955,0.13563488,-0.13563488,0.68231050,-0.68231050,0.15270248,-0.15270248,0.00000000,-0.00000000,0.07428895,-0.07428895,0.33531404,-0.33531404
-2.09204602,1.15921978,-1.15921978,0.00026914,-0.00026914,0.03475833,-0.03475833,0.13244176,-0.13244176,0.69319890,-0.69319890,0.14603421,-0.14603421,0.00000000,-0.00000000,0.07584580,-0.07584580,0.33192027,-0.33192027
-2.08604302,1.16864869,-1.16864870,0.00028352,-0.00028352,0.03396997,-0.03396997,0.12937004,-0.12937004,0.70806612,-0.70806612,0.13907480,-0.13907480,0.00000000,-0.00000000,0.07802722,-0.07802722,0.32901018,-0.32901018
-2.08004002,1.18370928,-1.18370928,0.00030059,-0.00030059,0.03321595,-0.03321595,0.12653637,-0.12653637,0.72747022,-0.72747022,0.13197275,-0.13197275,0.00000000,-0.00000000,0.08089386,-0.08089386,0.32687772,-0.32687772
-2.07403702,1.20531513,-1.20531513,0.00032044,-0.00032044,0.03252669,-0.03252669,0.12405090,-0.12405090,0.75192564,-0.75192564,0.12487348,-0.12487348,0.00000000,-0.00000000,0.08450456,-0.08450456,0.32580604,-0.32580604
-2.06803402,1.23428967,-1.23428967,0.00034313,-0.00034313,0.03193059,-0.03193059,0.12201373,-0.12201373,0.78188539,-0.78188539,0.11791543,-0.11791543,0.00000000,-0.00000000,0.08891471,-0.08891471,0.32605867,-0.32605867
-2.06203102,1.27133938,-1.27133939,0.00036867,-0.00036867,0.03145316,-0.03145316,0.12051195,-0.12051195,0.81772520,-0.81772520,0.11122650,-0.11122650,0.00000000,-0.00000000,0.09417470,-0.09417470,0.32787179,-0.32787179
-2.05602801,1.31703142,-1.31703143,0.00039703,-0.00039703,0.03111631,-0.03111631,0.11961717,-0.11961717,0.85973028,-0.85973029,0.10492121,-0.10492121,0.00000000,-0.00000000,0.10032859,-0.10032859,0.33144751,-0.33144751
-2.05002501,1.37177635,-1.37177636,0.00042814,-0.00042814,0.03093784,-0.03093784,0.11938377,-0.11938377,0.90808520,-0.90808520,0.09909855,-0.09909855,0.00000000,-0.00000000,0.10741293,-0.10741293,0.33694876,-0.33694876
-2.04402201,1.43581651,-1.43581652,0.00046186,-0.00046186,0.03093100,-0.03093100,0.11984778,-0.11984778,0.96286712,-0.96286712,0.09384050,-0.09384050,0.00000000,-0.00000000,0.11545597,-0.11545597,0.34449562,-0.34449562
-2.03801901,1.50922024,-1.50922025,0.00049806,-0.00049806,0.03110439,-0.03110439,0.12102653,-0.12102653,1.02404262,-1.02404263,0.08921130,-0.08921130,0.00000000,-0.00000000,0.12447696,-0.12447696,0.35416335,-0.35416335
-2.03201601,1.59188177,-1.59188178,0.00053652,-0.00053652,0.03146186,-0.03146186,0.12291889,-0.12291888,1.09146798,-1.09146798,0.08525739,-0.08525739,0.00000000,-0.00000000,0.13448587,-0.13448586,0.36598202,-0.36598202
-2.02601301,1.68352632,-1.68352633,0.00057705,-0.00057705,0.03200274,-0.03200274,0.12550620,-0.12550620,1.16489253,-1.16489254,0.08200794,-0.08200794,0.00000000,-0.00000000,0.14548313,-0.14548313,0.37993750,-0.37993751
-2.02001001,1.78371981,-1.78371982,0.00061943,-0.00061943,0.03272206,-0.03272206,0.12875366,-0.12875366,1.24396493,-1.24396494,0.07947590,-0.07947590,0.00000000,-0.00000000,0.15745974,-0.15745974,0.39597392,-0.39597392
-2.01400700,1.89188214,-1.89188215,0.00066343,-0.00066343,0.03361095,-0.03361095,0.13261213,-0.13261213,1.32824147,-1.32824147,0.07765947,-0.07765947,0.00000000,-0.00000000,0.17039735,-0.17039735,0.41399701,-0.41399701
-2.00800400,2.00730322,-2.00730323,0.00070884,-0.00070884,0.03465713,-0.03465713,0.13702021,-0.13702021,1.41719608,-1.41719609,0.07654377,-0.07654377,0.00000000,-0.00000000,0.18426852,-0.18426852,0.43387834,-0.43387834
-2.00200100,2.12916056,-2.12916057,0.00075549,-0.00075549,0.03584537,-0.03584537,0.14190657,-0.14190657,1.51023122,-1.51023123,0.07610278,-0.07610278,0.00000000,-0.00000000,0.19903689,-0.19903689,0.45546002,-0.45546002
-1.99599800,2.25653750,-2.25653752,0.00080321,-0.00080321,0.03715804,-0.03715804,0.14719223,-0.14719223,1.60668908,-1.60668909,0.07630127,-0.07630127,0.00000000,-0.00000000,0.21465740,-0.21465740,0.47855967,-0.47855967
-1.98999500,2.38844118,-2.38844119,0.00085191,-0.00085191,0.03857563,-0.03857563,0.15279290,-0.15279290,1.70586257,-1.70586258,0.07709674,-0.07709674,0.00000000,-0.00000000,0.23107640,-0.23107640,0.50297536,-0.50297536
-1.98399200,2.52381953,-2.52381955,0.00090153,-0.00090153,0.04007722,-0.04007722,0.15862109,-0.15862109,1.80700565,-1.80700566,0.07844122,-0.07844122,0.00000000,-0.00000000,0.24823171,-0.24823171,0.52849041,-0.52849041
-1.97798899,2.66157688,-2.66157689,0.00095208,-0.00095208,0.04164089,-0.04164089,0.16458813,-0.16458813,1.90934271,-1.90934272,0.08028288,-0.08028288,0.00000000,-0.00000000,0.26605258,-0.26605258,0.55487782,-0.55487782
-1.97198599,2.80058787,-2.80058788,0.00100363,-0.00100363,0.04324415,-0.04324415,0.17060588,-0.17060588,2.01207701,-2.01207702,0.08256751,-0.08256751,0.00000000,-0.00000000,0.28445953,-0.28445953,0.58190439,-0.58190439
-1.96598299,2.93970975,-2.93970976,0.00105628,-0.00105628,0.04486423,-0.04486423,0.17658823,-0.17658823,2.11439801,-2.11439802,0.08523973,-0.08523973,0.00000000,-0.00000000,0.30336432,-0.30336432,0.60933432,-0.60933432
-1.95997999,3.07779338,-3.07779339,0.00111020,-0.00111020,0.04647838,-0.04647838,0.18245234,-0.18245234,2.21548805,-2.21548806,0.08824396,-0.08824396,0.00000000,-0.00000000,0.32266977,-0.32266976,0.63693264,-0.63693265
-1.95397699,3.21369322,-3.21369323,0.00116560,-0.00116561,0.04806407,-0.04806407,0.18811965,-0.18811965,2.31452845,-2.31452846,0.09152524,-0.09152524,0.00000000,-0.00000000,0.34226981,-0.34226981,0.66446828,-0.66446828
-1.94797399,3.34627702,-3.34627703,0.00122271,-0.00122271,0.04959923,-0.04959923,0.19351673,-0.19351672,2.41070564,-2.41070565,0.09502981,-0.09502981,0.00000000,-0.00000000,0.36204968,-0.36204968,0.69171704,-0.69171704
-1.94197099,3.47443571,-3.47443572,0.00128177,-0.00128177,0.05106245,-0.05106245,0.19857592,-0.19857592,2.50321750,-2.50321751,0.09870563,-0.09870563,0.00000000,-0.00000000,0.38188633,-0.38188633,0.71846468,-0.71846468
-1.93596798,3.59709411,-3.59709412,0.00134302,-0.00134302,0.05243311,-0.05243311,0.20323594,-0.20323594,2.59128052,-2.59128053,0.10250266,-0.10250266,0.00000000,-0.00000000,0.40164916,-0.40164916,0.74451012,-0.74451012
-1.92996498,3.71322281,-3.71322282,0.00140668,-0.00140668,0.05369167,-0.05369167,0.20744239,-0.20744239,2.67413781,-2.67413781,0.10637320,-0.10637320,0.00000000,-0.00000000,0.42120116,-0.42120116,0.76966891,-0.76966891
-1.92396198,3.82185167,-3.82185167,0.00147293,-0.00147293,0.05481981,-0.05481981,0.21114821,-0.21114821,2.75106832,-2.75106833,0.11027203,-0.11027203,0.00000000,-0.00000000,0.44040033,-0.44040033,0.79377705,-0.79377705
-1.91795898,3.92208468,-3.92208468,0.00154190,-0.00154190,0.05580076,-0.05580076,0.21431415,-0.21431415,2.82139720,-2.82139721,0.11415665,-0.11415665,0.00000000,-0.00000000,0.45910163,-0.45910163,0.81669514,-0.81669514
-1.91195598,4.01311629,-4.01311630,0.00161364,-0.00161364,0.05661949,-0.05661949,0.21690926,-0.21690926,2.88450706,-2.88450707,0.11798735,-0.11798735,0.00000000,-0.00000000,0.47715920,-0.47715919,0.83831279,-0.83831279
-1.90595298,4.09424850,-4.09424851,0.00168813,-0.00168814,0.05726305,-0.05726305,0.21891132,-0.21891132,2.93984990,-2.93984990,0.12172742,-0.12172742,0.00000000,-0.00000000,0.49442895,-0.49442895,0.85855310,-0.85855310
-1.89994997,4.16490812,-4.16490813,0.00176528,-0.00176528,0.05772083,-0.05772083,0.22030725,-0.22030725,2.98695919,-2.98695920,0.12534317,-0.12534317,0.00000000,-0.00000000,0.51077146,-0.51077145,0.87737704,-0.87737704
-1.89394697,4.22466333,-4.22466333,0.00184488,-0.00184488,0.05798483,-0.05798483,0.22109352,-0.22109352,3.02546153,-3.02546154,0.12880404,-0.12880404,0.00000000,-0.00000000,0.52605496,-0.52605496,0.89478752,-0.89478752
-1.88794397,4.27323860,-4.27323861,0.00192665,-0.00192665,0.05804993,-0.05804993,0.22127636,-0.22127636,3.05508720,-3.05508720,0.13208260,-0.13208261,0.00000000,-0.00000000,0.54015850,-0.54015849,0.91083274,-0.91083274
